Date,H
0.000000000000,-2479.623351291102
0.016666666667,-2477.363093688156
0.033333333333,-2475.102836085210
0.050000000000,-2472.842578482264
0.066666666667,-2470.582320879318
0.083333333333,-2468.322063276372
0.100000000000,-2466.061805673426
0.116666666667,-2463.801548070480
0.133333333333,-2461.541290467534
0.150000000000,-2460.701533067559
0.166666666667,-2461.722074865780
0.183333333333,-2462.742616664000
0.200000000000,-2463.763158462221
0.216666666667,-2464.783700260442
0.233333333333,-2465.804242058663
0.250000000000,-2466.824783856884
0.266666666667,-2467.845325655104
0.283333333333,-2468.865867453325
0.300000000000,-2469.886409251546
0.316666666667,-2470.988001404779
0.333333333333,-2472.111481912204
0.350000000000,-2473.234962419628
0.366666666667,-2474.358442927052
0.383333333333,-2475.481923434476
0.400000000000,-2476.605403941901
0.416666666667,-2477.728884449326
0.433333333333,-2478.964967891069
0.450000000000,-2482.899190874372
0.466666666667,-2486.833413857676
0.483333333333,-2490.767636840979
0.500000000000,-2494.701859824283
0.516666666667,-2498.636082807586
0.533333333333,-2502.570305790889
0.550000000000,-2506.504528774193
0.566666666667,-2510.438751757496
0.583333333333,-2514.372974740800
0.600000000000,-2514.572699934982
0.616666666667,-2511.026401112299
0.633333333333,-2507.480102289617
0.650000000000,-2503.933803466934
0.666666666667,-2500.387504644252
0.683333333333,-2496.841205821569
0.700000000000,-2493.294906998887
0.716666666667,-2489.748608176204
0.733333333333,-2486.202309353522
0.750000000000,-2486.057506705139
0.766666666667,-2487.962000517320
0.783333333333,-2489.866494329501
0.800000000000,-2491.770988141683
0.816666666667,-2493.675481953864
0.833333333333,-2495.579975766045
0.850000000000,-2497.484469578227
0.866666666667,-2499.388963390408
0.883333333333,-2501.293457202589
0.900000000000,-2514.849263886311
0.916666666667,-2532.312815422010
0.933333333333,-2549.776366957709
0.950000000000,-2567.239918493407
0.966666666667,-2584.703470029106
0.983333333333,-2601.594368072329
1.000000000000,-2616.220880549882
1.016666666667,-2630.847393027435
1.033333333333,-2645.473905504988
1.050000000000,-2660.100417982541
1.066666666667,-2674.726930460094
1.083333333333,-2682.951022211428
1.100000000000,-2687.800661627062
1.116666666667,-2692.650301042696
1.133333333333,-2697.499940458330
1.150000000000,-2702.349579873964
1.166666666667,-2707.199219289598
1.183333333333,-2703.184001141207
1.200000000000,-2698.027914367184
1.216666666667,-2692.871827593162
1.233333333333,-2687.715740819140
1.250000000000,-2682.559654045117
1.266666666667,-2677.403567271095
1.283333333333,-2672.247480497073
1.300000000000,-2693.432491765672
1.316666666667,-2717.649897482474
1.333333333333,-2741.867303199276
1.350000000000,-2775.806069687769
1.366666666667,-2817.121478496243
1.383333333333,-2882.388176156170
1.400000000000,-3023.989949252357
1.416666666667,-3227.604191751358
1.433333333333,-3301.390557378860
1.450000000000,-3433.908400474297
1.466666666667,-3445.061250438642
1.483333333333,-3578.177367160210
1.500000000000,-3640.665289704692
1.516666666667,-3762.893181667030
1.533333333333,-3858.243170986069
1.550000000000,-3872.106817759676
1.566666666667,-3944.857373300331
1.583333333333,-3943.695184717751
1.600000000000,-3942.532996135171
1.616666666667,-3941.370807552591
1.633333333333,-3940.208618970011
1.650000000000,-3939.046430387431
1.666666666667,-3937.884241804851
1.683333333333,-3936.722053222271
1.700000000000,-3929.317246102987
1.716666666667,-3896.000617597206
1.733333333333,-3862.683989091424
1.750000000000,-3815.037695832556
1.766666666667,-3723.907290671084
1.783333333333,-3681.865374823346
1.800000000000,-3639.823458975609
1.816666666667,-3606.665730657033
1.833333333333,-3592.252229915629
1.850000000000,-3577.838729174226
1.866666666667,-3565.069130527520
1.883333333333,-3577.327941272595
1.900000000000,-3589.586752017670
1.916666666667,-3601.845562762746
1.933333333333,-3614.104373507821
1.950000000000,-3626.363184252896
1.966666666667,-3633.793778214651
1.983333333333,-3634.092616851425
2.000000000000,-3634.391455488199
2.016666666667,-3634.690294124973
2.033333333333,-3634.989132761747
2.050000000000,-3635.287971398520
2.066666666667,-3635.586810035294
2.083333333333,-3635.885648672068
2.100000000000,-3636.184487308842
2.116666666667,-3636.086319788278
2.133333333333,-3635.867031745136
2.150000000000,-3635.647743701994
2.166666666667,-3635.428455658853
2.183333333333,-3635.209167615711
2.200000000000,-3634.989879572569
2.216666666667,-3634.770591529427
2.233333333333,-3634.551303486285
2.250000000000,-3634.332015443144
2.266666666667,-3634.290314673769
2.283333333333,-3634.342852434105
2.300000000000,-3634.395390194441
2.316666666667,-3634.447927954777
2.333333333333,-3634.500465715113
2.350000000000,-3634.553003475449
2.366666666667,-3634.605541235785
2.383333333333,-3634.658078996121
2.400000000000,-3634.710616756457
2.416666666667,-3634.763154516793
2.433333333333,-3634.815692277129
2.450000000000,-3634.850598721284
2.466666666667,-3634.871613825419
2.483333333333,-3634.892628929553
2.500000000000,-3634.913644033687
2.516666666667,-3634.934659137822
2.533333333333,-3634.955674241956
2.550000000000,-3634.976689346090
2.566666666667,-3634.997704450224
2.583333333333,-3635.018719554359
2.600000000000,-3634.210884477465
2.616666666667,-3631.595018368426
2.633333333333,-3628.979152259387
2.650000000000,-3626.363286150348
2.666666666667,-3623.747420041309
2.683333333333,-3621.131553932270
2.700000000000,-3618.515687823231
2.716666666667,-3615.899821714193
2.733333333333,-3613.283955605154
2.750000000000,-3604.873176208364
2.766666666667,-3590.685314026246
2.783333333333,-3576.497451844128
2.800000000000,-3562.309589662009
