,lon,lat,depths
1,-74.2936802973978,39.4630872483222,10.4156141281128
2,-74.2936802973978,39.4630872483222,10.4156141281128
3,-74.2936802973978,39.4630872483222,10.4156141281128
4,-73.9591078066914,39.4630872483222,32.6756134033203
5,-73.9591078066914,39.4630872483222,32.6756134033203
6,-73.9591078066914,39.4630872483222,32.6756134033203
7,-73.9591078066914,39.4630872483222,32.6756134033203
8,-73.6245353159851,39.1275167785235,48.9256134033203
9,-73.6245353159851,39.1275167785235,48.9256134033203
10,-73.6245353159851,39.1275167785235,48.9256134033203
11,-73.2899628252788,39.1275167785235,63.7889556884766
12,-73.2899628252788,39.1275167785235,63.7889556884766
13,-73.2899628252788,39.1275167785235,63.7889556884766
14,-72.9553903345725,39.1275167785235,78.798957824707
15,-72.9553903345725,38.7919463087248,251.078948974609
16,-72.9553903345725,38.7919463087248,251.078948974609
17,-72.9553903345725,38.7919463087248,251.078948974609
18,-72.6208178438662,38.7919463087248,1958.75891113281
19,-72.6208178438662,38.7919463087248,1958.75891113281
20,-72.6208178438662,38.7919463087248,1958.75891113281
21,-72.2862453531599,38.7919463087248,2350.40893554688
22,-72.2862453531599,38.4563758389262,2848.14184570312
23,-72.2862453531599,38.4563758389262,2848.14184570312
24,-71.9516728624535,38.4563758389262,2865.12182617188
25,-71.9516728624535,38.4563758389262,2865.12182617188
26,-71.9516728624535,38.4563758389262,2865.12182617188
27,-71.9516728624535,38.4563758389262,2865.12182617188
28,-71.6171003717472,38.4563758389262,2880.11181640625
29,-71.6171003717472,38.1208053691275,3012.2119140625
30,-71.6171003717472,38.1208053691275,3012.2119140625
31,-71.2825278810409,38.1208053691275,3140.5302734375
32,-71.2825278810409,38.1208053691275,3140.5302734375
33,-71.2825278810409,38.1208053691275,3140.5302734375
34,-70.9479553903346,38.1208053691275,3409.23022460938
35,-70.9479553903346,38.1208053691275,3409.23022460938
36,-70.9479553903346,37.7852348993289,3676.3203125
37,-70.9479553903346,37.7852348993289,3676.3203125
38,-70.6133828996282,37.7852348993289,3827.62036132812
39,-70.6133828996282,37.7852348993289,3827.62036132812
40,-70.6133828996282,37.7852348993289,3827.62036132812
41,-70.2788104089219,37.7852348993289,3895.48022460938
42,-70.2788104089219,37.7852348993289,3895.48022460938
43,-70.2788104089219,37.4496644295302,4119.67041015625
44,-69.9442379182156,37.4496644295302,4165.38037109375
45,-69.9442379182156,37.4496644295302,4165.38037109375
46,-69.9442379182156,37.4496644295302,4165.38037109375
47,-69.9442379182156,37.4496644295302,4165.38037109375
48,-69.6096654275093,37.4496644295302,4173.60009765625
49,-69.6096654275093,37.4496644295302,4173.60009765625
50,-69.6096654275093,37.1140939597315,4404.3203125
51,-69.275092936803,37.1140939597315,4505.060546875
52,-69.275092936803,37.1140939597315,4505.060546875
53,-69.275092936803,37.1140939597315,4505.060546875
54,-68.9405204460967,37.1140939597315,4633.5771484375
55,-68.9405204460967,37.1140939597315,4633.5771484375
56,-68.9405204460967,37.1140939597315,4633.5771484375
57,-68.9405204460967,37.1140939597315,4633.5771484375
58,-68.6059479553903,37.1140939597315,4845.1669921875
59,-68.6059479553903,37.1140939597315,4845.1669921875
60,-68.6059479553903,37.1140939597315,4845.1669921875
61,-68.271375464684,37.1140939597315,4902.09716796875
62,-68.271375464684,37.1140939597315,4902.09716796875
63,-68.271375464684,37.1140939597315,4902.09716796875
64,-67.9368029739777,37.1140939597315,4933.2373046875
65,-67.9368029739777,37.1140939597315,4933.2373046875
66,-67.9368029739777,37.1140939597315,4933.2373046875
67,-67.9368029739777,37.1140939597315,4933.2373046875
68,-67.6022304832714,37.1140939597315,4956.5673828125
69,-67.6022304832714,37.1140939597315,4956.5673828125
70,-67.6022304832714,37.1140939597315,4956.5673828125
71,-67.2676579925651,37.1140939597315,4994.0673828125
72,-67.2676579925651,37.1140939597315,4994.0673828125
73,-67.2676579925651,37.1140939597315,4994.0673828125
74,-66.9330855018587,37.1140939597315,5000.77001953125
75,-66.9330855018587,37.1140939597315,5000.77001953125
76,-66.9330855018587,37.1140939597315,5000.77001953125
77,-66.9330855018587,37.1140939597315,5000.77001953125
78,-66.5985130111524,37.4496644295302,4945.6796875
79,-66.5985130111524,37.4496644295302,4945.6796875
80,-66.5985130111524,37.4496644295302,4945.6796875
81,-66.2639405204461,37.4496644295302,4951.4296875
82,-66.2639405204461,37.4496644295302,4951.4296875
83,-66.2639405204461,37.4496644295302,4951.4296875
84,-66.2639405204461,37.4496644295302,4951.4296875
85,-65.9293680297398,37.4496644295302,4931.5400390625
86,-65.9293680297398,37.4496644295302,4931.5400390625
87,-65.9293680297398,37.4496644295302,4931.5400390625
88,-65.5947955390335,37.4496644295302,4945.02001953125
89,-65.5947955390335,37.4496644295302,4945.02001953125
90,-65.5947955390335,37.4496644295302,4945.02001953125
91,-65.2602230483271,37.4496644295302,4973.35009765625
92,-65.2602230483271,37.4496644295302,4973.35009765625
93,-65.2602230483271,37.4496644295302,4973.35009765625
94,-65.2602230483271,37.4496644295302,4973.35009765625
95,-64.9256505576208,37.4496644295302,4990.85986328125
96,-64.9256505576208,37.4496644295302,4990.85986328125
97,-64.9256505576208,37.4496644295302,4990.85986328125
98,-64.5910780669145,37.4496644295302,5017.50927734375
99,-64.5910780669145,37.4496644295302,5017.50927734375
100,-64.5910780669145,37.4496644295302,5017.50927734375
101,-64.2565055762082,37.4496644295302,5029.62939453125
102,-64.2565055762082,37.4496644295302,5029.62939453125
103,-64.2565055762082,37.4496644295302,5029.62939453125
104,-64.2565055762082,37.4496644295302,5029.62939453125
105,-63.9219330855019,37.4496644295302,5042.3193359375
106,-63.9219330855019,37.4496644295302,5042.3193359375
107,-63.9219330855019,37.7852348993289,5034.8896484375
108,-63.5873605947955,37.7852348993289,5042.23974609375
109,-63.5873605947955,37.7852348993289,5042.23974609375
110,-63.5873605947955,37.7852348993289,5042.23974609375
111,-63.2527881040892,37.7852348993289,5068.3896484375
112,-63.2527881040892,37.7852348993289,5068.3896484375
113,-63.2527881040892,37.7852348993289,5068.3896484375
114,-63.2527881040892,37.7852348993289,5068.3896484375
115,-62.9182156133829,37.7852348993289,5076.4794921875
116,-62.9182156133829,37.7852348993289,5076.4794921875
117,-62.9182156133829,37.7852348993289,5076.4794921875
118,-62.5836431226766,37.7852348993289,5075.08984375
119,-62.5836431226766,37.7852348993289,5075.08984375
120,-62.5836431226766,37.7852348993289,5075.08984375
121,-62.2490706319703,37.7852348993289,4604.08984375
122,-62.2490706319703,37.7852348993289,4604.08984375
123,-62.2490706319703,37.7852348993289,4604.08984375
124,-62.2490706319703,37.7852348993289,4604.08984375
125,-61.9144981412639,37.7852348993289,5093.009765625
126,-61.9144981412639,37.7852348993289,5093.009765625
127,-61.9144981412639,37.7852348993289,5093.009765625
128,-61.5799256505576,37.7852348993289,5092.18017578125
129,-61.5799256505576,37.7852348993289,5092.18017578125
130,-61.5799256505576,37.7852348993289,5092.18017578125
131,-61.2453531598513,37.7852348993289,5013.72021484375
132,-61.2453531598513,37.7852348993289,5013.72021484375
133,-61.2453531598513,37.7852348993289,5013.72021484375
134,-61.2453531598513,37.7852348993289,5013.72021484375
135,-60.910780669145,37.7852348993289,4855.3701171875
136,-60.910780669145,37.7852348993289,4855.3701171875
137,-60.910780669145,37.7852348993289,4855.3701171875
138,-60.5762081784387,37.7852348993289,5141.3857421875
139,-60.5762081784387,37.7852348993289,5141.3857421875
140,-60.5762081784387,37.7852348993289,5141.3857421875
141,-60.2416356877323,38.1208053691275,4859.41552734375
142,-60.2416356877323,38.1208053691275,4859.41552734375
143,-60.2416356877323,38.1208053691275,4859.41552734375
144,-60.2416356877323,38.1208053691275,4859.41552734375
145,-59.907063197026,38.1208053691275,5152.87548828125
146,-59.907063197026,38.1208053691275,5152.87548828125
147,-59.907063197026,38.1208053691275,5152.87548828125
148,-59.5724907063197,38.1208053691275,5170.3955078125
149,-59.5724907063197,38.1208053691275,5170.3955078125
150,-59.5724907063197,38.1208053691275,5170.3955078125
151,-59.2379182156134,38.1208053691275,5185.685546875
152,-59.2379182156134,38.1208053691275,5185.685546875
153,-59.2379182156134,38.1208053691275,5185.685546875
154,-59.2379182156134,38.1208053691275,5185.685546875
155,-58.9033457249071,38.1208053691275,5187.0556640625
156,-58.9033457249071,38.1208053691275,5187.0556640625
157,-58.9033457249071,38.1208053691275,5187.0556640625
158,-58.5687732342007,38.1208053691275,5195.275390625
159,-58.5687732342007,38.1208053691275,5195.275390625
160,-58.5687732342007,38.1208053691275,5195.275390625
161,-58.2342007434944,38.1208053691275,5198.267578125
162,-58.2342007434944,38.1208053691275,5198.267578125
163,-58.2342007434944,38.1208053691275,5198.267578125
164,-58.2342007434944,38.1208053691275,5198.267578125
165,-57.8996282527881,38.1208053691275,5212.00732421875
166,-57.8996282527881,38.1208053691275,5212.00732421875
167,-57.8996282527881,38.1208053691275,5212.00732421875
168,-57.5650557620818,38.1208053691275,5193.11767578125
169,-57.5650557620818,38.1208053691275,5193.11767578125
170,-57.5650557620818,38.1208053691275,5193.11767578125
171,-57.5650557620818,38.1208053691275,5193.11767578125
172,-57.2304832713755,38.1208053691275,5178.32763671875
173,-57.2304832713755,38.1208053691275,5178.32763671875
174,-57.2304832713755,38.4563758389262,5247.357421875
175,-56.8959107806691,38.4563758389262,5266.927734375
176,-56.8959107806691,38.4563758389262,5266.927734375
177,-56.8959107806691,38.4563758389262,5266.927734375
178,-56.5613382899628,38.4563758389262,5298.8076171875
179,-56.5613382899628,38.4563758389262,5298.8076171875
180,-56.5613382899628,38.4563758389262,5298.8076171875
181,-56.5613382899628,38.4563758389262,5298.8076171875
182,-56.2267657992565,38.4563758389262,5308.337890625
183,-56.2267657992565,38.4563758389262,5308.337890625
184,-56.2267657992565,38.4563758389262,5308.337890625
185,-55.8921933085502,38.4563758389262,5319.31787109375
186,-55.8921933085502,38.4563758389262,5319.31787109375
187,-55.8921933085502,38.4563758389262,5319.31787109375
188,-55.5576208178439,38.4563758389262,5330.017578125
189,-55.5576208178439,38.4563758389262,5330.017578125
190,-55.5576208178439,38.4563758389262,5330.017578125
191,-55.5576208178439,38.4563758389262,5330.017578125
192,-55.2230483271375,38.4563758389262,5364.44775390625
193,-55.2230483271375,38.4563758389262,5364.44775390625
194,-55.2230483271375,38.4563758389262,5364.44775390625
195,-54.8884758364312,38.4563758389262,5357.43798828125
196,-54.8884758364312,38.4563758389262,5357.43798828125
197,-54.8884758364312,38.4563758389262,5357.43798828125
198,-54.5539033457249,38.4563758389262,5352.77783203125
199,-54.5539033457249,38.4563758389262,5352.77783203125
200,-54.5539033457249,38.4563758389262,5352.77783203125
201,-54.5539033457249,38.4563758389262,5352.77783203125
202,-54.2193308550186,38.7919463087248,5312.75244140625
203,-54.2193308550186,38.7919463087248,5312.75244140625
204,-54.2193308550186,38.7919463087248,5312.75244140625
205,-53.8847583643123,38.7919463087248,5315.06982421875
206,-53.8847583643123,38.7919463087248,5315.06982421875
207,-53.8847583643123,38.7919463087248,5315.06982421875
208,-53.550185873606,38.7919463087248,5311.35009765625
209,-53.550185873606,38.7919463087248,5311.35009765625
210,-53.550185873606,38.7919463087248,5311.35009765625
211,-53.550185873606,38.7919463087248,5311.35009765625
212,-53.2156133828996,38.7919463087248,5320.55029296875
213,-53.2156133828996,38.7919463087248,5320.55029296875
214,-53.2156133828996,38.7919463087248,5320.55029296875
215,-52.8810408921933,38.7919463087248,5331.419921875
216,-52.8810408921933,38.7919463087248,5331.419921875
217,-52.8810408921933,38.7919463087248,5331.419921875
218,-52.546468401487,39.1275167785235,5365.64013671875
219,-52.546468401487,39.1275167785235,5365.64013671875
220,-52.546468401487,39.1275167785235,5365.64013671875
221,-52.546468401487,39.1275167785235,5365.64013671875
222,-52.2118959107807,39.1275167785235,5347.22998046875
223,-52.2118959107807,39.1275167785235,5347.22998046875
224,-52.2118959107807,39.1275167785235,5347.22998046875
225,-51.8773234200743,39.1275167785235,5355.6005859375
226,-51.8773234200743,39.1275167785235,5355.6005859375
227,-51.8773234200743,39.1275167785235,5355.6005859375
228,-51.542750929368,39.1275167785235,5395.88037109375
229,-51.542750929368,39.1275167785235,5395.88037109375
230,-51.542750929368,39.1275167785235,5395.88037109375
231,-51.542750929368,39.1275167785235,5395.88037109375
232,-51.2081784386617,39.1275167785235,5402.66015625
233,-51.2081784386617,39.1275167785235,5402.66015625
234,-51.2081784386617,39.1275167785235,5402.66015625
235,-50.8736059479554,39.4630872483222,5385.48046875
236,-50.8736059479554,39.4630872483222,5385.48046875
237,-50.8736059479554,39.4630872483222,5385.48046875
238,-50.5390334572491,39.4630872483222,5384.6005859375
239,-50.5390334572491,39.4630872483222,5384.6005859375
240,-50.5390334572491,39.4630872483222,5384.6005859375
241,-50.5390334572491,39.4630872483222,5384.6005859375
242,-50.2044609665427,39.4630872483222,5401.83056640625
243,-50.2044609665427,39.4630872483222,5401.83056640625
244,-50.2044609665427,39.4630872483222,5401.83056640625
245,-49.8698884758364,39.4630872483222,5416.48046875
246,-49.8698884758364,39.4630872483222,5416.48046875
247,-49.8698884758364,39.4630872483222,5416.48046875
248,-49.5353159851301,39.4630872483222,5417.580078125
249,-49.5353159851301,39.4630872483222,5417.580078125
250,-49.5353159851301,39.4630872483222,5417.580078125
251,-49.5353159851301,39.7986577181208,5401.47021484375
252,-49.2007434944238,39.7986577181208,5397.66015625
253,-49.2007434944238,39.7986577181208,5397.66015625
254,-49.2007434944238,39.7986577181208,5397.66015625
255,-48.8661710037175,39.7986577181208,5238.55029296875
256,-48.8661710037175,39.7986577181208,5238.55029296875
257,-48.8661710037175,39.7986577181208,5238.55029296875
258,-48.8661710037175,39.7986577181208,5238.55029296875
259,-48.5315985130111,39.7986577181208,5167.00048828125
260,-48.5315985130111,39.7986577181208,5167.00048828125
261,-48.5315985130111,39.7986577181208,5167.00048828125
262,-48.1970260223048,39.7986577181208,5227.35009765625
263,-48.1970260223048,39.7986577181208,5227.35009765625
264,-48.1970260223048,39.7986577181208,5227.35009765625
265,-47.8624535315985,40.1342281879195,3926.990234375
266,-47.8624535315985,40.1342281879195,3926.990234375
267,-47.8624535315985,40.1342281879195,3926.990234375
268,-47.8624535315985,40.1342281879195,3926.990234375
269,-47.5278810408922,40.1342281879195,3968.89038085938
270,-47.5278810408922,40.1342281879195,3968.89038085938
271,-47.5278810408922,40.1342281879195,3968.89038085938
272,-47.1933085501859,40.1342281879195,3873.29028320312
273,-47.1933085501859,40.1342281879195,3873.29028320312
274,-47.1933085501859,40.1342281879195,3873.29028320312
275,-46.8587360594796,40.1342281879195,3933.990234375
276,-46.8587360594796,40.1342281879195,3933.990234375
277,-46.8587360594796,40.1342281879195,3933.990234375
278,-46.8587360594796,40.1342281879195,3933.990234375
279,-46.5241635687732,40.4697986577181,4113.0703125
