,lon,lat
1,74.2936802973978,39.4630872483222
2,72.6208178438662,38.7919463087248
3,68.9405204460967,37.1140939597315
4,48.1970260223048,39.7986577181208
5,45.185873605948,40.8053691275168
6,39.1635687732342,43.1543624161074
7,34.4795539033457,44.8322147651007
8,22.4349442379182,46.510067114094
9,9.05204460966542,47.8523489932886
10,4.70260223048327,50.8724832214765
