 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto                  |
 Station Name           AE Indices                                   |
 IAGA CODE              AE                                           |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               AE,AU,AL,AO                                  |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Provisional                                  |
 # Converted to IAGA2002 format                                      |
 #   by WDC for Geomagnetism, Kyoto. 2025-07-01                      |
 # The values in the raw of 00:00:00:00.000 are those converted      |
 #  from those in the column of 21-24 which are usually              |
 #  the mean values between 00:00UT and 01:00UT, etc..               |
DATE       TIME         DOY     AE        AU        AL        AO     |
1989-03-14 19:00:00.000 073      1307.00    530.00   -776.00   -122.00
1989-03-14 20:00:00.000 073       947.00    326.00   -620.00   -147.00
1989-03-14 21:00:00.000 073       993.00    697.00   -294.00    200.00
1989-03-14 22:00:00.000 073       722.00    158.00   -563.00   -201.00
1989-03-14 23:00:00.000 073       288.00    114.00   -173.00    -29.00
1989-03-15 00:00:00.000 074       442.00    243.00   -198.00     22.00
1989-03-15 01:00:00.000 074       887.00    282.00   -604.00   -160.00
1989-03-15 02:00:00.000 074       611.00    157.00   -453.00   -147.00
1989-03-15 03:00:00.000 074       576.00    177.00   -397.00   -109.00
1989-03-15 04:00:00.000 074       360.00    147.00   -211.00    -31.00
1989-03-15 05:00:00.000 074       407.00    180.00   -225.00    -22.00
1989-03-15 06:00:00.000 074       295.00     91.00   -203.00    -55.00
1989-03-15 07:00:00.000 074       337.00    151.00   -184.00    -16.00
1989-03-15 08:00:00.000 074       636.00    193.00   -442.00   -123.00
1989-03-15 09:00:00.000 074      1212.00    210.00  -1002.00   -395.00
1989-03-15 10:00:00.000 074       661.00    265.00   -396.00    -64.00
1989-03-15 11:00:00.000 074       479.00     98.00   -381.00   -140.00
1989-03-15 12:00:00.000 074       544.00    141.00   -402.00   -129.00
1989-03-15 13:00:00.000 074       580.00    246.00   -333.00    -42.00
1989-03-15 14:00:00.000 074       488.00    234.00   -253.00     -9.00
1989-03-15 15:00:00.000 074       525.00    200.00   -325.00    -61.00
1989-03-15 16:00:00.000 074       569.00    286.00   -282.00      2.00
1989-03-15 17:00:00.000 074       532.00    284.00   -246.00     18.00
1989-03-15 18:00:00.000 074       337.00    175.00   -161.00      6.00
1989-03-15 19:00:00.000 074       362.00    143.00   -218.00    -37.00
1989-03-15 20:00:00.000 074       320.00    120.00   -199.00    -39.00
1989-03-15 21:00:00.000 074       287.00     83.00   -203.00    -59.00
1989-03-15 22:00:00.000 074       152.00     52.00    -99.00    -22.00
1989-03-15 23:00:00.000 074        72.00     42.00    -30.00      5.00
1989-03-16 00:00:00.000 075        57.00     34.00    -23.00      4.00
1989-03-16 01:00:00.000 075        55.00     30.00    -23.00      3.00
1989-03-16 02:00:00.000 075        94.00     57.00    -35.00     10.00
1989-03-16 03:00:00.000 075       136.00     39.00    -96.00    -27.00
1989-03-16 04:00:00.000 075       173.00     36.00   -136.00    -49.00
1989-03-16 05:00:00.000 075       264.00    113.00   -149.00    -18.00
1989-03-16 06:00:00.000 075       244.00     91.00   -152.00    -30.00
1989-03-16 07:00:00.000 075       180.00    110.00    -69.00     20.00
1989-03-16 08:00:00.000 075       438.00    271.00   -167.00     51.00
1989-03-16 09:00:00.000 075      1143.00    441.00   -701.00   -129.00
1989-03-16 10:00:00.000 075       459.00    267.00   -192.00     37.00
1989-03-16 11:00:00.000 075      1078.00    508.00   -569.00    -29.00
1989-03-16 12:00:00.000 075       956.00    334.00   -621.00   -142.00
1989-03-16 13:00:00.000 075       487.00    226.00   -261.00    -16.00
1989-03-16 14:00:00.000 075       307.00    108.00   -198.00    -44.00
1989-03-16 15:00:00.000 075       232.00    125.00   -106.00      9.00
1989-03-16 16:00:00.000 075       771.00    254.00   -516.00   -130.00
1989-03-16 17:00:00.000 075       495.00    163.00   -330.00    -83.00
1989-03-16 18:00:00.000 075       205.00     40.00   -164.00    -61.00
1989-03-16 19:00:00.000 075       405.00    156.00   -249.00    -46.00
1989-03-16 20:00:00.000 075       736.00    230.00   -505.00   -136.00
1989-03-16 21:00:00.000 075       547.00    200.00   -346.00    -72.00
1989-03-16 22:00:00.000 075       523.00    215.00   -308.00    -45.00
1989-03-16 23:00:00.000 075       497.00    198.00   -298.00    -49.00
1989-03-17 00:00:00.000 076       605.00    198.00   -406.00   -103.00
1989-03-17 01:00:00.000 076       680.00    183.00   -496.00   -155.00
1989-03-17 02:00:00.000 076       642.00    161.00   -481.00   -158.00
1989-03-17 03:00:00.000 076       529.00    213.00   -314.00    -49.00
1989-03-17 04:00:00.000 076       552.00    193.00   -359.00    -82.00
1989-03-17 05:00:00.000 076       485.00    211.00   -273.00    -30.00
1989-03-17 06:00:00.000 076       798.00    293.00   -504.00   -105.00
1989-03-17 07:00:00.000 076       988.00    352.00   -635.00   -140.00
1989-03-17 08:00:00.000 076       649.00    139.00   -510.00   -185.00
1989-03-17 09:00:00.000 076       911.00    117.00   -793.00   -337.00
1989-03-17 10:00:00.000 076       855.00    243.00   -611.00   -183.00
1989-03-17 11:00:00.000 076       612.00    209.00   -403.00    -96.00
1989-03-17 12:00:00.000 076       650.00    230.00   -419.00    -94.00
1989-03-17 13:00:00.000 076       744.00    277.00   -467.00    -94.00
1989-03-17 14:00:00.000 076       659.00    241.00   -417.00    -87.00
1989-03-17 15:00:00.000 076       534.00    197.00   -336.00    -68.00
1989-03-17 16:00:00.000 076       685.00    268.00   -416.00    -73.00
1989-03-17 17:00:00.000 076       640.00    316.00   -322.00     -3.00
1989-03-17 18:00:00.000 076       592.00    351.00   -239.00     55.00
1989-03-17 19:00:00.000 076       496.00    269.00   -226.00     21.00
1989-03-17 20:00:00.000 076       360.00    143.00   -215.00    -35.00
1989-03-17 21:00:00.000 076       261.00     97.00   -164.00    -32.00
1989-03-17 22:00:00.000 076       264.00    100.00   -163.00    -31.00
1989-03-17 23:00:00.000 076        53.00     44.00     -9.00     17.00
1989-03-18 00:00:00.000 077        32.00     26.00     -5.00      9.00
1989-03-18 01:00:00.000 077        60.00     37.00    -22.00      6.00
1989-03-18 02:00:00.000 077        88.00     54.00    -33.00      9.00
1989-03-18 03:00:00.000 077       212.00     86.00   -124.00    -19.00
1989-03-18 04:00:00.000 077       169.00     62.00   -106.00    -21.00
1989-03-18 05:00:00.000 077        65.00     45.00    -18.00     12.00
1989-03-18 06:00:00.000 077        47.00     36.00    -11.00     11.00
1989-03-18 07:00:00.000 077        71.00     54.00    -16.00     18.00
1989-03-18 08:00:00.000 077       147.00    103.00    -43.00     29.00
1989-03-18 09:00:00.000 077       251.00    164.00    -87.00     38.00
1989-03-18 10:00:00.000 077       325.00    163.00   -160.00      0.00
1989-03-18 11:00:00.000 077       287.00    125.00   -161.00    -17.00
1989-03-18 12:00:00.000 077       313.00    139.00   -174.00    -17.00
1989-03-18 13:00:00.000 077       387.00    130.00   -256.00    -62.00
1989-03-18 14:00:00.000 077      1066.00    337.00   -728.00   -194.00
1989-03-18 15:00:00.000 077      1218.00    400.00   -817.00   -207.00
1989-03-18 16:00:00.000 077       825.00    366.00   -458.00    -45.00
1989-03-18 17:00:00.000 077       387.00    167.00   -219.00    -25.00
1989-03-18 18:00:00.000 077       129.00     69.00    -59.00      4.00
1989-03-18 19:00:00.000 077        72.00     55.00    -16.00     18.00
1989-03-18 20:00:00.000 077        86.00     44.00    -41.00      1.00
1989-03-18 21:00:00.000 077       114.00     56.00    -57.00      0.00
1989-03-18 22:00:00.000 077       169.00     91.00    -77.00      6.00
1989-03-18 23:00:00.000 077       179.00     90.00    -89.00      0.00
1989-03-19 00:00:00.000 078       113.00     64.00    -48.00      7.00
1989-03-19 01:00:00.000 078       141.00     71.00    -70.00      0.00
1989-03-19 02:00:00.000 078       138.00     46.00    -91.00    -21.00
1989-03-19 03:00:00.000 078        72.00     42.00    -29.00      6.00
1989-03-19 04:00:00.000 078       164.00    123.00    -40.00     41.00
1989-03-19 05:00:00.000 078       256.00    174.00    -80.00     46.00
1989-03-19 06:00:00.000 078       936.00    421.00   -514.00    -46.00
1989-03-19 07:00:00.000 078      1087.00    461.00   -625.00    -81.00
1989-03-19 08:00:00.000 078       939.00    416.00   -522.00    -53.00
1989-03-19 09:00:00.000 078       517.00    248.00   -269.00    -10.00
1989-03-19 10:00:00.000 078       749.00    405.00   -343.00     30.00
1989-03-19 11:00:00.000 078       811.00    337.00   -473.00    -67.00
1989-03-19 12:00:00.000 078       628.00    279.00   -348.00    -34.00
1989-03-19 13:00:00.000 078      1259.00    600.00   -659.00    -29.00
1989-03-19 14:00:00.000 078      1136.00    451.00   -685.00   -116.00
1989-03-19 15:00:00.000 078       918.00    395.00   -521.00    -62.00
1989-03-19 16:00:00.000 078       803.00    466.00   -336.00     64.00
1989-03-19 17:00:00.000 078       628.00    376.00   -251.00     62.00
1989-03-19 18:00:00.000 078       673.00    362.00   -309.00     25.00
1989-03-19 19:00:00.000 078       493.00    269.00   -223.00     22.00
1989-03-19 20:00:00.000 078       531.00    236.00   -294.00    -28.00
1989-03-19 21:00:00.000 078       418.00    175.00   -242.00    -33.00
1989-03-19 22:00:00.000 078       211.00     75.00   -136.00    -29.00
1989-03-19 23:00:00.000 078       118.00     46.00    -72.00    -12.00
1989-03-20 00:00:00.000 079        74.00     32.00    -41.00     -4.00
1989-03-20 01:00:00.000 079       117.00     42.00    -75.00    -15.00
1989-03-20 02:00:00.000 079       179.00     84.00    -94.00     -4.00
1989-03-20 03:00:00.000 079       318.00     84.00   -233.00    -73.00
1989-03-20 04:00:00.000 079       366.00    118.00   -248.00    -64.00
1989-03-20 05:00:00.000 079       314.00    106.00   -207.00    -50.00
1989-03-20 06:00:00.000 079       352.00    100.00   -251.00    -74.00
1989-03-20 07:00:00.000 079       117.00     68.00    -47.00     10.00
1989-03-20 08:00:00.000 079        67.00     36.00    -30.00      2.00
1989-03-20 09:00:00.000 079        59.00     25.00    -33.00     -3.00
1989-03-20 10:00:00.000 079        80.00     40.00    -40.00      0.00
1989-03-20 11:00:00.000 079       103.00     41.00    -61.00    -10.00
1989-03-20 12:00:00.000 079       145.00     44.00   -101.00    -27.00
1989-03-20 13:00:00.000 079        59.00     18.00    -41.00    -10.00
1989-03-20 14:00:00.000 079        55.00     23.00    -31.00     -3.00
1989-03-20 15:00:00.000 079       141.00     67.00    -72.00     -2.00
1989-03-20 16:00:00.000 079       363.00    120.00   -242.00    -60.00
1989-03-20 17:00:00.000 079       392.00    139.00   -252.00    -55.00
1989-03-20 18:00:00.000 079       400.00    130.00   -269.00    -68.00
1989-03-20 19:00:00.000 079       150.00     64.00    -85.00    -10.00
1989-03-20 20:00:00.000 079        66.00     48.00    -17.00     15.00
1989-03-20 21:00:00.000 079       153.00    103.00    -49.00     26.00
1989-03-20 22:00:00.000 079       404.00    111.00   -293.00    -90.00
1989-03-20 23:00:00.000 079       373.00    141.00   -231.00    -44.00
1989-03-21 00:00:00.000 080       429.00    138.00   -290.00    -74.00
1989-03-21 01:00:00.000 080       488.00    151.00   -336.00    -91.00
1989-03-21 02:00:00.000 080       397.00    152.00   -244.00    -44.00
1989-03-21 03:00:00.000 080       211.00     88.00   -122.00    -16.00
1989-03-21 04:00:00.000 080       357.00    176.00   -181.00     -2.00
1989-03-21 05:00:00.000 080       512.00    168.00   -343.00    -86.00
1989-03-21 06:00:00.000 080       610.00    232.00   -377.00    -72.00
1989-03-21 07:00:00.000 080       577.00    180.00   -396.00   -107.00
1989-03-21 08:00:00.000 080       518.00    229.00   -288.00    -29.00
1989-03-21 09:00:00.000 080       591.00    304.00   -287.00      7.00
1989-03-21 10:00:00.000 080       411.00    185.00   -226.00    -19.00
1989-03-21 11:00:00.000 080       399.00    158.00   -241.00    -41.00
1989-03-21 12:00:00.000 080       116.00     60.00    -55.00      2.00
1989-03-21 13:00:00.000 080       124.00     45.00    -79.00    -16.00
1989-03-21 14:00:00.000 080        86.00     21.00    -65.00    -21.00
1989-03-21 15:00:00.000 080        77.00     16.00    -60.00    -21.00
1989-03-21 16:00:00.000 080       102.00     40.00    -61.00    -10.00
1989-03-21 17:00:00.000 080        87.00     51.00    -34.00      8.00
1989-03-21 18:00:00.000 080       204.00    107.00    -96.00      5.00
1989-03-21 19:00:00.000 080       286.00    110.00   -174.00    -32.00
1989-03-21 20:00:00.000 080       257.00    112.00   -143.00    -15.00
1989-03-21 21:00:00.000 080       280.00    142.00   -137.00      2.00
1989-03-21 22:00:00.000 080       406.00    184.00   -221.00    -17.00
1989-03-21 23:00:00.000 080       274.00     95.00   -179.00    -41.00
1989-03-22 00:00:00.000 081       271.00    126.00   -144.00     -8.00
1989-03-22 01:00:00.000 081       300.00     88.00   -210.00    -60.00
1989-03-22 02:00:00.000 081       153.00     77.00    -74.00      1.00
1989-03-22 03:00:00.000 081       101.00     63.00    -36.00     12.00
1989-03-22 04:00:00.000 081       120.00     87.00    -31.00     27.00
1989-03-22 05:00:00.000 081       351.00    165.00   -184.00     -9.00
1989-03-22 06:00:00.000 081       628.00    213.00   -414.00    -99.00
1989-03-22 07:00:00.000 081       623.00    264.00   -358.00    -47.00
1989-03-22 08:00:00.000 081       543.00    258.00   -284.00    -12.00
1989-03-22 09:00:00.000 081       439.00    225.00   -214.00      5.00
1989-03-22 10:00:00.000 081       128.00     99.00    -28.00     35.00
1989-03-22 11:00:00.000 081        90.00     52.00    -37.00      7.00
1989-03-22 12:00:00.000 081        86.00     41.00    -44.00     -1.00
1989-03-22 13:00:00.000 081        76.00     33.00    -42.00     -4.00
1989-03-22 14:00:00.000 081       397.00    188.00   -208.00     -9.00
1989-03-22 15:00:00.000 081       686.00    251.00   -434.00    -90.00
1989-03-22 16:00:00.000 081       172.00     68.00   -103.00    -17.00
1989-03-22 17:00:00.000 081       457.00    237.00   -219.00      9.00
1989-03-22 18:00:00.000 081       570.00    189.00   -380.00    -95.00
1989-03-22 19:00:00.000 081       786.00    266.00   -519.00   -126.00
1989-03-22 20:00:00.000 081       719.00    163.00   -555.00   -195.00
1989-03-22 21:00:00.000 081       880.00    255.00   -624.00   -184.00
1989-03-22 22:00:00.000 081       740.00    158.00   -581.00   -211.00
1989-03-22 23:00:00.000 081       873.00    351.00   -521.00    -84.00
1989-03-23 00:00:00.000 082       474.00    208.00   -265.00    -27.00
1989-03-23 01:00:00.000 082       125.00     65.00    -59.00      3.00
1989-03-23 02:00:00.000 082        54.00     24.00    -29.00     -2.00
1989-03-23 03:00:00.000 082        62.00     27.00    -33.00     -2.00
1989-03-23 04:00:00.000 082       119.00     58.00    -60.00     -1.00
1989-03-23 05:00:00.000 082       157.00     46.00   -109.00    -31.00
1989-03-23 06:00:00.000 082        90.00     41.00    -49.00     -3.00
1989-03-23 07:00:00.000 082        86.00     45.00    -41.00      2.00
1989-03-23 08:00:00.000 082       114.00     41.00    -72.00    -15.00
1989-03-23 09:00:00.000 082       140.00     81.00    -58.00     11.00
1989-03-23 10:00:00.000 082       513.00    183.00   -329.00    -72.00
1989-03-23 11:00:00.000 082       502.00    112.00   -390.00   -138.00
1989-03-23 12:00:00.000 082       603.00    128.00   -474.00   -172.00
1989-03-23 13:00:00.000 082       724.00    333.00   -391.00    -28.00
1989-03-23 14:00:00.000 082      1015.00    415.00   -599.00    -91.00
1989-03-23 15:00:00.000 082      1051.00    376.00   -674.00   -148.00
1989-03-23 16:00:00.000 082       964.00    330.00   -633.00   -150.00
1989-03-23 17:00:00.000 082       877.00    288.00   -588.00   -149.00
1989-03-23 18:00:00.000 082      1273.00    389.00   -882.00   -245.00
1989-03-23 19:00:00.000 082       742.00    304.00   -436.00    -65.00
1989-03-23 20:00:00.000 082       661.00    158.00   -501.00   -171.00
1989-03-23 21:00:00.000 082       673.00    248.00   -423.00    -87.00
1989-03-23 22:00:00.000 082       336.00    197.00   -138.00     28.00
1989-03-23 23:00:00.000 082       414.00    172.00   -241.00    -33.00
1989-03-24 00:00:00.000 083       416.00    142.00   -272.00    -64.00
1989-03-24 01:00:00.000 083       290.00    115.00   -175.00    -29.00
1989-03-24 02:00:00.000 083       567.00    208.00   -357.00    -73.00
1989-03-24 03:00:00.000 083       626.00    260.00   -365.00    -51.00
1989-03-24 04:00:00.000 083       465.00    201.00   -263.00    -30.00
1989-03-24 05:00:00.000 083       147.00     43.00   -103.00    -29.00
1989-03-24 06:00:00.000 083        75.00     34.00    -40.00     -2.00
1989-03-24 07:00:00.000 083       200.00    115.00    -84.00     15.00
1989-03-24 08:00:00.000 083       445.00    134.00   -310.00    -87.00
1989-03-24 09:00:00.000 083       221.00     85.00   -134.00    -23.00
1989-03-24 10:00:00.000 083        65.00     35.00    -28.00      3.00
1989-03-24 11:00:00.000 083        45.00     29.00    -16.00      6.00
1989-03-24 12:00:00.000 083        55.00     31.00    -23.00      3.00
1989-03-24 13:00:00.000 083        84.00     38.00    -46.00     -4.00
1989-03-24 14:00:00.000 083       101.00     35.00    -66.00    -14.00
1989-03-24 15:00:00.000 083        67.00     30.00    -35.00     -2.00
1989-03-24 16:00:00.000 083        68.00     35.00    -32.00      1.00
1989-03-24 17:00:00.000 083       103.00     35.00    -66.00    -14.00
1989-03-24 18:00:00.000 083        80.00     33.00    -46.00     -6.00
1989-03-24 19:00:00.000 083        52.00     33.00    -18.00      6.00
1989-03-24 20:00:00.000 083        36.00     27.00     -8.00      8.00
1989-03-24 21:00:00.000 083        37.00     24.00    -12.00      5.00
1989-03-24 22:00:00.000 083        45.00     27.00    -17.00      4.00
1989-03-24 23:00:00.000 083        69.00     45.00    -24.00      9.00
1989-03-25 00:00:00.000 084        55.00     32.00    -22.00      4.00
1989-03-25 01:00:00.000 084        61.00     34.00    -25.00      3.00
1989-03-25 02:00:00.000 084        66.00     35.00    -29.00      2.00
1989-03-25 03:00:00.000 084        68.00     39.00    -27.00      5.00
1989-03-25 04:00:00.000 084        63.00     37.00    -26.00      4.00
1989-03-25 05:00:00.000 084        65.00     39.00    -25.00      6.00
1989-03-25 06:00:00.000 084        56.00     33.00    -22.00      4.00
1989-03-25 07:00:00.000 084        50.00     29.00    -20.00      4.00
1989-03-25 08:00:00.000 084        59.00     41.00    -18.00     11.00
1989-03-25 09:00:00.000 084        83.00     63.00    -20.00     21.00
1989-03-25 10:00:00.000 084       170.00     70.00   -100.00    -14.00
1989-03-25 11:00:00.000 084       150.00     48.00   -102.00    -27.00
1989-03-25 12:00:00.000 084        99.00     37.00    -62.00    -11.00
1989-03-25 13:00:00.000 084        50.00     35.00    -13.00     10.00
1989-03-25 14:00:00.000 084        50.00     32.00    -17.00      7.00
1989-03-25 15:00:00.000 084       148.00     66.00    -81.00     -7.00
1989-03-25 16:00:00.000 084       276.00     99.00   -176.00    -37.00
1989-03-25 17:00:00.000 084       521.00    202.00   -317.00    -56.00
1989-03-25 18:00:00.000 084       709.00    257.00   -451.00    -96.00
1989-03-25 19:00:00.000 084       762.00    289.00   -471.00    -90.00
1989-03-25 20:00:00.000 084       551.00    248.00   -302.00    -26.00
1989-03-25 21:00:00.000 084       327.00    156.00   -171.00     -7.00
1989-03-25 22:00:00.000 084       244.00    114.00   -129.00     -7.00
1989-03-25 23:00:00.000 084       200.00    104.00    -96.00      3.00
1989-03-26 00:00:00.000 085        99.00     59.00    -39.00      9.00
1989-03-26 01:00:00.000 085       132.00     73.00    -59.00      6.00
1989-03-26 02:00:00.000 085       339.00    121.00   -216.00    -47.00
1989-03-26 03:00:00.000 085       393.00    153.00   -239.00    -42.00
1989-03-26 04:00:00.000 085       196.00    108.00    -87.00      9.00
1989-03-26 05:00:00.000 085        81.00     55.00    -25.00     14.00
1989-03-26 06:00:00.000 085        61.00     43.00    -18.00     11.00
1989-03-26 07:00:00.000 085        49.00     34.00    -14.00      9.00
1989-03-26 08:00:00.000 085        50.00     36.00    -12.00     11.00
1989-03-26 09:00:00.000 085        59.00     37.00    -21.00      7.00
1989-03-26 10:00:00.000 085       110.00     91.00    -18.00     36.00
1989-03-26 11:00:00.000 085       319.00    150.00   -169.00     -9.00
1989-03-26 12:00:00.000 085       553.00    156.00   -396.00   -119.00
1989-03-26 13:00:00.000 085       206.00     66.00   -139.00    -36.00
1989-03-26 14:00:00.000 085        60.00     34.00    -24.00      4.00
1989-03-26 15:00:00.000 085        71.00     33.00    -37.00     -2.00
1989-03-26 16:00:00.000 085        97.00     41.00    -55.00     -6.00
1989-03-26 17:00:00.000 085       220.00     43.00   -176.00    -66.00
1989-03-26 18:00:00.000 085       327.00    134.00   -192.00    -29.00
1989-03-26 19:00:00.000 085       175.00     80.00    -94.00     -7.00
1989-03-26 20:00:00.000 085       107.00     76.00    -30.00     22.00
1989-03-26 21:00:00.000 085       124.00     71.00    -52.00      9.00
1989-03-26 22:00:00.000 085       306.00     93.00   -212.00    -58.00
1989-03-26 23:00:00.000 085       260.00    104.00   -155.00    -24.00
1989-03-27 00:00:00.000 086       198.00    120.00    -77.00     21.00
1989-03-27 01:00:00.000 086        80.00     77.00     -3.00     36.00
1989-03-27 02:00:00.000 086        77.00     67.00     -8.00     28.00
1989-03-27 03:00:00.000 086        99.00     72.00    -25.00     22.00
1989-03-27 04:00:00.000 086        90.00     63.00    -26.00     17.00
1989-03-27 05:00:00.000 086        88.00     63.00    -25.00     18.00
1989-03-27 06:00:00.000 086        74.00     58.00    -15.00     20.00
1989-03-27 07:00:00.000 086       212.00    161.00    -50.00     54.00
1989-03-27 08:00:00.000 086       178.00    151.00    -26.00     62.00
1989-03-27 09:00:00.000 086       212.00    167.00    -43.00     61.00
1989-03-27 10:00:00.000 086       114.00     91.00    -22.00     34.00
1989-03-27 11:00:00.000 086       113.00     86.00    -26.00     29.00
1989-03-27 12:00:00.000 086       153.00     88.00    -64.00     11.00
1989-03-27 13:00:00.000 086       131.00     79.00    -51.00     13.00
1989-03-27 14:00:00.000 086       123.00     74.00    -48.00     13.00
1989-03-27 15:00:00.000 086       428.00    274.00   -154.00     59.00
1989-03-27 16:00:00.000 086       802.00    355.00   -445.00    -44.00
1989-03-27 17:00:00.000 086       569.00    245.00   -324.00    -38.00
1989-03-27 18:00:00.000 086       313.00    169.00   -144.00     12.00
1989-03-27 19:00:00.000 086       316.00    210.00   -106.00     51.00
1989-03-27 20:00:00.000 086       617.00    316.00   -300.00      8.00
1989-03-27 21:00:00.000 086       889.00    242.00   -645.00   -201.00
1989-03-27 22:00:00.000 086       804.00    134.00   -668.00   -266.00
1989-03-27 23:00:00.000 086       437.00    217.00   -219.00     -1.00
1989-03-28 00:00:00.000 087       226.00     88.00   -137.00    -24.00
1989-03-28 01:00:00.000 087        92.00     41.00    -50.00     -4.00
1989-03-28 02:00:00.000 087        72.00     37.00    -34.00      1.00
1989-03-28 03:00:00.000 087       104.00     55.00    -48.00      3.00
1989-03-28 04:00:00.000 087       106.00     60.00    -45.00      7.00
1989-03-28 05:00:00.000 087       130.00     72.00    -57.00      7.00
1989-03-28 06:00:00.000 087       391.00    129.00   -260.00    -65.00
1989-03-28 07:00:00.000 087       313.00    135.00   -177.00    -20.00
1989-03-28 08:00:00.000 087       240.00    114.00   -125.00     -5.00
1989-03-28 09:00:00.000 087       286.00    114.00   -171.00    -27.00
1989-03-28 10:00:00.000 087       329.00    139.00   -189.00    -25.00
1989-03-28 11:00:00.000 087       519.00    117.00   -402.00   -141.00
1989-03-28 12:00:00.000 087       296.00     92.00   -203.00    -55.00
1989-03-28 13:00:00.000 087       671.00    252.00   -418.00    -82.00
1989-03-28 14:00:00.000 087       705.00    296.00   -408.00    -55.00
1989-03-28 15:00:00.000 087       397.00    196.00   -199.00     -1.00
1989-03-28 16:00:00.000 087       548.00    227.00   -320.00    -46.00
1989-03-28 17:00:00.000 087       357.00    190.00   -166.00     12.00
1989-03-28 18:00:00.000 087       498.00    240.00   -256.00     -8.00
1989-03-28 19:00:00.000 087       558.00    205.00   -352.00    -73.00
1989-03-28 20:00:00.000 087       398.00    203.00   -193.00      4.00
1989-03-28 21:00:00.000 087       191.00    121.00    -69.00     25.00
1989-03-28 22:00:00.000 087       153.00     94.00    -59.00     17.00
1989-03-28 23:00:00.000 087        97.00     76.00    -21.00     27.00
1989-03-29 00:00:00.000 088       342.00    177.00   -164.00      5.00
1989-03-29 01:00:00.000 088       801.00    209.00   -591.00   -190.00
1989-03-29 02:00:00.000 088       838.00    229.00   -608.00   -188.00
1989-03-29 03:00:00.000 088       598.00    209.00   -388.00    -88.00
1989-03-29 04:00:00.000 088       331.00    247.00    -82.00     82.00
1989-03-29 05:00:00.000 088       372.00    185.00   -185.00      0.00
1989-03-29 06:00:00.000 088       350.00    151.00   -197.00    -22.00
1989-03-29 07:00:00.000 088       505.00    153.00   -351.00    -98.00
1989-03-29 08:00:00.000 088       750.00    210.00   -539.00   -163.00
1989-03-29 09:00:00.000 088       350.00    140.00   -209.00    -34.00
1989-03-29 10:00:00.000 088        95.00     63.00    -31.00     16.00
1989-03-29 11:00:00.000 088       447.00    122.00   -325.00   -101.00
1989-03-29 12:00:00.000 088       737.00    175.00   -562.00   -192.00
1989-03-29 13:00:00.000 088       681.00    198.00   -482.00   -141.00
1989-03-29 14:00:00.000 088       793.00    271.00   -521.00   -124.00
1989-03-29 15:00:00.000 088       758.00    290.00   -467.00    -88.00
1989-03-29 16:00:00.000 088       986.00    375.00   -610.00   -117.00
1989-03-29 17:00:00.000 088       727.00    328.00   -399.00    -35.00
1989-03-29 18:00:00.000 088       771.00    196.00   -573.00   -187.00
1989-03-29 19:00:00.000 088       800.00    134.00   -664.00   -264.00
1989-03-29 20:00:00.000 088       878.00     43.00   -834.00   -395.00
1989-03-29 21:00:00.000 088       888.00    119.00   -768.00   -323.00
1989-03-29 22:00:00.000 088       571.00    115.00   -455.00   -169.00
1989-03-29 23:00:00.000 088       538.00    219.00   -317.00    -48.00
1989-03-30 00:00:00.000 089       362.00    161.00   -200.00    -19.00
1989-03-30 01:00:00.000 089       288.00    130.00   -157.00    -12.00
1989-03-30 02:00:00.000 089       366.00    177.00   -189.00     -5.00
1989-03-30 03:00:00.000 089       447.00    178.00   -268.00    -44.00
1989-03-30 04:00:00.000 089       659.00    166.00   -491.00   -161.00
1989-03-30 05:00:00.000 089       367.00    122.00   -244.00    -60.00
1989-03-30 06:00:00.000 089       309.00    128.00   -179.00    -24.00
1989-03-30 07:00:00.000 089       706.00    248.00   -457.00   -104.00
1989-03-30 08:00:00.000 089       595.00    192.00   -402.00   -104.00
1989-03-30 09:00:00.000 089       255.00    134.00   -120.00      7.00
1989-03-30 10:00:00.000 089       393.00    173.00   -219.00    -22.00
1989-03-30 11:00:00.000 089       473.00    140.00   -332.00    -95.00
1989-03-30 12:00:00.000 089       554.00    140.00   -414.00   -136.00
1989-03-30 13:00:00.000 089       382.00    105.00   -275.00    -84.00
1989-03-30 14:00:00.000 089       135.00     58.00    -76.00     -8.00
1989-03-30 15:00:00.000 089       132.00     59.00    -72.00     -6.00
1989-03-30 16:00:00.000 089        89.00     50.00    -38.00      6.00
1989-03-30 17:00:00.000 089       255.00    112.00   -141.00    -14.00
1989-03-30 18:00:00.000 089       900.00    298.00   -601.00   -151.00
1989-03-30 19:00:00.000 089      1077.00    324.00   -752.00   -213.00
1989-03-30 20:00:00.000 089       553.00    224.00   -328.00    -52.00
1989-03-30 21:00:00.000 089       584.00    235.00   -347.00    -55.00
1989-03-30 22:00:00.000 089       492.00    122.00   -369.00   -123.00
1989-03-30 23:00:00.000 089       812.00    197.00   -613.00   -207.00
1989-03-31 00:00:00.000 090       455.00    151.00   -302.00    -74.00
1989-03-31 01:00:00.000 090       518.00    159.00   -357.00    -98.00
1989-03-31 02:00:00.000 090       622.00    264.00   -356.00    -45.00
1989-03-31 03:00:00.000 090       524.00    317.00   -205.00     55.00
