 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto                  |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              DST                                          |
 Geodetic Latitude                                                   |
1989-03-06 07:00:00.000 065       -29.00
1989-03-06 08:00:00.000 065       -28.00
1989-03-06 09:00:00.000 065       -35.00
1989-03-06 10:00:00.000 065       -31.00
1989-03-06 11:00:00.000 065       -28.00
1989-03-06 12:00:00.000 065       -29.00
1989-03-06 13:00:00.000 065       -29.00
1989-03-06 14:00:00.000 065       -31.00
1989-03-06 15:00:00.000 065       -26.00
1989-03-06 16:00:00.000 065       -30.00
1989-03-06 17:00:00.000 065       -26.00
1989-03-06 18:00:00.000 065       -23.00
1989-03-06 19:00:00.000 065       -34.00
1989-03-06 20:00:00.000 065       -38.00
1989-03-06 21:00:00.000 065       -37.00
1989-03-06 22:00:00.000 065       -42.00
1989-03-06 23:00:00.000 065       -42.00
1989-03-07 00:00:00.000 066       -54.00
1989-03-07 01:00:00.000 066       -48.00
1989-03-07 02:00:00.000 066       -46.00
1989-03-07 03:00:00.000 066       -43.00
1989-03-07 04:00:00.000 066       -44.00
1989-03-07 05:00:00.000 066       -46.00
1989-03-07 06:00:00.000 066       -46.00
1989-03-07 07:00:00.000 066       -40.00
1989-03-07 08:00:00.000 066       -40.00
1989-03-07 09:00:00.000 066       -41.00
1989-03-07 10:00:00.000 066       -34.00
1989-03-07 11:00:00.000 066       -31.00
1989-03-07 12:00:00.000 066       -24.00
1989-03-07 13:00:00.000 066       -20.00
1989-03-07 14:00:00.000 066       -16.00
1989-03-07 15:00:00.000 066       -18.00
1989-03-07 16:00:00.000 066       -20.00
1989-03-07 17:00:00.000 066       -19.00
1989-03-07 18:00:00.000 066       -21.00
1989-03-07 19:00:00.000 066       -22.00
1989-03-07 20:00:00.000 066       -21.00
1989-03-07 21:00:00.000 066       -23.00
1989-03-07 22:00:00.000 066       -31.00
1989-03-07 23:00:00.000 066       -33.00
1989-03-08 00:00:00.000 067       -37.00
1989-03-08 01:00:00.000 067       -35.00
1989-03-08 02:00:00.000 067       -33.00
1989-03-08 03:00:00.000 067       -33.00
1989-03-08 04:00:00.000 067       -31.00
1989-03-08 05:00:00.000 067       -27.00
1989-03-08 06:00:00.000 067       -23.00
1989-03-08 07:00:00.000 067       -23.00
1989-03-08 08:00:00.000 067       -25.00
1989-03-08 09:00:00.000 067       -22.00
1989-03-08 10:00:00.000 067       -19.00
1989-03-08 11:00:00.000 067       -15.00
1989-03-08 12:00:00.000 067       -12.00
1989-03-08 13:00:00.000 067        -7.00
1989-03-08 14:00:00.000 067        -3.00
1989-03-08 15:00:00.000 067        -2.00
1989-03-08 16:00:00.000 067        -4.00
1989-03-08 17:00:00.000 067        -2.00
1989-03-08 18:00:00.000 067        27.00
1989-03-08 19:00:00.000 067         5.00
1989-03-08 20:00:00.000 067       -44.00
1989-03-08 21:00:00.000 067       -57.00
1989-03-08 22:00:00.000 067       -62.00
1989-03-08 23:00:00.000 067       -75.00
1989-03-09 00:00:00.000 068       -92.00
1989-03-09 01:00:00.000 068      -101.00
1989-03-09 02:00:00.000 068       -80.00
1989-03-09 03:00:00.000 068       -74.00
1989-03-09 04:00:00.000 068       -80.00
1989-03-09 05:00:00.000 068       -77.00
1989-03-09 06:00:00.000 068       -75.00
1989-03-09 07:00:00.000 068       -74.00
1989-03-09 08:00:00.000 068       -72.00
1989-03-09 09:00:00.000 068       -64.00
1989-03-09 10:00:00.000 068       -61.00
1989-03-09 11:00:00.000 068       -58.00
1989-03-09 12:00:00.000 068       -51.00
1989-03-09 13:00:00.000 068       -53.00
1989-03-09 14:00:00.000 068       -50.00
1989-03-09 15:00:00.000 068       -47.00
1989-03-09 16:00:00.000 068       -46.00
1989-03-09 17:00:00.000 068       -47.00
1989-03-09 18:00:00.000 068       -50.00
1989-03-09 19:00:00.000 068       -61.00
1989-03-09 20:00:00.000 068       -73.00
1989-03-09 21:00:00.000 068       -79.00
1989-03-09 22:00:00.000 068       -82.00
1989-03-09 23:00:00.000 068       -88.00
1989-03-10 00:00:00.000 069      -101.00
1989-03-10 01:00:00.000 069       -84.00
1989-03-10 02:00:00.000 069       -75.00
1989-03-10 03:00:00.000 069       -81.00
1989-03-10 04:00:00.000 069       -81.00
1989-03-10 05:00:00.000 069       -71.00
1989-03-10 06:00:00.000 069       -68.00
1989-03-10 07:00:00.000 069       -62.00
1989-03-10 08:00:00.000 069       -61.00
1989-03-10 09:00:00.000 069       -57.00
1989-03-10 10:00:00.000 069       -51.00
1989-03-10 11:00:00.000 069       -48.00
1989-03-10 12:00:00.000 069       -44.00
1989-03-10 13:00:00.000 069       -41.00
1989-03-10 14:00:00.000 069       -37.00
1989-03-10 15:00:00.000 069       -36.00
1989-03-10 16:00:00.000 069       -36.00
1989-03-10 17:00:00.000 069       -35.00
1989-03-10 18:00:00.000 069       -31.00
1989-03-10 19:00:00.000 069       -31.00
1989-03-10 20:00:00.000 069       -37.00
1989-03-10 21:00:00.000 069       -41.00
1989-03-10 22:00:00.000 069       -44.00
1989-03-10 23:00:00.000 069       -44.00
1989-03-11 00:00:00.000 070       -45.00
1989-03-11 01:00:00.000 070       -42.00
1989-03-11 02:00:00.000 070       -35.00
1989-03-11 03:00:00.000 070       -33.00
1989-03-11 04:00:00.000 070       -39.00
1989-03-11 05:00:00.000 070       -43.00
1989-03-11 06:00:00.000 070       -39.00
1989-03-11 07:00:00.000 070       -40.00
1989-03-11 08:00:00.000 070       -44.00
1989-03-11 09:00:00.000 070       -37.00
1989-03-11 10:00:00.000 070       -38.00
1989-03-11 11:00:00.000 070       -29.00
1989-03-11 12:00:00.000 070       -30.00
1989-03-11 13:00:00.000 070       -33.00
1989-03-11 14:00:00.000 070       -28.00
1989-03-11 15:00:00.000 070       -24.00
1989-03-11 16:00:00.000 070       -25.00
1989-03-11 17:00:00.000 070       -29.00
1989-03-11 18:00:00.000 070       -29.00
1989-03-11 19:00:00.000 070       -28.00
1989-03-11 20:00:00.000 070       -39.00
1989-03-11 21:00:00.000 070       -40.00
1989-03-11 22:00:00.000 070       -45.00
1989-03-11 23:00:00.000 070       -53.00
1989-03-12 00:00:00.000 071       -69.00
1989-03-12 01:00:00.000 071       -64.00
1989-03-12 02:00:00.000 071       -44.00
1989-03-12 03:00:00.000 071       -35.00
1989-03-12 04:00:00.000 071       -32.00
1989-03-12 05:00:00.000 071       -32.00
1989-03-12 06:00:00.000 071       -31.00
1989-03-12 07:00:00.000 071       -28.00
1989-03-12 08:00:00.000 071       -30.00
1989-03-12 09:00:00.000 071       -30.00
1989-03-12 10:00:00.000 071       -34.00
1989-03-12 11:00:00.000 071       -43.00
1989-03-12 12:00:00.000 071       -52.00
1989-03-12 13:00:00.000 071       -39.00
1989-03-12 14:00:00.000 071       -28.00
1989-03-12 15:00:00.000 071       -22.00
1989-03-12 16:00:00.000 071       -28.00
1989-03-12 17:00:00.000 071       -43.00
1989-03-12 18:00:00.000 071       -48.00
1989-03-12 19:00:00.000 071       -39.00
1989-03-12 20:00:00.000 071       -39.00
1989-03-12 21:00:00.000 071       -39.00
1989-03-12 22:00:00.000 071       -40.00
1989-03-12 23:00:00.000 071       -36.00
1989-03-13 00:00:00.000 072       -38.00
1989-03-13 01:00:00.000 072       -17.00
1989-03-13 02:00:00.000 072       -40.00
1989-03-13 03:00:00.000 072       -64.00
1989-03-13 04:00:00.000 072       -91.00
1989-03-13 05:00:00.000 072       -96.00
1989-03-13 06:00:00.000 072      -128.00
1989-03-13 07:00:00.000 072      -138.00
1989-03-13 08:00:00.000 072      -143.00
1989-03-13 09:00:00.000 072       -88.00
1989-03-13 10:00:00.000 072      -101.00
1989-03-13 11:00:00.000 072      -231.00
1989-03-13 12:00:00.000 072      -246.00
1989-03-13 13:00:00.000 072      -160.00
1989-03-13 14:00:00.000 072      -183.00
1989-03-13 15:00:00.000 072      -221.00
1989-03-13 16:00:00.000 072      -210.00
1989-03-13 17:00:00.000 072      -257.00
1989-03-13 18:00:00.000 072      -257.00
1989-03-13 19:00:00.000 072      -255.00
1989-03-13 20:00:00.000 072      -302.00
1989-03-13 21:00:00.000 072      -382.00
1989-03-13 22:00:00.000 072      -418.00
1989-03-13 23:00:00.000 072      -472.00
1989-03-14 00:00:00.000 073      -583.00
1989-03-14 01:00:00.000 073      -589.00
1989-03-14 02:00:00.000 073      -463.00
1989-03-14 03:00:00.000 073      -386.00
1989-03-14 04:00:00.000 073      -346.00
1989-03-14 05:00:00.000 073      -343.00
1989-03-14 06:00:00.000 073      -252.00
1989-03-14 07:00:00.000 073      -238.00
1989-03-14 08:00:00.000 073      -193.00
1989-03-14 09:00:00.000 073      -134.00
1989-03-14 10:00:00.000 073      -126.00
1989-03-14 11:00:00.000 073      -119.00
1989-03-14 12:00:00.000 073      -175.00
1989-03-14 13:00:00.000 073      -156.00
1989-03-14 14:00:00.000 073      -144.00
1989-03-14 15:00:00.000 073      -135.00
1989-03-14 16:00:00.000 073      -130.00
1989-03-14 17:00:00.000 073      -122.00
1989-03-14 18:00:00.000 073      -137.00
1989-03-14 19:00:00.000 073      -140.00
1989-03-14 20:00:00.000 073      -115.00
1989-03-14 21:00:00.000 073      -124.00
1989-03-14 22:00:00.000 073      -129.00
1989-03-14 23:00:00.000 073      -114.00
1989-03-15 00:00:00.000 074      -157.00
1989-03-15 01:00:00.000 074      -159.00
1989-03-15 02:00:00.000 074      -152.00
1989-03-15 03:00:00.000 074      -151.00
1989-03-15 04:00:00.000 074      -134.00
1989-03-15 05:00:00.000 074      -128.00
1989-03-15 06:00:00.000 074      -119.00
1989-03-15 07:00:00.000 074      -108.00
1989-03-15 08:00:00.000 074      -105.00
1989-03-15 09:00:00.000 074      -100.00
1989-03-15 10:00:00.000 074      -103.00
1989-03-15 11:00:00.000 074      -106.00
1989-03-15 12:00:00.000 074      -108.00
1989-03-15 13:00:00.000 074      -102.00
1989-03-15 14:00:00.000 074       -89.00
1989-03-15 15:00:00.000 074       -86.00
1989-03-15 16:00:00.000 074       -89.00
1989-03-15 17:00:00.000 074       -94.00
1989-03-15 18:00:00.000 074       -99.00
1989-03-15 19:00:00.000 074       -90.00
1989-03-15 20:00:00.000 074       -87.00
1989-03-15 21:00:00.000 074       -88.00
1989-03-15 22:00:00.000 074       -91.00
1989-03-15 23:00:00.000 074       -92.00
1989-03-16 00:00:00.000 075       -90.00
1989-03-16 01:00:00.000 075       -83.00
1989-03-16 02:00:00.000 075       -73.00
1989-03-16 03:00:00.000 075       -73.00
1989-03-16 04:00:00.000 075       -66.00
1989-03-16 05:00:00.000 075       -45.00
1989-03-16 06:00:00.000 075       -39.00
1989-03-16 07:00:00.000 075       -40.00
1989-03-16 08:00:00.000 075       -38.00
1989-03-16 09:00:00.000 075       -62.00
1989-03-16 10:00:00.000 075       -90.00
1989-03-16 11:00:00.000 075      -101.00
1989-03-16 12:00:00.000 075      -112.00
1989-03-16 13:00:00.000 075      -117.00
1989-03-16 14:00:00.000 075      -114.00
1989-03-16 15:00:00.000 075      -107.00
1989-03-16 16:00:00.000 075      -105.00
1989-03-16 17:00:00.000 075      -103.00
1989-03-16 18:00:00.000 075      -102.00
1989-03-16 19:00:00.000 075       -94.00
1989-03-16 20:00:00.000 075       -91.00
1989-03-16 21:00:00.000 075       -92.00
1989-03-16 22:00:00.000 075       -93.00
1989-03-16 23:00:00.000 075      -100.00
1989-03-17 00:00:00.000 076       -98.00
1989-03-17 01:00:00.000 076      -101.00
1989-03-17 02:00:00.000 076      -108.00
1989-03-17 03:00:00.000 076      -105.00
1989-03-17 04:00:00.000 076      -107.00
1989-03-17 05:00:00.000 076      -108.00
1989-03-17 06:00:00.000 076      -101.00
1989-03-17 07:00:00.000 076      -104.00
1989-03-17 08:00:00.000 076      -114.00
1989-03-17 09:00:00.000 076      -105.00
1989-03-17 10:00:00.000 076      -108.00
1989-03-17 11:00:00.000 076      -119.00
1989-03-17 12:00:00.000 076      -110.00
1989-03-17 13:00:00.000 076       -98.00
1989-03-17 14:00:00.000 076       -93.00
1989-03-17 15:00:00.000 076       -86.00
1989-03-17 16:00:00.000 076       -83.00
1989-03-17 17:00:00.000 076       -82.00
1989-03-17 18:00:00.000 076       -81.00
1989-03-17 19:00:00.000 076       -87.00
1989-03-17 20:00:00.000 076       -82.00
1989-03-17 21:00:00.000 076       -77.00
1989-03-17 22:00:00.000 076       -73.00
1989-03-17 23:00:00.000 076       -73.00
1989-03-18 00:00:00.000 077       -70.00
1989-03-18 01:00:00.000 077       -68.00
1989-03-18 02:00:00.000 077       -65.00
1989-03-18 03:00:00.000 077       -65.00
1989-03-18 04:00:00.000 077       -62.00
1989-03-18 05:00:00.000 077       -55.00
1989-03-18 06:00:00.000 077       -53.00
1989-03-18 07:00:00.000 077       -52.00
1989-03-18 08:00:00.000 077       -51.00
1989-03-18 09:00:00.000 077       -54.00
1989-03-18 10:00:00.000 077       -54.00
1989-03-18 11:00:00.000 077       -56.00
1989-03-18 12:00:00.000 077       -54.00
1989-03-18 13:00:00.000 077       -54.00
1989-03-18 14:00:00.000 077       -55.00
1989-03-18 15:00:00.000 077       -70.00
1989-03-18 16:00:00.000 077       -76.00
1989-03-18 17:00:00.000 077       -70.00
1989-03-18 18:00:00.000 077       -71.00
1989-03-18 19:00:00.000 077       -71.00
1989-03-18 20:00:00.000 077       -74.00
1989-03-18 21:00:00.000 077       -75.00
1989-03-18 22:00:00.000 077       -74.00
1989-03-18 23:00:00.000 077       -76.00
1989-03-19 00:00:00.000 078       -74.00
1989-03-19 01:00:00.000 078       -69.00
1989-03-19 02:00:00.000 078       -63.00
1989-03-19 03:00:00.000 078       -58.00
1989-03-19 04:00:00.000 078       -45.00
1989-03-19 05:00:00.000 078       -31.00
1989-03-19 06:00:00.000 078       -45.00
1989-03-19 07:00:00.000 078       -62.00
1989-03-19 08:00:00.000 078       -55.00
1989-03-19 09:00:00.000 078       -63.00
1989-03-19 10:00:00.000 078       -67.00
1989-03-19 11:00:00.000 078       -79.00
1989-03-19 12:00:00.000 078       -95.00
1989-03-19 13:00:00.000 078       -84.00
1989-03-19 14:00:00.000 078       -99.00
1989-03-19 15:00:00.000 078      -106.00
1989-03-19 16:00:00.000 078       -94.00
1989-03-19 17:00:00.000 078       -95.00
1989-03-19 18:00:00.000 078      -103.00
1989-03-19 19:00:00.000 078      -101.00
1989-03-19 20:00:00.000 078      -101.00
1989-03-19 21:00:00.000 078      -105.00
1989-03-19 22:00:00.000 078      -103.00
1989-03-19 23:00:00.000 078      -100.00
1989-03-20 00:00:00.000 079       -98.00
1989-03-20 01:00:00.000 079       -94.00
1989-03-20 02:00:00.000 079       -91.00
1989-03-20 03:00:00.000 079       -90.00
1989-03-20 04:00:00.000 079       -84.00
1989-03-20 05:00:00.000 079       -80.00
1989-03-20 06:00:00.000 079       -73.00
1989-03-20 07:00:00.000 079       -66.00
1989-03-20 08:00:00.000 079       -58.00
1989-03-20 09:00:00.000 079       -56.00
1989-03-20 10:00:00.000 079       -57.00
1989-03-20 11:00:00.000 079       -60.00
1989-03-20 12:00:00.000 079       -61.00
1989-03-20 13:00:00.000 079       -58.00
1989-03-20 14:00:00.000 079       -51.00
1989-03-20 15:00:00.000 079       -49.00
1989-03-20 16:00:00.000 079       -54.00
1989-03-20 17:00:00.000 079       -59.00
1989-03-20 18:00:00.000 079       -56.00
1989-03-20 19:00:00.000 079       -52.00
1989-03-20 20:00:00.000 079       -49.00
1989-03-20 21:00:00.000 079       -49.00
1989-03-20 22:00:00.000 079       -54.00
1989-03-20 23:00:00.000 079       -55.00
1989-03-21 00:00:00.000 080       -54.00
1989-03-21 01:00:00.000 080       -64.00
1989-03-21 02:00:00.000 080       -75.00
1989-03-21 03:00:00.000 080       -61.00
1989-03-21 04:00:00.000 080       -59.00
1989-03-21 05:00:00.000 080       -63.00
1989-03-21 06:00:00.000 080       -63.00
1989-03-21 07:00:00.000 080       -68.00
1989-03-21 08:00:00.000 080       -63.00
1989-03-21 09:00:00.000 080       -58.00
1989-03-21 10:00:00.000 080       -61.00
1989-03-21 11:00:00.000 080       -58.00
1989-03-21 12:00:00.000 080       -51.00
1989-03-21 13:00:00.000 080       -50.00
1989-03-21 14:00:00.000 080       -52.00
1989-03-21 15:00:00.000 080       -51.00
1989-03-21 16:00:00.000 080       -49.00
1989-03-21 17:00:00.000 080       -46.00
1989-03-21 18:00:00.000 080       -46.00
1989-03-21 19:00:00.000 080       -50.00
1989-03-21 20:00:00.000 080       -46.00
1989-03-21 21:00:00.000 080       -51.00
1989-03-21 22:00:00.000 080       -58.00
1989-03-21 23:00:00.000 080       -61.00
1989-03-22 00:00:00.000 081       -56.00
1989-03-22 01:00:00.000 081       -60.00
1989-03-22 02:00:00.000 081       -54.00
1989-03-22 03:00:00.000 081       -48.00
1989-03-22 04:00:00.000 081       -45.00
1989-03-22 05:00:00.000 081       -49.00
1989-03-22 06:00:00.000 081       -62.00
1989-03-22 07:00:00.000 081       -66.00
1989-03-22 08:00:00.000 081       -71.00
1989-03-22 09:00:00.000 081       -62.00
1989-03-22 10:00:00.000 081       -56.00
1989-03-22 11:00:00.000 081       -49.00
1989-03-22 12:00:00.000 081       -45.00
1989-03-22 13:00:00.000 081       -40.00
1989-03-22 14:00:00.000 081       -41.00
1989-03-22 15:00:00.000 081       -46.00
1989-03-22 16:00:00.000 081       -40.00
1989-03-22 17:00:00.000 081       -42.00
1989-03-22 18:00:00.000 081       -50.00
1989-03-22 19:00:00.000 081       -58.00
1989-03-22 20:00:00.000 081       -75.00
1989-03-22 21:00:00.000 081       -78.00
1989-03-22 22:00:00.000 081       -95.00
1989-03-22 23:00:00.000 081       -96.00
1989-03-23 00:00:00.000 082      -103.00
1989-03-23 01:00:00.000 082       -96.00
1989-03-23 02:00:00.000 082       -86.00
1989-03-23 03:00:00.000 082       -81.00
1989-03-23 04:00:00.000 082       -74.00
1989-03-23 05:00:00.000 082       -66.00
1989-03-23 06:00:00.000 082       -60.00
1989-03-23 07:00:00.000 082       -56.00
1989-03-23 08:00:00.000 082       -52.00
1989-03-23 09:00:00.000 082       -46.00
1989-03-23 10:00:00.000 082       -47.00
1989-03-23 11:00:00.000 082       -44.00
1989-03-23 12:00:00.000 082       -50.00
1989-03-23 13:00:00.000 082       -58.00
1989-03-23 14:00:00.000 082       -47.00
1989-03-23 15:00:00.000 082       -56.00
1989-03-23 16:00:00.000 082       -76.00
1989-03-23 17:00:00.000 082       -83.00
1989-03-23 18:00:00.000 082       -83.00
1989-03-23 19:00:00.000 082       -96.00
1989-03-23 20:00:00.000 082       -97.00
1989-03-23 21:00:00.000 082      -106.00
1989-03-23 22:00:00.000 082      -100.00
1989-03-23 23:00:00.000 082       -91.00
1989-03-24 00:00:00.000 083       -90.00
1989-03-24 01:00:00.000 083       -82.00
1989-03-24 02:00:00.000 083       -77.00
1989-03-24 03:00:00.000 083       -72.00
1989-03-24 04:00:00.000 083       -77.00
1989-03-24 05:00:00.000 083       -76.00
1989-03-24 06:00:00.000 083       -68.00
1989-03-24 07:00:00.000 083       -75.00
1989-03-24 08:00:00.000 083       -85.00
1989-03-24 09:00:00.000 083       -78.00
1989-03-24 10:00:00.000 083       -66.00
1989-03-24 11:00:00.000 083       -59.00
1989-03-24 12:00:00.000 083       -58.00
1989-03-24 13:00:00.000 083       -56.00
1989-03-24 14:00:00.000 083       -53.00
1989-03-24 15:00:00.000 083       -51.00
1989-03-24 16:00:00.000 083       -49.00
1989-03-24 17:00:00.000 083       -45.00
1989-03-24 18:00:00.000 083       -40.00
1989-03-24 19:00:00.000 083       -37.00
1989-03-24 20:00:00.000 083       -36.00
1989-03-24 21:00:00.000 083       -40.00
1989-03-24 22:00:00.000 083       -41.00
1989-03-24 23:00:00.000 083       -39.00
1989-03-25 00:00:00.000 084       -40.00
1989-03-25 01:00:00.000 084       -36.00
1989-03-25 02:00:00.000 084       -34.00
1989-03-25 03:00:00.000 084       -33.00
1989-03-25 04:00:00.000 084       -31.00
1989-03-25 05:00:00.000 084       -26.00
1989-03-25 06:00:00.000 084       -25.00
1989-03-25 07:00:00.000 084       -26.00
1989-03-25 08:00:00.000 084       -30.00
1989-03-25 09:00:00.000 084       -36.00
1989-03-25 10:00:00.000 084       -41.00
1989-03-25 11:00:00.000 084       -38.00
1989-03-25 12:00:00.000 084       -33.00
1989-03-25 13:00:00.000 084       -30.00
1989-03-25 14:00:00.000 084       -29.00
1989-03-25 15:00:00.000 084       -31.00
1989-03-25 16:00:00.000 084       -37.00
1989-03-25 17:00:00.000 084       -40.00
1989-03-25 18:00:00.000 084       -43.00
1989-03-25 19:00:00.000 084       -45.00
1989-03-25 20:00:00.000 084       -52.00
1989-03-25 21:00:00.000 084       -47.00
1989-03-25 22:00:00.000 084       -49.00
1989-03-25 23:00:00.000 084       -48.00
1989-03-26 00:00:00.000 085       -43.00
1989-03-26 01:00:00.000 085       -36.00
1989-03-26 02:00:00.000 085       -32.00
1989-03-26 03:00:00.000 085       -32.00
1989-03-26 04:00:00.000 085       -31.00
1989-03-26 05:00:00.000 085       -27.00
1989-03-26 06:00:00.000 085       -25.00
1989-03-26 07:00:00.000 085       -29.00
1989-03-26 08:00:00.000 085       -26.00
1989-03-26 09:00:00.000 085       -23.00
1989-03-26 10:00:00.000 085       -21.00
1989-03-26 11:00:00.000 085       -38.00
1989-03-26 12:00:00.000 085       -47.00
1989-03-26 13:00:00.000 085       -44.00
1989-03-26 14:00:00.000 085       -33.00
1989-03-26 15:00:00.000 085       -30.00
