Time,V(v),E.Y,E.Y.00,E.Y.00.left,E.Y.01,E.Y.02,E.Y.03,E.Y.04,E.Y.05,E.Y.06,E.Y.07,E.Y.08,E.Y.08.right,E.X,E.X.00,E.X.00.left,E.X.01,E.X.02,E.X.03,E.X.04,E.X.05,E.X.06,E.X.07,E.X.08,E.X.08.right,V(v).00,V(v).01,V(v).02,V(v).03,V(v).04,V(v).05,V(v).06,V(v).07,V(v).08,Vt(v),U0,U1
1958-02-11 00:08:00,-18.2657,12.8037,7.89047,9.98139,3.32205,1.14962,0.509946,1.2529,-0.306864,-1.0648,-2.88944,2.93982,6.91177,-228.365,-33.1748,-21.7528,-19.7213,-10.2932,-8.32904,-16.995,-14.8196,-44.7185,-19.9818,-60.3315,-46.8884,-5.68489,-0.998801,-0.307902,-1.47807,-0.308832,-2.45818,-3.69866,-1.78726,-1.5431,-6.0457,6.22,-6
1958-02-11 00:09:00,-19.6674,0.281446,6.91062,1.42927,3.54231,1.71005,1.27384,1.91639,0.657862,-0.259409,-1.71867,-13.7515,-13.4028,-226.606,-32.6081,-26.0603,-19.4391,-9.92409,-7.87414,-16.5816,-14.388,-44.0098,-19.6315,-62.1494,-49.7027,-5.77317,-0.94654,-0.254242,-0.799913,-0.116181,-1.61492,-3.37117,-1.35631,-5.4349,-9.16735,4.99,-5.51
1958-02-11 00:10:00,-14.9856,21.1378,8.73381,11.2093,3.72001,1.34835,0.658388,1.60404,-0.00118958,0.0941148,-2.41676,7.39704,11.5335,-218.335,-30.3592,-18.9571,-19.1933,-10.1597,-8.28117,-16.7162,-14.6788,-43.4753,-19.8008,-55.6707,-42.5252,-4.87047,-0.90302,-0.288774,-1.35535,-0.204606,-2.19039,-3.21075,-1.61178,-0.350429,-3.63557,5.68,-5.67
1958-02-11 00:11:00,-17.4391,3.77037,7.40537,0.732102,3.94214,2.00524,1.5615,2.37764,1.16231,0.942655,-0.980964,-14.6455,-15.357,-219.371,-30.3985,-25.9912,-18.9157,-9.65647,-7.6382,-16.1776,-14.0704,-42.7613,-19.2985,-60.4539,-48.9509,-5.17069,-0.850839,-0.223208,-0.530083,0.0221625,-1.1603,-2.86814,-1.08052,-5.57747,-8.17908,4.25,-5.01
1958-02-11 00:12:00,-10.6927,35.4759,9.9934,15.2787,4.0838,1.37532,0.577365,1.74448,-0.0378312,1.05987,-2.40842,19.088,25.2171,-206.468,-27.3016,-12.8973,-18.7235,-10.2482,-8.51519,-16.6702,-14.8268,-42.4078,-19.8798,-47.8947,-34.2008,-3.91062,-0.816426,-0.290212,-1.46883,-0.165398,-2.24204,-2.80179,-1.61179,2.61439,0.477287,5.55,-5.62
1958-02-11 00:13:00,92.9798,346.13,49.1377,97.8826,12.3103,6.53747,5.40302,10.4239,9.63429,27.959,13.1962,211.528,306.953,14.9077,24.8353,100.592,-7.78057,-3.74883,-2.87644,-7.31534,-6.89915,-24.2044,-11.4093,54.3064,113.303,16.3319,1.16563,0.321307,3.43361,2.50417,6.74918,7.72866,4.27608,50.4693,95.2098,-2.97,-5.2
1958-02-11 00:14:00,47.8407,180.598,31.6515,34.9349,9.90437,5.57308,4.89576,8.54106,8.30978,21.6685,11.3121,78.7418,119.756,-63.5877,10.0941,32.8052,-9.32403,-3.87069,-2.40344,-7.97169,-6.9224,-26.3461,-11.4837,-5.35964,30.0294,9.20035,0.709451,0.248382,3.15664,1.97701,5.67636,5.42383,3.60106,17.8476,45.2007,-4.76,-2.12
1958-02-11 00:15:00,21.1347,100.126,18.7131,5.48858,7.81912,4.31665,3.6821,6.44096,6.09944,15.6553,8.04112,29.3584,36.7096,-123.282,-4.35281,-2.91225,-11.7172,-5.48777,-3.98755,-10.2615,-9.05797,-30.6401,-13.7679,-34.0095,-18.379,3.13236,0.235412,0.0982111,1.88655,1.33008,3.57332,3.05301,2.34762,5.47818,18.9247,-2.9,-0.69
1958-02-11 00:16:00,4.56503,60.6179,12.5284,-0.852408,6.66979,3.47136,2.7678,5.05797,4.57588,11.766,5.82065,7.96012,0.644937,-186.257,-18.4003,-32.0251,-14.2354,-6.93734,-5.24155,-12.4966,-11.0014,-35.5668,-16.0742,-66.3032,-67.424,-1.36467,-0.115245,-0.0164982,0.916181,0.876533,2.05341,1.35927,1.46813,-0.612069,4.20503,-0.41,-0.05
1958-02-11 00:17:00,11.4691,91.3233,16.7937,13.4805,7.60716,4.03742,3.25556,5.90301,5.26339,13.4269,6.49171,28.5444,28.8548,-189.886,-20.4156,-25.6668,-14.8284,-7.61349,-6.07055,-13.3954,-12.1068,-37.1917,-17.4801,-60.7836,-62.6438,-0.879423,-0.0265231,-0.00197479,1.09882,1.06797,2.44359,1.80445,1.65432,4.30785,12.2291,0.35,-0.41
1958-02-11 00:18:00,34.126,153.442,25.0839,34.228,9.28084,4.89025,3.94791,7.47843,6.79862,18.3692,8.95763,68.6352,86.6903,-111.145,-5.19407,13.4409,-11.7932,-5.94227,-4.65626,-10.7838,-9.84369,-31.1617,-14.7626,-17.0075,1.29022,4.34197,0.437006,0.121653,1.93756,1.5871,4.02061,3.93954,2.63695,15.1036,33.886,-1.33,-1.09
1958-02-11 00:19:00,46.1638,190.165,32.6953,45.0664,11.2887,6.29177,5.35489,9.60954,9.00242,23.146,11.8347,80.9421,106.322,-107.423,-2.06768,12.517,-10.7264,-5.11355,-3.7815,-9.72359,-8.85448,-29.5714,-13.9337,-23.6504,-6.47268,6.71068,0.801227,0.252281,3.19487,2.19577,5.94739,5.68707,3.69477,17.6798,42.8538,-3.31,0
1958-02-11 00:20:00,40.4751,172.51,31.2666,36.604,11.4498,6.41497,5.48384,9.75516,9.11348,23.0516,11.893,64.0819,79.9079,-128.49,-6.36109,-1.0771,-11.248,-5.43381,-4.08623,-10.2586,-9.3767,-30.7457,-14.6115,-36.3678,-26.4517,5.4375,0.785189,0.248895,3.22402,2.21438,5.95916,5.56728,3.6899,13.3488,36.0351,-3.59,0.85
1958-02-11 00:21:00,24.2555,112.943,21.0763,9.10221,9.96256,5.78941,5.04644,8.57515,8.12657,19.3523,10.4159,24.5986,21.4468,-139.907,-10.9547,-12.0819,-11.9755,-5.84047,-4.41774,-10.8281,-9.83786,-31.5453,-15.013,-39.4948,-32.3823,2.17503,0.520085,0.189199,2.81983,1.87801,5.09359,4.2462,3.14772,4.18586,19.8255,-3.33,1.1
1958-02-11 00:22:00,8.35817,59.1281,10.1446,-9.67801,7.82877,4.37555,3.66178,6.4106,5.94817,14.1913,7.60092,-1.03352,-19.116,-145.413,-14.5982,-17.4764,-12.6656,-6.34954,-4.91399,-11.4416,-10.3333,-32.0292,-15.2768,-37.8045,-30.8003,-1.03773,0.166096,0.0697867,1.66402,1.27732,3.26097,2.45017,2.13346,-1.62592,5.94817,-1.72,0.69
1958-02-11 00:23:00,-6.96538,4.87965,-0.882718,-29.1649,5.65163,3.21905,2.6688,4.50032,4.19243,9.17682,5.19884,-28.8455,-58.6361,-150.266,-17.8222,-22.8502,-13.2671,-6.69617,-5.19797,-11.8809,-10.6137,-32.2443,-15.3333,-37.2105,-30.1042,-4.17766,-0.187443,-0.0252491,0.85123,0.751059,1.80166,0.724195,1.27433,-7.97751,-7.47538,-0.39,0.12
1958-02-11 00:24:00,-14.905,-18.79,-7.0449,-31.493,4.00988,1.97169,1.37814,2.69784,2.29741,5.34173,2.83176,-32.2736,-64.4331,-150.253,-19.0129,-21.6489,-13.6209,-7.06772,-5.58995,-12.2471,-10.9336,-32.2078,-15.3964,-34.1762,-26.2834,-5.79573,-0.446605,-0.127665,-0.210334,0.25632,0.223996,-0.580856,0.427447,-8.65159,-12.685,1.52,-0.7
1958-02-11 00:25:00,-11.9358,-9.27762,-6.6716,-24.1534,3.79806,1.8584,1.2731,2.55492,2.1667,5.14229,2.69119,-22.0907,-46.8573,-139.285,-16.8846,-15.3507,-13.2108,-6.8386,-5.40259,-11.8773,-10.5871,-31.1043,-14.9089,-28.4711,-18.2033,-5.23806,-0.446074,-0.127024,-0.247691,0.232184,0.170154,-0.566555,0.395753,-6.10845,-8.75576,1.93,-1.25
1958-02-11 00:26:00,4.46051,49.881,2.77693,3.38891,5.31661,2.47933,1.68448,3.74947,3.16437,8.87186,4.19132,17.6466,11.5257,-123.898,-11.9677,-3.58635,-12.209,-6.36877,-5.04338,-11.1252,-10.0027,-29.5245,-14.3213,-23.3358,-11.1966,-2.06606,-0.156087,-0.0652661,0.143066,0.579338,1.06278,0.823076,0.953196,3.18646,7.59051,1.74,-1.39
1958-02-11 00:27:00,5.75893,56.1589,6.33928,5.445,6.19009,3.27281,2.55109,4.82333,4.32168,10.7205,5.51968,12.4204,8.42058,-145.634,-15.1129,-15.4553,-12.5665,-6.39389,-4.95518,-11.3396,-10.1786,-30.6047,-14.7854,-39.6971,-34.6787,-1.98761,-0.0588761,-0.0100077,0.816705,0.857718,1.97091,1.3729,1.40954,1.38765,7.41893,0.92,-0.74
1958-02-11 00:28:00,-9.33336,17.0265,1.46019,-6.63441,5.21601,2.58084,1.85506,3.68249,3.04402,7.51064,3.59096,-11.9137,-28.0151,-196.983,-25.9026,-38.5285,-14.7789,-7.79407,-6.24472,-13.4165,-12.108,-34.951,-17.0328,-64.7544,-72.1891,-5.46996,-0.361885,-0.111988,0.00308703,0.474762,0.651598,-0.045865,0.636359,-5.10946,-6.40336,2.42,-0.51
1958-02-11 00:29:00,-11.6459,12.6877,0.593477,-8.05749,5.02978,2.51571,1.80364,3.51677,2.84355,6.8039,3.1636,-13.5827,-30.4098,-204.005,-28.6331,-38.3648,-15.538,-8.39768,-6.87355,-14.2507,-12.9711,-36.4458,-18.0493,-62.8454,-70.3804,-6.27049,-0.444868,-0.139433,-0.176349,0.398984,0.361015,-0.398362,0.445415,-5.42179,-7.66588,3.04,-0.94
1958-02-11 00:30:00,8.6272,75.0458,9.2798,15.2076,6.52038,3.15953,2.24137,4.76137,3.92862,10.9148,4.91512,29.3249,30.7493,-147.85,-17.0841,-6.26326,-13.5133,-7.45333,-6.19426,-12.6893,-11.7418,-32.5889,-16.5696,-30.0157,-22.6461,-1.78314,-0.0826127,-0.0581054,0.305877,0.790114,1.4204,1.29113,1.12631,5.61723,12.5272,2.19,-1.71
1958-02-11 00:31:00,24.9805,115.068,16.1875,24.4879,8.13086,4.32284,3.45153,6.60541,5.93745,15.6014,7.77178,47.0595,59.7534,-97.0207,-5.58844,14.1161,-11.0237,-5.8662,-4.69919,-10.3675,-9.61244,-27.7281,-14.1948,-7.94039,11.2298,2.30208,0.331303,0.0843353,1.55341,1.36994,3.35983,3.25184,2.23537,10.4924,26.1005,-0.41,-1.53
1958-02-11 00:32:00,30.0126,126.768,18.792,26.5544,8.8092,4.64284,3.70227,7.19755,6.51997,17.4785,8.71031,50.9153,64.1035,-82.9576,-1.37784,16.1991,-9.86597,-5.15821,-4.04397,-9.31822,-8.65716,-25.4625,-13.0697,-6.00415,14.1157,3.81471,0.513773,0.133783,1.88915,1.56762,3.97262,4.06094,2.6128,11.4472,29.2626,-1.62,-0.87
1958-02-11 00:33:00,19.851,96.0137,15.6682,13.3375,8.60869,4.75238,3.92605,7.18427,6.60917,16.5154,8.609,24.1406,25.681,-124.457,-9.03887,-9.07012,-10.9299,-5.58192,-4.27113,-10.1175,-9.26184,-27.677,-13.9292,-33.6495,-26.3311,1.41682,0.406044,0.125516,2.00721,1.53383,3.95444,3.56733,2.54412,4.29567,17.731,-1.83,0.29
1958-02-11 00:34:00,5.67743,63.1242,11.245,4.77716,7.80308,4.16497,3.28182,6.20094,5.4429,13.5738,6.80584,4.6058,-5.81882,-182.62,-21.3686,-34.674,-13.3539,-7.11038,-5.71178,-12.4085,-11.4028,-32.5778,-16.4683,-62.2184,-69.9373,-2.30976,0.111154,0.0260909,1.19888,1.1848,2.69352,2.19871,1.80469,-1.23065,4.90743,-0.02,0.75
1958-02-11 00:35:00,-10.5228,15.9955,3.71127,-12.4906,6.51354,3.57666,2.83272,5.05982,4.35784,9.74523,5.01728,-24.8189,-47.814,-223.96,-31.685,-52.2137,-15.5741,-8.4287,-6.88664,-14.3883,-13.2091,-36.7616,-18.6042,-78.4219,-94.0188,-6.26872,-0.237174,-0.0654497,0.597231,0.805448,1.54808,0.581078,1.08574,-8.56902,-9.57279,1.5,0.55
1958-02-11 00:36:00,-21.5441,-15.9624,-3.19624,-21.4459,4.93428,2.46716,1.69207,3.34653,2.51888,5.63875,2.52528,-35.8891,-65.3264,-232.699,-35.86,-51.5267,-16.8647,-9.45073,-7.95415,-15.7294,-14.5082,-38.7527,-19.9087,-73.6701,-87.2286,-8.71742,-0.557294,-0.182704,-0.502225,0.297611,-0.130368,-0.967753,0.147294,-10.9313,-17.4541,3.52,-0.57
1958-02-11 00:37:00,-26.9349,-39.2861,-8.81344,-29.9268,3.65991,1.77059,1.1056,2.22571,1.51378,2.92246,1.19006,-44.8607,-75.9303,-214.207,-33.8877,-41.519,-16.7987,-9.48337,-7.99468,-15.6621,-14.4307,-37.9254,-19.5952,-58.4291,-63.3827,-9.50885,-0.73307,-0.233283,-0.953818,0.00113604,-0.930272,-1.8323,-0.317203,-12.4272,-21.0149,4.22,-1.7
1958-02-11 00:38:00,-15.9499,-8.38408,-6.38803,-15.9914,3.68045,1.49224,0.686517,2.04881,1.21735,3.73393,1.134,-15.9893,-34.2445,-163.707,-23.6222,-14.1304,-15.1447,-8.76886,-7.48192,-14.3491,-13.3441,-34.1717,-18.0639,-28.761,-19.5594,-6.68198,-0.606886,-0.225974,-1.15536,0.00362759,-1.00753,-1.2756,-0.279232,-4.72091,-8.76986,4.32,-2.86
1958-02-11 00:39:00,2.47436,38.7483,0.479456,-0.55232,4.9079,2.31334,1.49157,3.44297,2.74527,7.82876,3.47289,12.0661,10.1693,-101.666,-9.59367,12.4211,-12.2548,-7.00756,-5.87424,-11.7109,-10.9115,-28.3281,-15.2088,-0.776694,22.4608,-2.0394,-0.217451,-0.101187,-0.188328,0.475404,0.588883,0.556618,0.663284,2.73654,7.83436,2.23,-3.13
1958-02-11 00:40:00,13.8359,65.1389,4.61967,7.31891,5.61566,2.64857,1.77787,4.16567,3.48325,10.4155,4.80703,27.6056,33.2932,-56.4088,1.12366,28.2858,-9.86449,-5.60266,-4.61446,-9.55167,-8.94115,-23.3984,-12.7748,17.2152,48.2201,1.26468,0.061057,-0.0242995,0.309463,0.749917,1.47857,1.80642,1.2314,6.95868,17.2759,0.52,-2.92
1958-02-11 00:41:00,0.763886,13.2108,-2.89682,-15.5861,4.30776,2.12861,1.474,3.22289,2.8258,7.74645,3.9409,-9.53875,-18.5232,-66.1944,-0.635357,12.099,-9.67412,-5.21729,-4.06614,-9.04193,-8.24318,-22.3387,-11.8499,4.8721,29.9377,-0.777551,-0.110208,-0.0465561,0.202813,0.517682,1.05189,0.975301,0.957406,-2.00689,2.70389,-0.14,-2.08
1958-02-11 00:42:00,-19.1605,-45.2062,-12.4966,-32.5798,2.14642,0.652207,0.00705962,0.944455,0.465007,2.19843,0.753093,-39.8763,-65.4756,-108.75,-10.0796,-12.1055,-11.3047,-6.22159,-4.9859,-10.5058,-9.47299,-25.0219,-13.0363,-18.1215,-6.0824,-4.9948,-0.538202,-0.189131,-1.10981,-0.145573,-1.03753,-1.11673,-0.224809,-9.80393,-15.5005,1.86,-1.8
1958-02-11 00:43:00,-35.4821,-88.8355,-19.418,-43.6245,0.556378,-0.247491,-0.800122,-0.594376,-1.06349,-2.18263,-1.52146,-63.5643,-98.9006,-158.91,-21.2028,-35.5982,-13.4263,-7.43434,-6.02026,-12.3347,-11.0594,-28.9466,-14.8285,-43.6574,-44.7424,-8.99977,-0.921784,-0.298736,-1.95022,-0.625321,-2.50818,-2.90342,-1.10414,-16.1706,-29.8121,3.87,-1.8
1958-02-11 00:44:00,-40.0618,-100.188,-23.0854,-43.3382,-0.713167,-1.21941,-1.82427,-2.01258,-2.61839,-5.11238,-3.53023,-60.0719,-94.2887,-152.884,-22.1025,-28.2088,-13.9327,-8.03891,-6.74521,-13.005,-11.7862,-29.4561,-15.4188,-32.3987,-30.7338,-10.0054,-1.13954,-0.390454,-2.88516,-1.02904,-3.87193,-3.94047,-1.84315,-14.9566,-31.4218,5.63,-3.01
1958-02-11 00:45:00,-35.2526,-93.2359,-23.3728,-39.9968,-1.22038,-1.51526,-2.07082,-2.36483,-2.86723,-5.40265,-3.66473,-50.7572,-77.4007,-110.527,-14.4845,-8.52457,-12.5061,-7.18809,-5.96789,-11.6469,-10.4877,-26.0326,-13.6875,-8.52565,4.87831,-8.36556,-1.10513,-0.379229,-2.89734,-1.07163,-3.87916,-3.78409,-1.82559,-11.9448,-25.8226,5.42,-4.01
1958-02-11 00:46:00,-18.8432,-44.0017,-16.5002,-19.1377,-0.399091,-1.31494,-2.03195,-1.7664,-2.3912,-2.5801,-2.63373,-14.384,-24.0275,-60.7842,-3.3374,16.0323,-10.2906,-6.03206,-5.01691,-9.77046,-8.84556,-21.5299,-11.6107,15.6494,39.8872,-4.36597,-0.823562,-0.321312,-2.65532,-0.840972,-3.2499,-2.48574,-1.37915,-2.72124,-9.57316,4.69,-4.58
1958-02-11 00:47:00,-0.744572,9.46788,-6.44658,0.304471,1.43137,-0.166844,-0.944175,0.117145,-0.437772,2.52419,0.169025,13.2215,19.3415,-28.5845,5.59651,27.7145,-8.05978,-4.5525,-3.59145,-7.65181,-6.87227,-17.4548,-9.47069,23.4723,51.6716,-0.16324,-0.397745,-0.184018,-1.5157,-0.258293,-1.37847,-0.441205,-0.29821,3.89231,5.83543,2.55,-4.03
1958-02-11 00:48:00,19.295,76.2528,6.17956,25.0247,3.82952,1.09127,0.117175,2.28185,1.56383,8.55385,3.0235,49.6123,71.2409,-8.82018,12.2761,36.3826,-6.30867,-3.56832,-2.75581,-6.24692,-5.69746,-14.8168,-8.27281,26.5705,54.1286,4.09994,0.0728107,-0.0576677,-0.527942,0.372387,0.412746,1.81168,0.76552,12.3455,23.165,0.73,-3.14
1958-02-11 00:49:00,34.392,126.656,17.7865,40.4408,6.47287,2.82826,1.79163,4.9414,4.24405,14.7899,6.56637,67.2345,97.6518,-13.5642,14.0007,30.9157,-5.31941,-2.74651,-1.8934,-5.25364,-4.8004,-13.8367,-7.64345,13.9286,34.8248,7.03186,0.521353,0.0964638,0.928432,1.11951,2.71042,4.01131,2.05332,15.9193,34.252,-1.66,-1.52
1958-02-11 00:50:00,45.1134,168.182,27.3507,53.1044,8.77747,4.12285,2.94424,7.00631,6.14416,19.6943,9.02151,83.1199,117.506,-29.0756,12.331,23.7597,-5.17784,-2.71697,-1.92425,-5.30079,-5.00682,-14.6947,-8.20568,1.62041,14.3425,8.75687,0.858685,0.189288,1.79126,1.66862,4.21367,5.61972,2.90795,19.1074,42.2434,-3.02,-0.15
1958-02-11 00:51:00,42.3984,164.159,30.0913,46.9156,9.98951,5.13141,4.01007,8.34515,7.55866,21.8535,10.5779,66.6011,92.6309,-71.697,4.17102,1.12136,-6.26612,-3.09947,-2.14378,-6.14449,-5.75184,-17.6034,-9.47192,-25.3871,-25.2168,7.53401,0.949434,0.246265,2.5464,1.99388,5.24455,6.13903,3.41529,14.3296,36.9384,-4.03,1.43
1958-02-11 00:52:00,27.5828,127.061,25.6341,31.1396,9.65337,4.93787,3.81111,7.87921,6.96454,19.7155,9.42486,39.0408,48.3758,-131.314,-9.3227,-25.1487,-8.84686,-4.71277,-3.64715,-8.6043,-8.06583,-23.1188,-12.3395,-52.6563,-66.3714,3.53977,0.709426,0.171532,2.06003,1.77649,4.41974,4.99856,2.89537,7.01184,22.5528,-2.87,2.16
1958-02-11 00:53:00,1.44374,52.1968,14.5171,2.72662,7.93083,4.14804,3.1823,6.31827,5.44611,14.2912,6.8922,-10.5291,-24.7866,-207.457,-27.1824,-59.5952,-12.429,-6.69609,-5.34706,-11.7006,-10.8085,-30.1413,-15.6505,-87.5016,-115.895,-2.89155,0.198201,0.0405626,1.20535,1.24289,2.78476,2.62506,1.86646,-5.62799,-1.79626,-0.79,2.45
1958-02-11 00:54:00,-20.9808,-8.69658,3.07717,-16.8809,5.70483,2.69754,1.74121,3.9129,2.86826,7.795,3.13215,-39.6256,-70.3167,-256.187,-40.6534,-74.1601,-15.7554,-9.02161,-7.63948,-14.9989,-13.9622,-36.3768,-19.1797,-98.5998,-132.419,-8.41263,-0.365353,-0.150153,-0.394769,0.476358,0.233132,-0.0552511,0.3914,-12.7036,-19.7608,2.56,1.34
1958-02-11 00:55:00,-23.9834,-25.2524,-3.00744,-23.3914,4.33734,1.87135,0.974981,2.64555,1.66309,4.93456,1.5979,-40.2698,-70.4694,-220.146,-36.4769,-51.7319,-15.585,-9.07428,-7.7655,-14.8548,-13.871,-35.1535,-18.7851,-68.5798,-86.3627,-8.81389,-0.546561,-0.210671,-1.00112,0.143695,-0.726253,-0.939417,-0.141029,-11.7481,-19.8534,3.67,-0.46
1958-02-11 00:56:00,-8.37536,29.4566,4.14693,1.87848,5.41838,2.23785,1.11955,3.43535,2.23642,7.71778,2.54515,0.599192,-10.8208,-193.707,-29.7639,-31.34,-14.6836,-8.69309,-7.51183,-14.2113,-13.3855,-33.5497,-18.2462,-53.6614,-61.3752,-5.74369,-0.32609,-0.170291,-0.835301,0.378754,-0.190955,0.129292,0.217319,-1.8344,-3.15536,3.88,-1.34
1958-02-11 00:57:00,1.42551,65.8223,11.8851,16.7956,7.06063,3.36045,2.23717,5.11832,3.91401,11.3709,4.61438,16.2613,16.1074,-205.695,-29.6349,-33.835,-14.7551,-8.61774,-7.36539,-14.2565,-13.4567,-34.3111,-18.6672,-64.6302,-74.4749,-4.0172,-0.0985599,-0.0879164,0.0407746,0.826042,1.15283,1.31821,0.939612,1.35172,5.43551,2.99,-1.02
1958-02-11 00:58:00,2.38074,73.922,14.3857,19.3345,7.70742,3.69473,2.50726,5.61958,4.2812,12.3876,4.96745,18.3711,18.9771,-220.828,-31.8705,-37.3859,-15.5205,-9.22045,-7.99113,-15.129,-14.4026,-36.1616,-19.9075,-70.6246,-83.1795,-3.96836,-0.0638903,-0.0870339,0.104623,0.926754,1.30819,1.52688,1.01862,1.61494,6.31074,2.98,-0.95
1958-02-11 00:59:00,-4.3109,51.4685,11.602,8.20848,7.44024,3.71411,2.61594,5.48617,4.23331,11.4171,4.70774,0.25189,-6.3963,-236.837,-35.3012,-45.1214,-16.4074,-9.68362,-8.36648,-15.8713,-15.0853,-37.8675,-20.7865,-77.4674,-91.6007,-5.34596,-0.167881,-0.103181,0.102678,0.863072,1.1677,1.06868,0.892695,-2.78871,-0.5109,2.93,-0.87
