Date,X,Y,Z,F
1958-02-10 23:58:00,53197.8,-35727.8,170944,
1958-02-10 23:59:00,53196.9,-35726.3,170945,
1958-02-11 00:00:00,53188.9,-35728.2,170946,
1958-02-11 00:01:00,53179.4,-35719.9,170944,
1958-02-11 00:02:00,53169.3,-35702.3,170943,
1958-02-11 00:03:00,53157.9,-35682.5,170944,
1958-02-11 00:04:00,53146.2,-35665,170946,
1958-02-11 00:05:00,53133,-35656.1,170948,
1958-02-11 00:06:00,53117.6,-35657.1,170949,
1958-02-11 00:07:00,53105.8,-35654.7,170950,
1958-02-11 00:08:00,53099.1,-35646.2,170949,
1958-02-11 00:09:00,53096,-35635.1,170948,
1958-02-11 00:10:00,53095.8,-35624.6,170948,
1958-02-11 00:11:00,53098.9,-35616,170948,
1958-02-11 00:12:00,53106,-35610.8,170948,
1958-02-11 00:13:00,53117.1,-35610.8,170949,
1958-02-11 00:14:00,53131.1,-35616.7,170950,
1958-02-11 00:15:00,53145.2,-35628.8,170952,
1958-02-11 00:16:00,53154.6,-35643.1,170953,
1958-02-11 00:17:00,53150.7,-35648.2,170955,
1958-02-11 00:18:00,53139.4,-35632.8,170956,
1958-02-11 00:19:00,53127.2,-35628.2,170957,
1958-02-11 00:20:00,53126.6,-35631.6,170957,
1958-02-11 00:21:00,53136,-35635.2,170956,
1958-02-11 00:22:00,53149.8,-35638.2,170953,
1958-02-11 00:23:00,53164.3,-35640.9,170951,
1958-02-11 00:24:00,53176,-35642.6,170951,
1958-02-11 00:25:00,53179,-35640.8,170952,
1958-02-11 00:26:00,53171.2,-35636.6,170953,
1958-02-11 00:27:00,53167.8,-35639.9,170954,
1958-02-11 00:28:00,53176.2,-35652.8,170955,
1958-02-11 00:29:00,53179.3,-35658.3,170954,
1958-02-11 00:30:00,53170.5,-35648.7,170953,
1958-02-11 00:31:00,53160.2,-35635.8,170951,
1958-02-11 00:32:00,53155.9,-35629.6,170951,
1958-02-11 00:33:00,53158.4,-35635.7,170952,
1958-02-11 00:34:00,53165.5,-35649.6,170953,
1958-02-11 00:35:00,53175.8,-35662.7,170955,
1958-02-11 00:36:00,53187.5,-35670.5,170956,
1958-02-11 00:37:00,53196.9,-35670.9,170957,
