Time,V(v),E.Y,E.Y.00,E.Y.00.left,E.Y.01,E.Y.02,E.Y.03,E.Y.04,E.Y.05,E.Y.06,E.Y.07,E.Y.08,E.Y.08.right,E.X,E.X.00,E.X.00.left,E.X.01,E.X.02,E.X.03,E.X.04,E.X.05,E.X.06,E.X.07,E.X.08,E.X.08.right,V(v).00,V(v).01,V(v).02,V(v).03,V(v).04,V(v).05,V(v).06,V(v).07,V(v).08,Vt(v),U0,U1
1958-02-11 03:00:00,-36.212,-1429.78,-596.486,-1629.05,-30.7622,5.41067,15.1584,0.596623,16.3064,-16.8553,26.1458,-849.292,-1301.94,2514.18,731.21,920.791,158.077,85.5309,63.3286,108.176,81.0816,230.027,89.2886,967.461,1342.2,32.595,7.41972,3.6185,25.602,4.25257,25.2587,11.4101,12.708,-159.077,-188.162,-109.91,42.04
1958-02-11 03:01:00,401.567,256.774,-200.204,-194.002,23.5961,21.6422,18.4719,30.0444,33.2734,62.8544,50.7413,216.354,158.933,2723.12,861.08,1220.16,191.909,102.187,73.5605,128.533,94.9635,257.094,102.049,911.74,1224.92,148.565,17.649,5.39833,30.3907,12.8792,41.0275,40.6102,21.9659,83.0805,265.947,-80.13,55.49
1958-02-11 03:02:00,792.934,1715.28,245.157,727.066,107.989,75.1645,62.2049,95.3669,87.4606,180.24,110.103,751.597,1009.8,2557.75,870.709,1103.05,209.045,117.671,87.3828,141.132,103.54,254.883,102.77,670.615,852.995,248.424,30.8925,9.77546,66.4817,30.7833,86.0547,80.4739,43.1713,196.877,598.134,-120.78,74.02
1958-02-11 03:03:00,1076.8,2541.39,487.606,1052.4,159.292,106.205,86.8157,134.597,119.927,257.829,148.055,1041.06,1433.55,3121.91,1040.55,1497.9,250.478,137.947,100.174,165.512,118.949,292.308,116.091,899.904,1139.83,339.58,41.2552,12.7413,87.9133,42.1718,114.565,109.723,57.2158,271.637,829.302,-159.16,88.34
1958-02-11 03:04:00,960.119,1735.33,273.303,262.384,130.088,97.916,85.6329,122.51,117.057,232.271,147.933,528.62,706.902,3802.37,1187.69,1610.35,298.599,176.157,133.707,209.02,157.421,362.386,157.19,1120.2,1470.56,325.456,40.7006,13.5994,94.5204,40.5937,117.986,106.235,58.7282,162.299,655.879,-204.2,100.04
1958-02-11 03:05:00,-12.6299,-839.234,-330.831,-1088.13,17.2338,32.8047,35.4927,34.9839,43.6821,39.7622,56.0332,-768.396,-1211.05,977.237,290.796,-596.872,140.77,92.0754,75.4122,105.143,84.1743,182.918,85.4485,-79.5002,-266.008,-7.5748,12.9354,5.80661,43.6482,13.3119,47.8217,27.2029,23.2254,-179.007,-233.14,-144.74,75.77
1958-02-11 03:06:00,25.3142,-727.93,-396.382,-845.321,-10.3085,7.70893,11.1334,8.13053,17.4667,4.98858,29.069,-399.737,-747.357,1626.12,404.204,222.162,149.934,81.0602,57.8124,101.145,75.619,199.061,83.2564,474.025,451.066,3.39567,9.71305,3.6122,21.3311,5.99646,25.3807,16.5491,13.5225,-74.1867,-104.836,-73.54,56.61
1958-02-11 03:07:00,611.781,933.353,-0.122153,209.487,56.4802,45.1204,39.3076,60.0699,61.4861,120.141,85.5001,465.37,558.61,3019.57,856.628,1262.86,244.302,143.021,107.541,172.322,131.61,305.723,136.819,921.608,1152.05,191.465,26.2167,8.60605,53.7126,22.5467,69.271,63.7724,35.6829,140.508,437.501,-100.57,73.71
1958-02-11 03:08:00,153.1,-287.298,-233.463,-507.429,15.6158,28.4935,30.6833,32.9433,41.3236,46.5473,56.1454,-305.587,-490.578,1482.58,390.717,-16.5027,166.568,105.695,84.1841,123.241,97.7837,213.039,101.102,200.252,126.783,36.1228,14.6287,6.01637,41.9811,13.4524,47.9476,31.7633,23.858,-62.6705,-12.3503,-100.99,64.46
1958-02-11 03:09:00,63.4178,-472.921,-304.58,-506.596,-7.99729,7.12198,10.2445,8.87488,17.7355,9.63863,30.1057,-244.065,-451.906,1419.73,330.212,116.949,149.057,86.4207,64.7486,104.997,81.1868,193.872,87.9824,321.254,254.899,6.99549,9.97538,3.77338,22.2117,6.34081,26.4282,17.7478,14.0713,-44.1262,-46.4022,-58.25,51.57
1958-02-11 03:10:00,737.335,1497.76,178.825,664.551,78.0851,54.7272,45.4388,73.5655,70.8304,149.828,96.2604,750.202,1003.58,2906.79,814.286,1292.99,245.553,143.614,107.312,172.313,130.895,297.187,134.72,860.908,1052.52,221.259,29.3734,9.30903,58.288,26.1468,76.7085,73.2589,39.4423,203.55,573.085,-91.94,72.31
1958-02-11 03:11:00,336.926,361.966,-27.3454,-126.873,49.1645,49.0079,47.0928,58.8965,62.9051,96.2,80.8201,-54.7761,-91.8118,1586.3,415.746,101.756,182.705,118.11,94.4705,135.728,107.389,221.553,108.057,202.543,132.918,86.9373,20.5885,7.93917,56.6639,20.8489,66.804,49.33,32.9244,-5.1104,151.106,-115.64,70.18
1958-02-11 03:12:00,22.1777,-824.751,-392.978,-846.221,-28.084,-2.89889,4.23219,-3.14679,10.4925,-8.32512,24.4598,-428.503,-702.083,1937.68,431.451,385.008,179.304,105.553,79.5815,128.766,100.886,235.203,110.677,566.256,607.678,10.2333,9.38161,3.78721,20.9925,4.03299,23.5188,14.705,12.9161,-77.3898,-98.3023,-69.07,51.41
1958-02-11 03:13:00,492.156,911.537,69.2502,400.669,52.5298,40.0563,34.1848,54.2246,55.135,106.146,76.858,423.152,534.045,1992.64,523.664,526.802,206.236,130.313,102.077,152.287,120.29,249.44,123.234,385.099,391.965,132.253,22.8195,7.76664,48.625,20.229,62.455,54.8019,32.0854,111.12,339.976,-82.2,69.98
1958-02-11 03:14:00,18.0178,-446.172,-223.251,-499.04,3.05353,20.2803,24.1774,21.7005,30.6878,20.8377,41.4575,-385.115,-581.123,787.466,116.719,-366.99,127.66,82.7248,65.8213,95.4308,76.321,157.186,79.3592,-13.7567,-211.601,-22.8867,9.94766,4.5657,32.9649,9.40057,36.1595,18.8303,17.7948,-88.7588,-105.132,-71.16,51.99
1958-02-11 03:15:00,38.3205,-661.696,-350.78,-624.175,-30.8376,-6.379,0.366267,-6.29899,7.0928,-12.7142,20.8803,-283.026,-477.552,1822.64,369.514,426.129,171.079,104.487,79.9286,126.326,100.596,223.077,109.984,537.646,584.51,5.64541,8.37811,3.50034,18.153,3.09969,20.7308,12.3038,11.6129,-45.1035,-52.1495,-45.51,44.96
1958-02-11 03:16:00,273.746,294.352,-80.3508,110.253,13.5061,16.0573,15.7277,23.5492,29.3375,47.3291,46.2207,182.975,212.389,1632.63,371.078,373.564,174.658,109.358,85.2836,129.163,102.759,215.286,108.231,336.812,326.863,65.3235,14.9325,5.27395,30.942,11.1702,39.0126,32.1976,20.5871,54.3063,172.726,-48.93,52.09
1958-02-11 03:17:00,403.31,846.228,112.085,401.249,53.7507,44.0533,39.2425,56.0882,56.6485,99.1682,74.3668,310.824,435.66,1323.98,302.685,175.007,166.064,108.009,85.2787,124.017,98.1912,192.529,98.7958,148.406,54.1993,92.2526,19.9985,7.20614,48.6844,19.6565,60.3808,48.1773,30.2715,76.6817,271.54,-72.35,59.42
1958-02-11 03:18:00,-228.095,-1156.71,-385.466,-887.015,-37.7614,-5.00822,4.45188,-10.3076,4.01492,-40.9261,10.1803,-695.885,-1014.84,377.998,-58.9115,-585.192,93.3475,64.7892,53.1147,74.3205,62.244,120.476,67.2735,-98.6556,-311.478,-97.7352,1.60294,2.09588,15.2388,0.0623423,12.5255,-4.96956,6.17861,-163.095,-306.975,-43.03,35.85
1958-02-11 03:19:00,217.72,169.687,-113.024,41.0627,0.347036,5.1579,5.5662,10.7501,16.9277,26.0517,31.883,186.027,196.595,1631.04,326.984,552.931,159.158,95.9038,72.0723,115.7,90.8748,196.254,97.932,476.16,518.318,48.2986,11.9114,3.99295,20.3196,7.24611,27.2211,23.5223,15.082,60.1258,153.04,-23.85,40.83
1958-02-11 03:20:00,386.513,797.257,105.405,382.708,46.4434,39.3981,35.7736,50.3572,52.0148,89.4166,69.0272,309.42,449.861,1355.66,296.967,288.814,161.111,106.28,84.6762,121.833,97.2765,186.863,98.1421,202.513,168.718,89.5089,18.5932,6.81095,45.9321,18.0449,56.5034,44.4294,28.3418,78.3481,271.323,-62.63,52.56
1958-02-11 03:21:00,-84.2582,-703.249,-263.277,-600.818,-20.3048,3.77952,10.381,2.1494,13.7419,-12.749,22.416,-459.386,-662.686,648.771,30.2262,-309.725,108.587,74.6874,60.5874,85.731,70.9029,134.599,75.1236,8.32718,-128.07,-51.0027,5.214,3.09279,21.384,3.81751,21.6701,5.69233,10.8411,-104.967,-166.758,-45.55,36.95
1958-02-11 03:22:00,-283.291,-1331.37,-461.194,-864.78,-66.962,-28.8549,-17.4039,-36.5551,-19.7368,-79.2084,-14.2466,-607.208,-914.241,563.86,-31.7285,-303.429,90.6059,61.9693,50.0327,73.4025,62.537,123.266,70.9666,62.8084,-47.5211,-108.272,-2.74186,0.299943,-1.9422,-6.97491,-6.6067,-17.8157,-2.39628,-136.841,-311.211,-4.7,23.22
1958-02-11 03:23:00,176.535,337.392,-26.5673,311.559,6.81136,8.69092,7.9425,13.9181,17.9387,25.0473,29.6132,253.997,333.672,825.782,110.299,119.326,114.152,74.254,57.9391,86.6669,69.8563,134.271,73.5802,104.764,26.0355,18.8278,9.47371,3.42432,18.9517,6.99269,24.9022,18.5565,13.3504,62.0556,138.455,-5.41,32.67
1958-02-11 03:24:00,54.2946,-85.128,-92.2085,-75.3168,0.0524062,13.0123,16.1097,14.6139,21.8636,13.0031,30.6582,-102.233,-115.728,537.467,14.8043,-157.134,96.1399,67.4039,54.7879,76.3628,62.9008,112.485,64.9858,-12.4031,-129.657,-16.9199,7.17285,3.47133,24.4096,6.7884,27.0335,12.8244,13.3979,-23.8835,-1.05541,-25.6,29.75
1958-02-11 03:25:00,-106.265,-654.93,-255.002,-426.195,-34.3037,-10.3302,-3.47629,-13.3668,-2.05078,-35.121,4.55166,-305.831,-440.286,574.676,-2.52504,-114.998,87.3252,59.0513,47.0116,69.1712,57.507,109.689,63.0653,84.3799,9.54018,-56.5084,1.64437,1.50184,7.89141,-0.948659,6.92181,-3.79455,4.01121,-66.9841,-134.375,-7.14,20.97
1958-02-11 03:26:00,30.4009,-280.309,-175.828,-162.16,-24.6089,-7.24112,-2.23596,-7.25327,2.54844,-15.461,12.0603,-62.2901,-92.5487,991.761,133.662,219.554,111.121,72.9324,57.4362,86.2118,70.6496,138.519,76.694,244.535,256.175,-8.69531,4.79258,2.24572,11.1589,1.32718,12.5953,5.05999,7.20596,-5.28938,0.800878,-6.42,23.18
1958-02-11 03:27:00,194.504,484.882,68.3191,366.727,21.9674,20.2947,18.5341,26.4903,28.7789,42.7333,39.5506,218.213,331.203,505.364,42.5906,-77.4513,96.4021,68.4804,55.8591,76.7988,63.2449,106.767,63.819,-68.5981,-178.098,24.509,10.2998,4.02793,26.4786,9.97338,32.6679,22.5359,16.5262,47.4854,141.694,-21.16,31.65
1958-02-11 03:28:00,-323.357,-1241.03,-364.035,-803.959,-55.4279,-17.8793,-6.50554,-26.7948,-11.8487,-72.8894,-10.7772,-674.872,-937.991,-101.525,-210.154,-595.057,42.5874,35.4459,30.6014,39.4768,35.7403,56.1517,40.2274,-171.602,-344.626,-126.843,-4.68527,0.0741931,1.93537,-5.65474,-4.23516,-20.667,-2.32213,-160.959,-339.267,-4.19,11.72
1958-02-11 03:29:00,-105.435,-548.533,-234.244,-229.684,-43.0883,-21.9602,-15.8902,-25.1473,-14.7554,-49.3012,-8.98936,-135.156,-216.632,512.419,-15.9743,8.53895,72.6995,49.6271,39.1468,59.0583,49.9697,92.9428,56.4361,108.513,72.3889,-54.961,-0.691292,0.321512,-3.23479,-4.47424,-4.45945,-9.87914,-1.07072,-26.9854,-95.6245,21.61,11.8
1958-02-11 03:30:00,-127.334,-412.33,-147.601,-113.044,-24.9522,-5.42078,-0.0925259,-8.69503,-0.226034,-32.9575,2.61418,-194.999,-244.496,-218.366,-201.106,-485.557,36.7145,33.0204,29.1755,35.2422,32.1386,41.1644,33.96,-258.676,-434.417,-77.3373,-0.801702,0.864998,6.45551,-0.986162,4.61117,-8.16809,2.21821,-54.1908,-126.014,12.31,10.99
1958-02-11 03:31:00,63.1088,108.5,-31.753,173.641,-7.00931,0.0632493,1.57443,1.30364,5.92596,-2.02696,12.2583,128.163,200.827,444.585,-4.5079,117.193,65.9116,43.1714,32.8524,50.7517,40.9589,74.2896,44.1263,97.0312,63.1865,-7.97389,3.91859,1.63744,8.53571,2.26825,10.8936,4.85009,6.04375,32.9353,65.9788,14.15,11.28
1958-02-11 03:32:00,-289.317,-1154.38,-338.807,-720.93,-58.7928,-19.5378,-7.68968,-28.6,-13.0424,-74.9162,-12.1036,-600.889,-800.26,36.4967,-156.762,-389.411,39.6338,36.974,33.338,40.5296,37.9044,55.0026,41.9559,-92.0799,-170.834,-109.372,-5.38253,0.0145124,1.65392,-6.09651,-4.87607,-21.4439,-2.72992,-141.084,-291.587,2.44,4.71
1958-02-11 03:33:00,-476.97,-1660.1,-507.174,-826.817,-104.914,-59.1759,-44.539,-73.323,-55.2005,-143.598,-57.6379,-614.537,-892.397,-109.877,-218.543,-356.402,16.257,13.5076,11.2317,18.4626,19.4901,35.6108,29.2916,-35.1861,-109.211,-160.12,-13.6646,-3.68102,-31.0957,-18.8631,-41.6589,-46.3108,-19.4545,-142.121,-407.17,57.9,-11.9
1958-02-11 03:34:00,85.6556,22.8046,-86.8567,196.476,-29.0712,-12.5289,-7.86955,-12.871,-4.18302,-22.106,3.14746,195.144,321.305,931.504,147.013,467.637,86.3129,57.8049,45.4585,68.8725,57.0089,108.401,62.5723,298.059,392.747,13.8083,2.31087,1.29894,4.22904,-0.82769,5.12605,0.547497,3.49158,55.671,104.726,24.93,5.86
1958-02-11 03:35:00,-133.619,-497.02,-159.687,-92.964,-42.9396,-21.1365,-14.0001,-25.5811,-15.5474,-52.573,-12.7504,-152.805,-157.299,43.1747,-97.455,-246.138,41.0537,33.7064,29.3519,38.0806,34.7921,52.3614,39.1346,-127.851,-210.341,-56.8183,-3.02881,-0.222336,-3.99928,-5.38378,-7.36275,-14.0218,-3.06749,-39.7147,-112.999,22.1,1.48
1958-02-11 03:36:00,27.8154,-110.312,-73.4741,37.7703,-25.243,-8.4082,-3.39559,-9.67925,-1.47352,-20.852,4.01663,28.1974,97.7775,625.153,68.2697,214.593,69.0574,46.6938,36.6663,55.1429,45.6216,83.9858,50.014,169.702,194.888,-0.858114,1.56762,1.17057,5.63849,-0.495695,5.61508,-0.846038,3.32628,12.6972,31.2654,9.35,5.9
1958-02-11 03:37:00,-96.9513,-479.898,-154.748,-154.58,-43.0612,-22.2332,-15.1462,-25.9147,-15.5804,-48.1105,-11.2341,-143.87,-161.114,360.726,-5.54007,-49.1112,56.5761,42.9591,36.2301,49.6335,43.9447,72.8969,49.1286,14.897,-3.70466,-35.1881,-1.88914,0.0499585,-3.32567,-5.0356,-6.02418,-10.9683,-2.14819,-32.422,-88.6613,12.57,4.28
1958-02-11 03:38:00,25.5314,10.3253,-13.9207,124.42,-13.7999,-1.81684,1.41861,-2.15459,3.83939,-9.9477,8.44897,38.2581,105.567,240.674,-22.817,-53.4103,51.114,37.8877,30.9691,42.8467,36.3756,57.2063,38.6288,-31.5372,-86.886,-8.15457,1.85284,1.3044,7.99693,1.04651,8.52535,0.874861,4.4766,7.60846,21.2514,4.05,8.33
1958-02-11 03:39:00,-201.691,-981.908,-299.364,-558.352,-69.9508,-35.8876,-24.2427,-43.7443,-28.5887,-81.0785,-25.561,-373.491,-496.252,661.563,52.5593,135.699,62.7921,43.8501,35.5845,53.0898,46.3203,87.8166,54.3883,225.162,287.345,-53.9272,-5.23865,-0.8836,-10.334,-9.66156,-16.1721,-21.0976,-7.06044,-77.3163,-187.171,13.54,-0.98
1958-02-11 03:40:00,79.2066,20.0136,-41.033,145.664,-24.5724,-11.9225,-8.02212,-11.4891,-3.84385,-15.358,3.68572,132.569,223.048,797.411,144.319,292.055,82.3742,56.9247,45.8963,66.7559,56.1458,101.408,61.1046,182.482,238.589,23.2592,2.65522,1.3086,4.21183,-0.539097,5.27115,2.32695,3.62806,37.0846,74.2066,5.23,10.23
1958-02-11 03:41:00,-250.092,-898.131,-236.095,-402.155,-59.7478,-29.5052,-19.3136,-37.0695,-24.0131,-75.3902,-23.0453,-393.952,-512.306,-119.934,-143.463,-452.137,29.1362,29.6408,27.6567,32.3705,32.0538,40.887,36.8053,-205.022,-320.8,-83.8658,-6.30033,-0.968948,-8.3878,-8.66482,-14.6059,-22.6584,-6.82854,-97.8116,-239.032,12.31,1.25
1958-02-11 03:42:00,-90.2117,-304.739,-98.1753,2.28766,-37.254,-19.7863,-14.3892,-23.3638,-15.5503,-44.9425,-13.4308,-37.8474,-28.6213,74.3738,-82.3605,-114.031,32.3972,23.86,18.9846,28.0796,24.8329,38.1782,29.2142,-38.8126,-110.507,-39.9493,-2.8678,-0.49913,-6.6116,-5.17064,-8.85053,-12.4777,-3.68575,-10.0993,-63.6217,26.32,-0.27
1958-02-11 03:43:00,-8.88779,-522.414,-201.619,-297.401,-57.6032,-29.6057,-19.6695,-33.7188,-19.8312,-52.2806,-12.8338,-95.2523,-87.499,1397.61,279.524,697.444,101.119,65.1818,50.9277,79.6775,66.2078,134.779,75.1935,544.996,752.509,18.2528,-0.631263,0.368271,-3.45164,-5.98079,-6.13539,-7.77452,-1.73221,-1.80302,-4.13779,6.79,2.04
1958-02-11 03:44:00,74.671,14.2765,-22.0589,174.97,-26.1466,-14.8966,-10.7973,-14.1006,-6.29617,-15.5748,1.78211,122.365,218.298,727.608,147.43,174.558,83.5482,60.9069,50.9939,70.134,60.5867,103.314,65.4131,85.2813,117.82,28.1173,2.5195,1.24855,3.25789,-1.10799,3.95367,2.3952,3.11201,31.1749,61.131,-1.47,12.07
1958-02-11 03:45:00,-147.963,-469.234,-99.8371,-118.883,-37.1175,-17.4689,-10.7245,-21.7056,-12.6567,-44.9195,-10.8614,-213.943,-254.865,-242.003,-152.507,-503.668,25.9585,27.3247,25.4464,28.742,28.2927,29.8151,31.0864,-286.162,-449.885,-55.9945,-3.32833,-0.203918,-2.40107,-4.7032,-5.99836,-13.0937,-2.6982,-59.5419,-148.413,4.95,5.4
1958-02-11 03:46:00,19.3489,171.144,59.9177,302.287,-9.27673,-6.20192,-5.05187,-5.60832,-2.73584,-8.65569,0.673196,148.084,234.314,-100.783,-106.811,-201.102,27.197,22.3831,18.4571,24.4629,21.864,23.638,23.5937,-155.567,-278.789,-10.7317,0.711638,0.407304,0.316095,-0.570554,1.05236,-1.18844,1.13331,28.2189,30.4089,16.14,5.08
1958-02-11 03:47:00,212.683,486.631,122.133,299.944,8.09689,9.06852,9.64817,13.0936,16.1174,29.0861,24.1996,255.188,416.125,860.673,170.529,451.143,78.7604,52.9084,41.5081,61.3031,49.6359,87.3575,51.6082,267.063,347.587,64.9146,7.0182,2.64367,16.5638,5.81294,20.4158,16.4344,10.5872,68.292,186.343,-14.15,12.19
1958-02-11 03:48:00,-87.9934,-697.966,-199.62,-511.825,-49.9285,-22.4382,-12.8965,-27.0985,-13.9897,-47.4334,-8.65708,-315.904,-412.777,913.476,154.486,272.576,78.5753,55.6379,45.8617,65.4468,56.2597,102.833,62.667,291.708,405.306,-9.25981,-1.22326,0.515009,0.526,-4.75306,-2.90307,-8.50455,-0.716303,-61.6744,-110.593,-15.52,7.08
1958-02-11 03:49:00,-281.097,-1456.51,-441.716,-898.592,-102.39,-56.3281,-40.3572,-67.2095,-46.616,-114.811,-42.7094,-544.369,-774.236,1107.49,184.597,307.082,85.0762,58.7597,48.1615,71.9757,63.3599,125.032,75.2104,395.313,547.965,-55.6413,-8.17756,-1.76763,-19.6806,-15.2071,-28.1848,-29.8247,-12.3902,-110.223,-273.227,8.11,0.24
1958-02-11 03:50:00,-50.2481,-385.926,-145.633,12.8129,-56.0268,-36.6865,-29.483,-39.4371,-28.3422,-56.0405,-21.8788,27.6018,41.9214,663.658,118.347,101.671,75.7785,55.231,46.316,64.9673,57.6661,100.055,65.4222,79.875,93.5772,-5.49447,-2.29642,-0.509714,-11.888,-8.06299,-14.2808,-11.6468,-5.32909,9.26014,-38.8081,18.86,7.42
1958-02-11 03:51:00,231.924,733.403,197.54,673.275,12.5352,6.67832,5.28978,12.5056,13.4427,33.8913,21.9599,429.56,662.802,416.823,85.972,55.3281,70.2832,51.2953,42.2036,57.3814,48.4474,73.6238,49.6672,-62.0508,-137.346,62.556,7.01571,2.41333,13.4307,5.50767,18.0792,17.0486,9.71472,96.1584,209.694,-5.41,16.82
1958-02-11 03:52:00,16.2732,-36.9931,22.5414,33.9929,-12.6583,-2.74401,1.14511,-2.68728,3.41059,-4.25434,8.45061,-50.197,-14.7772,209.806,-15.1497,-172.364,51.0609,41.9071,36.0942,45.7596,40.6049,55.311,42.3818,-88.1639,-175.369,1.5587,2.01076,1.39076,8.93681,1.01461,8.80999,2.67493,4.61926,-14.7426,-11.9068,-16.05,12.13
1958-02-11 03:53:00,-244.044,-990.93,-255.843,-583.874,-65.6725,-34.3063,-23.4305,-42.1871,-28.4602,-77.6815,-27.0703,-436.279,-606.907,247.883,-53.5022,-169.161,39.0712,32.237,27.7731,37.3375,34.9657,53.6526,41.3378,35.0101,1.79489,-68.0885,-6.39996,-1.21085,-11.4683,-9.84217,-17.7619,-22.4875,-8.09295,-98.6916,-238.894,6.08,0.93
1958-02-11 03:54:00,-233.371,-992.905,-288.346,-484.488,-78.6308,-46.1177,-34.6003,-54.1936,-39.2628,-91.6959,-36.8587,-323.2,-461.108,467.841,11.1147,9.57238,49.5882,38.9721,33.2567,46.2983,43.0457,71.5392,51.4004,122.626,145.441,-60.7745,-7.45353,-1.7928,-18.6702,-12.7063,-25.2782,-25.9323,-11.2042,-69.5591,-208.081,23.51,-1.78
1958-02-11 03:55:00,38.6957,156.986,38.5311,359.162,-20.9753,-16.2731,-14.0124,-15.591,-11.0785,-17.1405,-6.12564,219.652,331.075,163.798,-17.3372,-52.4525,43.1225,34.4361,29.3486,38.662,34.9967,47.2912,38.3696,-85.092,-151.883,4.57761,0.239798,0.149778,-4.00929,-2.69653,-3.72425,-2.31747,-0.732947,47.209,54.8757,21.38,5.2
1958-02-11 03:56:00,249.86,664.746,179.337,487.411,12.0221,8.32218,7.85609,13.7452,15.4502,36.6881,24.1354,367.19,579.407,788.38,170.428,392.586,78.293,53.91,42.9756,61.773,50.7677,84.5605,52.488,193.183,238.67,77.4418,7.53994,2.62868,15.5398,6.00456,20.046,18.8181,10.5976,91.2439,224.57,-11.99,13.3
1958-02-11 03:57:00,-79.0758,-372.889,-62.9027,-191.955,-29.2693,-14.0983,-8.14096,-16.3072,-7.91195,-27.3897,-3.82021,-203.049,-247.846,155.354,-36.3483,-230.317,43.5237,40.158,36.3989,43.2686,40.583,50.7442,43.2153,-106.189,-167.078,-21.9254,-0.906357,0.520274,1.99797,-2.71329,-0.334501,-5.55489,0.27299,-50.4327,-101.106,-12.97,9.06
1958-02-11 03:58:00,-259.444,-646.667,-120.69,-241.612,-41.1302,-22.9611,-16.7674,-28.9681,-21.4274,-59.4375,-23.2489,-312.036,-441.486,-770.509,-317.083,-747.474,-16.1978,1.25955,4.96172,-2.51196,3.72629,-25.2487,5.44417,-424.859,-649.485,-97.3591,-7.03926,-1.5789,-11.5424,-7.82342,-16.7435,-22.1516,-8.08834,-87.1173,-239.494,19,-0.95
1958-02-11 03:59:00,-123.126,-415.579,-107.23,-145.804,-41.4708,-24.6457,-18.5023,-29.0036,-21.1009,-49.8914,-19.9949,-103.739,-143.909,99.9013,-83.9511,-18.4649,19.8739,17.8098,14.8658,20.5551,19.8332,22.8111,24.07,44.0335,23.023,-42.2913,-4.39909,-1.07222,-10.6364,-6.96003,-14.0775,-15.3115,-6.22235,-22.155,-92.5755,26.27,-4.28
1958-02-11 04:00:00,43.0205,107.88,33.8464,186.872,-15.118,-9.69112,-7.28274,-9.23315,-4.86368,-9.64029,-0.51226,130.375,211.88,288.701,8.12141,112.111,38.2708,31.807,27.2618,35.2941,31.8254,40.9171,34.0554,41.1484,54.4122,9.24091,0.708714,0.516593,0.601977,-1.12776,0.820257,-0.235335,1.10641,31.3888,52.0005,11.67,2.69
1958-02-11 04:01:00,-112.816,-263.278,-29.2093,-35.4061,-24.2331,-13.1703,-8.89709,-15.9636,-10.3802,-30.7949,-9.65801,-120.972,-139.328,-346.82,-175.36,-377.672,3.45384,13.5582,14.6656,11.9258,14.6632,-2.15544,15.6163,-243.187,-352.695,-45.6084,-3.17869,-0.420129,-3.43338,-3.80764,-6.19331,-10.6619,-2.85451,-36.6576,-101.046,11.41,-0.36
1958-02-11 04:02:00,-68.9393,-22.246,33.808,130.561,-12.3722,-8.0596,-6.3268,-9.4493,-6.98464,-18.7296,-6.93197,12.8002,33.6847,-456.285,-204.821,-328.994,-8.59241,2.09129,3.62377,-0.580957,2.72536,-21.3649,2.86897,-232.235,-352.952,-38.369,-2.39471,-0.491829,-3.96353,-2.54295,-5.23253,-7.98042,-2.36449,-5.59985,-45.5893,20.73,-2.62
1958-02-11 04:03:00,21.0377,-29.7943,-1.37877,-2.95516,-17.2433,-9.01836,-5.57898,-9.79518,-4.7863,-13.0565,-1.46724,32.5303,72.1469,424.855,38.1164,261.305,34.754,26.6819,21.7615,30.5584,26.6848,37.6834,29.1824,179.432,251.196,8.21813,0.145263,0.370396,0.657406,-1.45691,0.115986,-1.64148,0.581237,14.0476,29.3077,7.46,-0.81
1958-02-11 04:04:00,89.8551,275.122,90.3752,239.636,-0.432538,-2.14231,-1.92526,0.216981,2.01918,8.73885,6.84322,171.429,263.099,258.831,27.1819,113.479,35.1345,29.4553,25.5083,32.0367,28.6935,34.1049,29.5609,17.1549,40.9333,25.9034,2.55728,0.962389,4.25238,1.27016,5.90998,5.52385,3.56046,39.9152,85.2751,0.68,5.26
1958-02-11 04:05:00,65.8728,237.219,98.7967,165.94,6.20486,5.6164,5.90304,7.57553,9.07224,14.8758,12.7455,76.4286,137.46,26.3368,-38.1345,-80.3106,23.7043,23.8084,21.4663,24.1135,22.2948,17.2198,21.5426,-89.6784,-124.36,13.15,2.64652,1.29841,9.25536,2.93352,10.6499,6.35712,5.36265,14.2193,48.6428,-9.86,7.37
1958-02-11 04:06:00,-100.007,-175.557,1.55451,-47.0226,-11.8061,-7.08641,-4.92924,-8.79075,-5.87266,-18.3911,-5.70332,-114.532,-158.886,-466.033,-194.438,-407.876,-8.75507,4.05414,6.41693,0.813045,4.69177,-20.4859,4.35199,-262.681,-378.307,-43.124,-2.32656,-0.348645,-2.28425,-2.3145,-4.04148,-7.79945,-1.87001,-35.8981,-95.167,5.82,0.98
1958-02-11 04:07:00,158.007,669.284,210.064,459.19,28.7031,15.7704,11.7086,20.8562,17.41,40.5299,21.2255,303.016,436.094,-102.718,-67.3678,-19.878,11.7032,13.7219,11.9127,12.4193,11.1668,-4.13721,8.61847,-100.755,-149.039,31.0256,4.94219,1.63619,11.4993,6.03413,15.7215,13.5122,7.89881,65.7373,149.757,-0.99,7.26
1958-02-11 04:08:00,-77.1398,-103.778,28.698,-93.8752,0.949651,4.88668,6.35017,3.68679,5.59253,-3.02254,5.18078,-156.1,-202.306,-518.154,-209.876,-402.229,-15.9422,0.785901,4.27543,-4.25648,0.180787,-32.234,-2.27259,-258.815,-359.765,-40.62,-1.05354,0.375893,5.74788,0.822526,4.54208,-3.43504,1.7623,-45.2819,-83.5998,-4.94,1.52
