Time,V(v),E.Y,E.Y.00,E.Y.00.left,E.Y.01,E.Y.02,E.Y.03,E.Y.04,E.Y.05,E.Y.06,E.Y.07,E.Y.08,E.Y.08.right,E.X,E.X.00,E.X.00.left,E.X.01,E.X.02,E.X.03,E.X.04,E.X.05,E.X.06,E.X.07,E.X.08,E.X.08.right,V(v).00,V(v).01,V(v).02,V(v).03,V(v).04,V(v).05,V(v).06,V(v).07,V(v).08,Vt(v),U0,U1
1958-02-11 02:25:00,408.415,2039.85,437.366,846.145,128.009,85.395,73.5794,108.227,89.3275,166.83,82.5186,868.595,1302.08,-1753.37,-166.561,101.85,-166.582,-120.381,-112.644,-165.264,-165.215,-307.122,-209.728,-339.875,-219.063,58.7189,5.73548,1.49587,30.3271,22.62,47.4756,33.9811,21.5007,186.56,452.245,6.75,-37.08
1958-02-11 02:26:00,-224.072,-476.859,-87.2732,-470.977,27.7153,25.849,24.8945,21.3264,13.2818,-17.5775,-9.19102,-475.884,-644.668,-1228.6,-137.893,119.683,-163.597,-123.841,-116.997,-162.889,-160.637,-264.857,-190.259,92.3705,382.38,-49.9715,-8.26318,-2.85319,-7.38262,-0.474109,-13.237,-25.7498,-10.4813,-105.66,-144.732,20.3,-59.04
1958-02-11 02:27:00,432.995,1925.59,384.538,770.683,118.688,77.5104,65.6423,99.8854,82.6354,161.25,79.8386,855.597,1242.59,-1225.43,-21.9654,223.561,-131.677,-98.0608,-92.3709,-133.832,-135.775,-238.946,-173.583,-199.223,-5.03155,79.4523,7.01519,1.78159,28.8722,21.584,46.4639,37.1634,21.9128,188.749,453.145,-8,-28.15
1958-02-11 02:28:00,-238.396,-655.035,-138.099,-584.138,20.6328,23.8602,24.5695,18.1233,12.556,-23.7985,-8.66325,-584.215,-813.525,-982.386,-72.7969,117.134,-144.681,-113.537,-108.401,-147.855,-147.628,-228.38,-173.821,154.714,427.564,-46.5703,-7.85761,-2.60431,-5.70543,-0.759793,-11.8826,-25.1502,-9.67076,-128.195,-179.306,8.08,-51.01
1958-02-11 02:29:00,728.669,2761.77,519.364,1158.72,143.428,87.9229,72.3581,119.761,100.519,224.218,109.228,1384.97,1967.29,-435.275,191.364,564.409,-79.9622,-65.8005,-64.6523,-89.3806,-96.6991,-153.624,-129.601,53.0805,331.317,156.719,14.3775,3.73945,40.1392,28.5686,66.7302,64.9996,34.0628,319.332,712.489,-31.02,-14.84
1958-02-11 02:30:00,-489.646,-1144.08,-154.045,-749.471,26.3805,34.1526,36.8355,26.411,21.2705,-35.4317,-7.20878,-1092.45,-1516.34,-2720.4,-440.536,-930.941,-205.278,-143.938,-130.484,-195.883,-187.502,-341.655,-225.073,-850.052,-1055.13,-132.274,-11.559,-3.02514,-1.38877,-0.366095,-10.7943,-37.5664,-11.092,-281.58,-453.176,9.3,-27.17
1958-02-11 02:31:00,1030.21,3266.25,514.397,1221.73,139.389,78.6638,61.3317,113.257,93.7489,245.618,111.973,1907.87,2627.35,1893.32,657.541,1863.3,6.4956,-29.4468,-42.8087,-28.4885,-50.5929,3.0037,-67.822,1445.44,2231.22,259.839,20.2487,4.45862,36.7045,29.1377,68.1417,83.9801,37.3808,490.319,1020.87,-43.77,-34.43
1958-02-11 02:32:00,299.296,1267.37,332.919,293.918,128.2,97.1711,92.1007,121.283,112.198,185.606,114.123,83.7699,222.312,-1683.39,-84.066,-494.922,-112.503,-74.8289,-64.7159,-109.51,-109.305,-208.355,-148.854,-771.25,-863.108,54.2456,9.79314,4.05308,55.0221,28.2131,74.2791,47.7508,35.0806,-9.14169,208.376,-76.31,14.61
1958-02-11 02:33:00,226.594,926.896,160.215,126.637,84.972,53.4425,44.3955,67.3717,53.2633,106.686,49.2725,307.278,316.762,-507.867,79.7925,291.322,-92.6387,-85.3555,-87.4417,-109.101,-117.418,-160.364,-142.987,207.646,376.552,52.986,5.14406,0.557225,13.9424,13.8456,25.4884,24.4184,12.166,78.0457,216.424,-24.66,-14.49
1958-02-11 02:34:00,787.586,3336.93,741.163,1381.68,208.584,135.103,117.465,180.747,158.105,325.261,171.553,1298.95,1840.98,-2137.76,-149.14,-483.748,-120.329,-81.0998,-73.0161,-120.582,-123.342,-252.894,-173.285,-1044.07,-1321.37,129.262,20.6077,6.50295,72.3049,43.6584,109.249,92.0511,54.6446,259.306,684.686,-67.74,35.16
1958-02-11 02:35:00,-108.341,350.415,170.524,-176.124,108.324,80.9118,74.9389,93.7797,79.0079,107.88,62.4954,-427.446,-676.605,-2980.68,-498.474,-956.712,-203.854,-147.516,-137.894,-202.582,-200.084,-371.592,-247.986,-970.693,-1343.41,-74.0189,0.166154,0.151891,25.7055,17.3536,33.9431,9.06998,12.9088,-133.621,-128.341,-17.83,2.17
1958-02-11 02:36:00,732.711,2688.49,505.125,831.041,168.329,107.324,91.7493,143.579,123.728,262.32,134.912,1151.43,1518.09,-269.993,144.427,648.875,-78.9572,-71.8057,-74.2257,-96.1519,-108.177,-162.425,-144.545,321.867,599.698,143.103,17.9834,4.88662,52.63,34.6668,83.7565,77.3361,42.6603,275.688,678.941,-54.86,-1.09
1958-02-11 02:37:00,398.9,1770.84,406.682,398.727,161.745,114.113,103.767,144.872,128.911,230.597,131.475,348.681,449.937,-1812.18,-174.27,-329.144,-134.189,-98.5016,-92.1326,-138.798,-142.726,-260.668,-188.731,-582.168,-662.92,50.2639,12.9332,4.3578,57.6934,33.3981,82.7879,59.1907,39.7615,58.5132,318.8,-64.3,15.8
1958-02-11 02:38:00,119.711,804.046,178.732,-45.3684,117.005,83.2622,74.9078,101.849,87.8442,141.565,82.0032,-63.1227,-219.737,-1786.93,-223.907,-353.338,-146.345,-108.51,-102.568,-148.874,-150.612,-265.852,-191.044,-449.22,-505.328,-10.841,5.68333,1.79378,33.583,21.5388,48.4561,28.4439,22.024,-30.9712,78.7908,-35.45,5.47
1958-02-11 02:39:00,130.8,980.285,207.6,89.652,124.88,91.083,82.3278,110.827,96.0094,149.298,88.3509,29.9098,-79.0564,-2194.23,-311.9,-490.214,-166.139,-121.218,-113.779,-167.202,-167.969,-304.589,-213.009,-628.426,-766.972,-24.1782,5.32472,1.86712,36.6745,23.2404,52.4594,28.1914,23.4572,-16.2365,101.73,-23.87,5.2
1958-02-11 02:40:00,-342.099,-892.617,-215.625,-819.581,39.8655,41.1564,40.9443,38.6188,33.19,-5.6741,13.0129,-878.106,-1381.02,-1717.4,-288.716,-382.776,-164.865,-120.288,-112.488,-161.403,-158.716,-269.085,-191.642,-250.193,-211.257,-111.845,-6.63488,-1.63444,5.73639,4.19553,3.12243,-22.006,-2.612,-210.421,-320.109,3.2,-18.79
1958-02-11 02:41:00,-8.9508,773.303,123.938,258.759,95.7619,65.365,55.1579,77.216,59.9591,84.217,44.106,167.581,95.241,-2736.41,-431.785,-666.165,-196.11,-140.448,-130.269,-191.985,-188.051,-346.503,-232.046,-879.215,-1101.97,-69.3314,-1.03784,-0.682082,12.4847,13.3356,20.3589,2.87231,6.95146,6.09762,33.9292,33.02,-9.86
1958-02-11 02:42:00,431.504,1713.77,268.143,462.316,126.221,88.6416,79.1848,111.426,96.4236,172.169,94.9562,676.608,909.421,-646.114,22.6519,508.368,-113.392,-98.7843,-99.8871,-129.624,-139.747,-207.299,-176.08,296.047,551.941,63.8907,9.44615,2.54274,37.4098,24.8222,57.0033,43.2473,27.2117,165.93,439.174,-16.47,-24.14
1958-02-11 02:43:00,583.129,2078.6,361.274,587.264,147.453,101.06,89.9048,131.549,116.903,223.284,125.101,782.07,1081.43,-389.18,139.915,477.387,-78.8786,-68.5744,-68.4484,-92.6613,-102.805,-150.102,-137.717,170.09,451.895,110.535,15.0291,4.56514,52.5303,31.5895,79.0477,64.9439,39.4186,185.469,532.239,-54.9,-4.01
1958-02-11 02:44:00,-87.5021,5.5879,0.166527,-377.041,84.1245,70.3185,67.4601,79.8033,71.7854,80.6502,60.006,-508.727,-779.743,-1881.13,-243.068,-508.755,-150.722,-111.025,-103.508,-151.489,-151.751,-259.084,-189.541,-520.948,-591.171,-54.2993,0.694911,0.781768,27.7529,15.5582,35.3213,8.17668,14.2331,-135.722,-114.362,-28.49,-1.63
1958-02-11 02:45:00,232.278,957.215,103.564,113.587,94.5699,65.9342,57.4031,81.3909,68.6327,115.128,64.7114,305.88,296.072,-654.633,25.1068,287.49,-102.929,-90.2886,-90.8618,-117.247,-125.361,-176.404,-155.191,178.543,376.188,28.3329,5.73805,1.25553,22.9927,17.2775,36.7121,26.1009,17.2122,76.6561,229.638,-15.68,-13.04
1958-02-11 02:46:00,571.1,1807.58,267.422,402.51,130.613,94.2839,85.9382,121.51,110.865,203.427,119.995,673.528,909.731,262.954,268.749,712.465,-48.3183,-54.4325,-58.5143,-69.9528,-84.4453,-90.1171,-112.749,512.734,881.049,118.745,14.919,4.62005,51.7591,29.7703,76.9107,62.6471,38.5421,173.186,511.67,-63.49,-4.06
1958-02-11 02:47:00,367.878,925.409,83.6163,-47.2263,94.3703,70.8521,65.6644,89.5683,83.2268,142.801,90.1592,205.15,219.033,563.674,322.829,658.105,-28.8223,-40.5793,-45.0638,-49.6678,-63.218,-41.8247,-83.2878,593.309,996.236,90.5099,11.233,3.48416,39.4694,22.0164,57.7636,45.5756,29.013,68.8127,300.138,-69.11,-1.37
1958-02-11 02:48:00,426.425,1333.79,187.316,227.146,115.255,84.1492,76.7288,107.84,98.9479,175.26,107.155,381.138,460.047,-114.563,203.632,278.181,-43.9393,-47.9192,-50.3716,-62.6258,-74.6819,-78.9258,-100.213,140.482,312.744,86.6148,13.0677,4.14848,46.6311,26.4007,68.7462,53.8769,34.4359,92.5036,342.825,-68.83,14.77
1958-02-11 02:49:00,470.136,971.73,47.4767,-101.313,86.5731,66.9424,63.0132,85.9788,82.5609,146.928,94.9386,297.318,326.035,1605.42,533.428,1088.08,23.2266,-13.7607,-24.8722,-9.0425,-29.3945,51.9792,-40.399,1114.26,1657.69,129.659,14.0067,4.22162,41.985,22.596,62.271,53.9797,32.3417,109.076,383.856,-85.55,0.73
1958-02-11 02:50:00,707.66,1885.64,251.129,427.713,124.933,87.8852,79.5047,118.812,112.349,223.381,134.843,752.798,987.895,1269.28,532.406,805.851,40.7837,7.24942,-1.14278,13.3021,-5.51096,69.7307,-19.7236,632.185,1008.54,174.109,20.7545,6.49989,59.7362,32.201,89.8831,81.3746,47.3608,195.741,573.16,-106.26,28.24
1958-02-11 02:51:00,239.292,363.918,-20.653,-317.522,76.7933,65.6247,64.3331,80.9356,80.271,120.127,88.8131,-192.327,-359.29,496.24,296.311,252.146,-0.103109,-20.2975,-25.9914,-22.9847,-37.3566,9.2243,-51.5844,349.023,511.986,61.7068,10.8812,3.88102,42.7306,20.723,59.2346,41.6515,29.7328,-31.2494,123.872,-89.58,25.84
1958-02-11 02:52:00,562.832,1214.96,71.1916,94.1981,85.513,61.5728,55.8737,83.3386,80.3055,158.586,99.7763,518.798,594.587,1913.31,607.621,1037.95,66.0081,16.8777,3.75817,31.7671,10.0743,125.27,6.20762,1045.73,1498.11,151.447,17.0449,5.00014,43.0011,23.4359,66.3371,63.4221,35.8319,157.312,449.532,-92.25,21.05
1958-02-11 02:53:00,1245.6,3581.18,573.097,1214.59,184.334,119.853,105.618,169.752,158.615,356.062,199.447,1714.4,2359.59,2215.42,774.834,1273.83,111.908,46.3447,29.6199,67.4784,37.9546,169.774,26.8718,950.636,1359.41,298.937,34.4782,10.2432,86.3207,47.8413,133.719,134.081,72.1732,427.803,1055.03,-142.1,48.47
1958-02-11 02:54:00,1685.08,4972.75,907.074,1703.39,260.554,167.485,148.352,238.624,223.329,508.747,281.753,2236.83,3134.06,2558.78,903.124,1386.11,153.778,75.1305,55.2725,102.488,66.7372,215.324,50.6639,936.261,1313.16,400.886,48.4063,14.7062,124.304,67.5404,190.259,189.544,102.438,546.996,1398.66,-207.23,79.19
1958-02-11 02:55:00,1372.18,3772.99,721.36,889.643,245.284,170.622,157.696,235.722,227.355,474.459,281.642,1258.85,1719.68,2144.92,761.279,912.891,140.998,71.1822,53.8541,94.4561,61.1422,194.545,43.1527,724.31,966.083,328.434,45.2886,14.7791,131.037,66.4622,192.674,176.302,102.114,315.093,1032.88,-240.99,98.31
1958-02-11 02:56:00,181.102,-548.959,-193.166,-1232.49,73.9418,73.6028,77.6911,91.7741,102.212,144.545,126.435,-1046,-1695.68,1823.7,510.136,300.18,102.337,53.4502,42.3138,74.5337,54.4378,186.523,53.953,746.012,982.111,71.6586,18.1119,7.23569,68.0871,27.3046,90.6407,63.2028,47.1504,-212.29,-85.6083,-187.25,79.46
1958-02-11 02:57:00,-385.566,-1614.85,-429.705,-1216.51,11.6367,24.6822,27.375,22.7644,28.7178,-14.594,28.4295,-1314.16,-2202.43,-710.486,-87.1217,-915.966,-13.5461,-15.1476,-14.8988,-20.6003,-24.3275,-3.55651,-31.2695,-500.018,-829.276,-113.747,0.640409,1.17549,17.3241,5.29376,19.5567,-5.24184,8.95899,-319.527,-522.036,-65.15,71.32
1958-02-11 02:58:00,732.703,2127.57,224.265,633.915,123.93,82.6171,71.6726,114.641,106.6,221.515,132.394,1049.93,1230.25,1235.31,390.212,660.573,68.162,17.8225,2.54744,30.5204,6.99381,100.498,-1.0563,619.609,703.282,136.429,22.6527,6.52663,54.6517,31.7399,87.1066,83.033,47.1937,263.37,607.383,-72.83,52.49
1958-02-11 02:59:00,1133.29,2525.83,285.634,420.466,146.539,111.503,106.732,154.769,158.072,314.742,205.578,1042.26,1415.22,3869.81,981.676,1809.73,196.655,102.779,79.3157,145.991,110.213,327.014,114.774,1811.39,2500.91,282.11,35.4353,11.7863,98.2763,46.815,144.058,131.719,77.6881,305.402,902.68,-176.82,53.79
1958-02-11 03:00:00,-102.643,-1967.81,-624.246,-1704.8,-32.9355,5.86157,18.3596,0.76083,23.0172,-25.0766,40.9182,-1374.47,-2107.02,3401.67,765.135,963.427,169.382,92.7277,76.664,136.202,114.503,341.648,139.683,1565.72,2172.18,34.0885,7.95421,3.92266,31.0001,5.35688,35.6617,16.9325,19.886,-257.445,-279.733,-135.57,41.52
1958-02-11 03:01:00,520.325,469.415,-209.491,-202.972,25.2898,23.459,22.3543,37.8469,46.9762,93.3382,79.3898,350.252,257.37,3619.45,901.088,1276.87,205.59,110.787,89.045,161.847,134.104,381.906,159.657,1475.43,1982.23,155.471,18.9088,5.85232,36.7835,16.2214,57.9285,60.315,34.3675,134.477,358.785,-106.93,54.61
1958-02-11 03:02:00,1050.08,2428.78,256.444,760.626,115.682,81.4749,75.3085,120.071,123.504,267.698,172.252,1216.34,1634.22,3316.92,911.181,1154.34,223.965,127.564,105.786,177.68,146.231,378.588,160.779,1085.15,1380.22,259.947,33.0954,10.5967,80.4852,38.7571,121.522,119.524,67.5401,318.61,817.199,-151.88,81
1958-02-11 03:03:00,1426.78,3539.32,510.32,1101.5,170.659,115.13,105.11,169.462,169.368,382.974,231.634,1684.66,2319.77,4076.68,1088.9,1567.49,268.336,149.549,121.281,208.394,167.988,434.215,181.62,1456.4,1844.68,355.371,44.1979,13.8124,106.438,53.0961,161.795,162.983,89.5146,439.572,1132.78,-200.36,93.64
1958-02-11 03:04:00,1243.49,2386.86,285.974,274.496,139.371,106.153,103.67,154.252,165.321,344.991,231.449,855.683,1144.29,4998.45,1242.94,1685.33,319.892,190.974,161.871,263.173,222.316,538.282,245.93,1813.08,2380.17,340.587,43.6039,14.7434,114.43,51.1113,166.631,157.793,91.8829,262.708,884.261,-251.91,107.32
1958-02-11 03:05:00,-63.6279,-1240.46,-346.256,-1138.79,18.4673,35.5598,42.9688,44.0567,61.684,59.0467,87.6692,-1243.66,-1960.07,1174.05,304.371,-624.51,150.81,99.8206,91.2991,132.383,118.866,271.724,133.663,-128.883,-430.811,-7.92431,13.8586,6.29473,52.8427,16.7632,67.5299,40.403,36.3373,-289.733,-335.688,-154.74,117.32
1958-02-11 03:06:00,12.8114,-963.007,-414.808,-884.576,-11.0465,8.34786,13.4815,10.2403,24.661,7.40845,45.4988,-646.79,-1209.31,2168.98,422.999,232.467,160.64,87.872,69.9825,127.329,106.779,295.673,130.248,767.458,730.423,3.55449,10.4063,3.91512,25.8249,7.55014,35.8368,24.5807,21.163,-120.02,-151.379,-86.92,77.27
1958-02-11 03:07:00,806.923,1384.63,-0.0477789,219.43,60.5223,48.9107,47.5924,75.641,86.8179,178.442,133.755,752.992,903.83,4005.74,896.382,1321.39,261.765,155.048,130.19,216.979,185.87,454.121,214.055,1491.33,1864.22,200.368,28.0913,9.32947,65.0298,28.3907,97.8158,94.7221,55.8224,227.353,595.743,-132.23,78.95
1958-02-11 03:08:00,178.596,-397.046,-244.339,-531.118,16.7273,30.8825,37.1527,41.4794,58.353,69.1834,87.839,-494.324,-793.621,1895.65,408.817,-17.3668,178.451,114.581,101.908,155.164,138.094,316.432,158.185,324.014,205.063,37.783,15.672,6.52171,50.8269,16.9377,67.7088,47.1944,37.3262,-101.374,-26.0638,-114.96,89.7
1958-02-11 03:09:00,71.2681,-604.512,-318.754,-530.159,-8.55718,7.70985,12.4048,11.1832,25.0506,14.3262,47.1141,-394.99,-731.336,1869.54,345.583,122.464,159.697,93.6955,78.3773,132.184,114.653,287.988,137.654,519.713,412.25,7.32189,10.6891,4.0902,26.89,7.98541,37.3256,26.3664,22.0197,-71.42,-68.3519,-68.85,70.77
1958-02-11 03:10:00,984.837,2165.01,187.244,695.688,83.6473,59.3148,55.0123,92.6241,100.013,222.568,150.604,1213.99,1623.99,3848,852.063,1352.95,263.083,155.689,129.916,216.953,184.845,441.456,210.769,1393.22,1703.29,231.55,31.4686,10.0907,70.5673,32.9206,108.316,108.824,61.7093,329.39,785.457,-123.4,75.98
1958-02-11 03:11:00,427.366,477.837,-28.6471,-132.899,52.686,53.114,57.0143,74.1539,88.8315,142.931,126.451,-88.6974,-148.663,2022.05,435.113,106.622,195.729,128.053,114.374,170.902,151.662,329.114,169.046,328.056,215.511,90.981,22.0585,8.60615,68.6019,26.2504,94.3392,73.2884,51.5128,-8.27203,199.046,-133.45,94.87
1958-02-11 03:12:00,5.35765,-1096.06,-411.243,-885.554,-30.0864,-3.15944,5.13319,-3.9556,14.8148,-12.3738,38.2671,-693.455,-1136.2,2597.66,451.406,402.67,192.111,114.434,96.3499,162.11,142.477,349.361,173.135,916.279,983.271,10.6867,10.0522,4.10465,25.4228,5.07897,33.212,21.8395,20.2064,-125.245,-144.232,-84.31,65.28
1958-02-11 03:13:00,655.239,1322.37,72.4249,419.187,56.2742,43.4317,41.3873,68.2688,77.8532,157.651,120.259,684.82,864.292,2582.1,548.086,551.549,220.938,141.274,123.58,191.734,169.859,370.528,192.784,623.312,634.459,138.409,24.4461,8.42035,58.8692,25.4686,88.1901,81.3969,50.2023,179.837,465.979,-102.06,87.2
1958-02-11 03:14:00,6.63506,-635.89,-233.571,-522.077,3.27559,21.9712,29.2659,27.3291,43.3356,30.9671,64.8623,-623.325,-940.568,991.548,122.173,-384.018,136.773,89.6894,79.6828,120.144,107.783,233.49,124.158,-22.3464,-342.566,-23.9315,10.6583,4.94892,39.9048,11.8374,51.0634,27.9759,27.8407,-143.663,-150.415,-77.37,79.68
1958-02-11 03:15:00,37.285,-848.78,-367.153,-653.384,-33.0552,-6.91859,0.439752,-7.94187,10.0098,-18.8726,32.6794,-457.968,-772.751,2454.83,386.687,445.917,183.282,113.27,96.7617,159.058,142.063,331.333,172.074,870.303,946.233,5.89221,8.97315,3.79434,21.9733,3.89998,29.2709,18.2786,18.1728,-72.9703,-77.225,-59.11,55.4
1958-02-11 03:16:00,364.578,476.562,-84.0844,115.435,14.4696,17.3946,19.0436,29.6706,41.4345,70.3049,72.3118,296.017,343.583,2138.86,388.275,390.794,187.117,118.558,103.238,162.61,145.113,319.766,169.331,544.856,528.661,68.3486,15.9977,5.71667,37.4598,14.069,55.0965,47.8255,32.2085,87.8555,236.618,-62.61,65.35
1958-02-11 03:17:00,537.75,1187.36,117.317,419.941,57.5907,47.7531,47.5189,70.6133,80.0099,147.313,116.34,502.906,704.879,1690.64,316.738,183.143,177.926,117.081,103.239,156.154,138.662,285.96,154.552,240.326,87.9181,96.5419,21.427,7.81138,58.9464,24.7477,85.2781,71.5636,47.3567,124.077,372.25,-86.65,78.85
1958-02-11 03:18:00,-323.759,-1622.39,-403.398,-928.265,-40.4748,-5.4346,5.38998,-12.9769,5.65819,-60.7978,15.9513,-1126.3,-1642.54,478.959,-61.6107,-612.287,100.03,70.243,64.2993,93.5707,87.9003,178.978,105.242,-159.694,-504.122,-102.273,1.71623,2.27197,18.4481,0.0786473,17.679,-7.38208,9.67484,-263.973,-428.079,-42.68,61.64
1958-02-11 03:19:00,295.648,321.462,-118.22,43.0939,0.369322,5.58019,6.73779,13.5466,23.9079,38.698,49.8808,300.961,318.027,2193.4,342.232,578.739,170.529,103.971,87.2474,145.676,128.338,291.52,153.215,770.676,838.93,50.5672,12.7621,4.328,24.5977,9.12648,38.4443,34.9406,23.5958,97.286,211.258,-37.02,47.37
1958-02-11 03:20:00,516.235,1124.5,110.27,400.399,49.7638,42.7073,43.3173,63.414,73.4447,132.833,107.991,500.755,728.049,1750.74,310.837,302.361,172.603,115.208,102.513,153.399,137.365,277.559,153.527,327.724,273.028,93.6768,19.9205,7.3831,55.6137,22.7228,79.7842,65.9994,44.3394,126.795,371.915,-77.35,66.97
1958-02-11 03:21:00,-127.556,-985.701,-275.482,-628.668,-21.7469,4.08916,12.5712,2.7086,19.4093,-18.9481,35.0869,-743.389,-1072.36,841.381,31.6692,-324.092,116.354,80.97,73.349,107.944,100.116,199.931,117.529,13.5183,-207.209,-53.3576,5.58838,3.35236,25.8909,4.80726,30.6029,8.45155,16.9669,-169.859,-234.446,-49.36,57.53
1958-02-11 03:22:00,-388.087,-1803.32,-482.678,-905.093,-71.7167,-31.2828,-21.06,-46.0174,-27.8668,-117.675,-22.2856,-982.739,-1479.64,767.943,-33.3055,-317.817,97.0877,67.1791,60.568,92.427,88.3124,183.129,111.019,101.526,-77.0791,-113.338,-2.93296,0.325014,-2.34472,-8.77946,-9.32587,-26.4675,-3.74816,-221.475,-430.587,-3.43,39.07
1958-02-11 03:23:00,249.399,536.145,-27.7623,326.15,7.30079,9.40768,9.61824,17.5264,25.338,37.1903,46.3435,411.183,540.182,1080.15,115.424,124.923,122.293,80.4992,70.1515,109.106,98.6561,199.425,115.114,169.479,42.0291,19.7114,10.1499,3.71131,22.9476,8.80444,35.1717,27.5571,20.8915,100.454,195.019,-10.82,43.56
1958-02-11 03:24:00,71.4262,-111.53,-96.5423,-78.9446,0.0461279,14.1022,19.5124,18.4102,30.8663,19.316,47.9693,-165.211,-186.929,691.533,15.5258,-164.363,103.002,73.08,66.3217,96.1346,88.8354,167.071,101.677,-20.1153,-209.893,-17.7094,7.68343,3.76324,29.5568,8.54939,38.1702,19.0487,20.9628,-38.5989,-2.19378,-29.58,44.04
1958-02-11 03:25:00,-145.364,-878.591,-266.841,-445.948,-36.7485,-11.2099,-4.21675,-16.8279,-2.89696,-52.1867,7.13254,-494.796,-712.319,778.135,-2.70641,-120.5,93.5525,64.0089,56.9198,87.0817,81.2158,162.939,98.6583,136.465,15.3081,-59.1464,1.76186,1.62704,9.54873,-1.1943,9.77496,-5.64203,6.27936,-108.374,-186.024,-8.91,31.75
1958-02-11 03:26:00,41.707,-331.257,-184.05,-169.818,-26.367,-7.86041,-2.69895,-9.12516,3.5987,-22.9303,18.8841,-100.709,-149.63,1337.24,139.904,229.87,119.074,79.0538,69.5368,108.531,99.7778,205.748,119.994,395.621,414.408,-9.1037,5.13607,2.43339,13.5159,1.67235,17.7878,7.52752,11.2796,-8.54195,0.967044,-12.65,28.09
1958-02-11 03:27:00,267.955,691.775,71.4389,383.68,23.5455,21.9974,22.4521,33.3534,40.6477,63.4669,61.8857,352.988,535.765,623.108,44.6471,-80.8903,103.3,74.2443,67.6179,96.6867,89.3071,158.609,99.8331,-111.137,-288.398,25.6532,11.0377,4.36656,32.0649,12.5569,46.1375,33.473,25.858,76.8074,197.465,-25.53,44.96
1958-02-11 03:28:00,-443.244,-1735.3,-380.967,-841.303,-59.3654,-19.3803,-7.87145,-33.7325,-16.742,-108.247,-16.84,-1092.16,-1517.98,-129.952,-219.979,-622.887,45.6255,38.425,37.0502,49.7069,50.4779,83.4319,62.9459,-277.637,-557.613,-132.753,-5.01715,0.0805524,2.34701,-7.11853,-5.98755,-30.6892,-3.62515,-260.481,-469.954,1.12,27.83
1958-02-11 03:29:00,-133.718,-692.737,-245.075,-240.202,-46.1396,-23.8055,-19.2349,-31.6727,-20.843,-73.2304,-14.0475,-218.688,-350.535,709.665,-16.6293,9.16201,77.8945,53.8006,47.3868,74.3604,70.5743,138.053,88.2989,175.925,117.617,-57.4835,-0.736769,0.34866,-3.91564,-5.63609,-6.30094,-14.6742,-1.66915,-43.6506,-128.758,21.82,16.86
1958-02-11 03:30:00,-164.139,-558.879,-154.52,-118.461,-26.735,-5.87679,-0.107107,-10.9402,-0.336998,-48.9607,4.09534,-315.498,-395.567,-314.631,-210.471,-508.233,39.3352,35.7967,35.3238,44.3709,45.372,61.1354,53.1345,-418.628,-703.016,-80.9485,-0.859166,0.937709,7.81962,-1.23973,6.49542,-12.1355,3.47248,-87.6817,-170.659,17.72,24.24
1958-02-11 03:31:00,96.1052,194.642,-33.3095,181.565,-7.51007,0.0680242,1.90291,1.66682,8.35543,-2.99394,19.199,207.264,324.787,610.556,-4.75191,122.572,70.6199,46.8039,39.763,63.9113,57.8331,110.328,69.0351,157.013,102.227,-8.36991,4.1985,1.77518,10.3292,2.8631,15.3719,7.20849,9.46287,53.266,94.2352,11.76,13.63
1958-02-11 03:32:00,-397.174,-1605.08,-354.553,-754.373,-62.9847,-21.1882,-9.29957,-36.0049,-18.4175,-111.292,-18.9312,-972.41,-1295.06,61.9571,-163.974,-407.334,42.4614,40.0823,40.3649,51.0365,53.5251,81.7066,65.6395,-148.886,-276.284,-114.439,-5.76617,0.0151668,2.01077,-7.67446,-6.88573,-31.8563,-4.26926,-228.309,-404.614,5.91,13.35
1958-02-11 03:33:00,-635.668,-2229.59,-530.738,-865.208,-112.401,-64.152,-53.9194,-92.2976,-77.9525,-213.32,-90.1551,-994.658,-1444.39,-90.4891,-228.71,-373.035,17.4169,14.6383,13.5887,23.2401,27.5279,52.889,45.8319,-56.9123,-176.694,-167.563,-14.6397,-3.99075,-37.6467,-23.7445,-58.8288,-68.7975,-30.4294,-230.028,-558.198,68.36,-9.11
1958-02-11 03:34:00,126.017,120.751,-90.9681,205.449,-31.1404,-13.5859,-9.5324,-16.2091,-5.91297,-32.8284,4.9231,316.005,520.257,1272.27,153.748,489.139,92.4731,62.661,55.029,86.7112,80.5124,161.052,97.897,482.189,635.345,14.4119,2.4766,1.40775,5.11482,-1.04324,7.23507,0.818413,5.46229,90.1333,147.077,19.33,-1.73
1958-02-11 03:35:00,-174.897,-652.66,-167.062,-97.1174,-45.9995,-22.9088,-16.9358,-32.2147,-21.9658,-78.0818,-19.9363,-247.555,-254.934,43.2516,-101.949,-257.435,43.9831,36.5338,35.5347,47.9431,49.1306,77.7792,61.2243,-206.929,-340.45,-59.4409,-3.24436,-0.24094,-4.83158,-6.78033,-10.406,-20.8244,-4.79498,-64.3333,-153.637,26.61,5.35
1958-02-11 03:36:00,40.6486,-110.527,-76.9317,39.4029,-27.0464,-9.12427,-4.1193,-12.1956,-2.08748,-30.9642,6.28876,45.6536,158.25,851.697,71.4216,224.502,74.004,50.6287,44.3781,69.4371,64.4211,124.753,78.2405,274.414,315.079,-0.912073,1.68057,1.26868,6.81722,-0.626133,7.92346,-1.25351,5.20541,20.545,43.4186,5.87,3.1
