Date,X,Y,Z,F
1958-02-10 23:58:00,32023,-27915.4,113325,
1958-02-10 23:59:00,32022.5,-27914.4,113326,
1958-02-11 00:00:00,32017.1,-27915,113326,
1958-02-11 00:01:00,32011.5,-27908.7,113325,
1958-02-11 00:02:00,32006.3,-27896.3,113325,
1958-02-11 00:03:00,32000.5,-27882.3,113325,
1958-02-11 00:04:00,31994.2,-27869.8,113326,
1958-02-11 00:05:00,31986.3,-27862.9,113328,
1958-02-11 00:06:00,31976.1,-27862.3,113329,
1958-02-11 00:07:00,31968.5,-27859.7,113329,
1958-02-11 00:08:00,31964.8,-27853.5,113329,
1958-02-11 00:09:00,31963.7,-27846,113328,
1958-02-11 00:10:00,31964.4,-27839.1,113328,
1958-02-11 00:11:00,31967.2,-27833.7,113328,
1958-02-11 00:12:00,31972.3,-27830.9,113328,
1958-02-11 00:13:00,31979.6,-27831.8,113329,
1958-02-11 00:14:00,31988.3,-27836.8,113329,
1958-02-11 00:15:00,31996.6,-27845.9,113330,
1958-02-11 00:16:00,32001.5,-27856.2,113331,
1958-02-11 00:17:00,31998.6,-27859.2,113332,
1958-02-11 00:18:00,31992.4,-27848.1,113333,
1958-02-11 00:19:00,31984.8,-27844.1,113334,
1958-02-11 00:20:00,31984.1,-27846.2,113334,
1958-02-11 00:21:00,31990,-27849.4,113333,
1958-02-11 00:22:00,31998.8,-27852.5,113331,
1958-02-11 00:23:00,32008.1,-27855.5,113330,
1958-02-11 00:24:00,32015.7,-27857.6,113330,
1958-02-11 00:25:00,32017.8,-27856.6,113330,
1958-02-11 00:26:00,32013.1,-27853.3,113331,
1958-02-11 00:27:00,32010.5,-27855.1,113332,
1958-02-11 00:28:00,32015,-27864.3,113332,
1958-02-11 00:29:00,32016.6,-27868.2,113332,
1958-02-11 00:30:00,32011.6,-27861.1,113331,
1958-02-11 00:31:00,32005.9,-27851.8,113330,
1958-02-11 00:32:00,32003.6,-27847.3,113330,
1958-02-11 00:33:00,32004.7,-27851.6,113331,
1958-02-11 00:34:00,32008.2,-27861.3,113331,
1958-02-11 00:35:00,32013.9,-27870.8,113332,
1958-02-11 00:36:00,32020.9,-27876.9,113333,
1958-02-11 00:37:00,32027.1,-27877.9,113334,
1958-02-11 00:38:00,32028.2,-27872.4,113334,
1958-02-11 00:39:00,32024.5,-27861.7,113335,
1958-02-11 00:40:00,32022.6,-27852.4,113334,
1958-02-11 00:41:00,32028.5,-27851.5,113334,
1958-02-11 00:42:00,32038,-27857.8,113333,
1958-02-11 00:43:00,32045.7,-27866.6,113331,
1958-02-11 00:44:00,32052.1,-27869.2,113330,
1958-02-11 00:45:00,32055.8,-27864.3,113329,
1958-02-11 00:46:00,32054.2,-27855.9,113327,
1958-02-11 00:47:00,32048.4,-27847.2,113326,
1958-02-11 00:48:00,32039.9,-27839.9,113325,
1958-02-11 00:49:00,32030.1,-27835.5,113323,
1958-02-11 00:50:00,32021.4,-27834.4,113323,
1958-02-11 00:51:00,32016.5,-27838.2,113322,
1958-02-11 00:52:00,32017.8,-27848.2,113322,
1958-02-11 00:53:00,32024.6,-27862.7,113322,
1958-02-11 00:54:00,32033.9,-27876.7,113322,
1958-02-11 00:55:00,32040.2,-27877.4,113322,
1958-02-11 00:56:00,32037,-27874.9,113323,
1958-02-11 00:57:00,32031.4,-27876.1,113323,
1958-02-11 00:58:00,32029.4,-27879.8,113323,
