1958-02-03 05:00:00.000 034        23.00  99999.99  99999.99  99999.99
1958-02-03 06:00:00.000 034        66.00  99999.99  99999.99  99999.99
1958-02-03 07:00:00.000 034        66.00  99999.99  99999.99  99999.99
1958-02-03 08:00:00.000 034        75.00  99999.99  99999.99  99999.99
1958-02-03 09:00:00.000 034        85.00  99999.99  99999.99  99999.99
1958-02-03 10:00:00.000 034        51.00  99999.99  99999.99  99999.99
1958-02-03 11:00:00.000 034        39.00  99999.99  99999.99  99999.99
1958-02-03 12:00:00.000 034       277.00  99999.99  99999.99  99999.99
1958-02-03 13:00:00.000 034       108.00  99999.99  99999.99  99999.99
1958-02-03 14:00:00.000 034       103.00  99999.99  99999.99  99999.99
1958-02-03 15:00:00.000 034        62.00  99999.99  99999.99  99999.99
1958-02-03 16:00:00.000 034        42.00  99999.99  99999.99  99999.99
1958-02-03 17:00:00.000 034        34.00  99999.99  99999.99  99999.99
1958-02-03 18:00:00.000 034        39.00  99999.99  99999.99  99999.99
1958-02-03 19:00:00.000 034        31.00  99999.99  99999.99  99999.99
1958-02-03 20:00:00.000 034        53.00  99999.99  99999.99  99999.99
1958-02-03 21:00:00.000 034        61.00  99999.99  99999.99  99999.99
1958-02-03 22:00:00.000 034       208.00  99999.99  99999.99  99999.99
1958-02-03 23:00:00.000 034       330.00  99999.99  99999.99  99999.99
1958-02-04 00:00:00.000 035       456.00  99999.99  99999.99  99999.99
1958-02-04 01:00:00.000 035       175.00  99999.99  99999.99  99999.99
1958-02-04 02:00:00.000 035       100.00  99999.99  99999.99  99999.99
1958-02-04 03:00:00.000 035        91.00  99999.99  99999.99  99999.99
1958-02-04 04:00:00.000 035        72.00  99999.99  99999.99  99999.99
1958-02-04 05:00:00.000 035        48.00  99999.99  99999.99  99999.99
1958-02-04 06:00:00.000 035        19.00  99999.99  99999.99  99999.99
1958-02-04 07:00:00.000 035        47.00  99999.99  99999.99  99999.99
1958-02-04 08:00:00.000 035        23.00  99999.99  99999.99  99999.99
1958-02-04 09:00:00.000 035        37.00  99999.99  99999.99  99999.99
1958-02-04 10:00:00.000 035        98.00  99999.99  99999.99  99999.99
1958-02-04 11:00:00.000 035       220.00  99999.99  99999.99  99999.99
1958-02-04 12:00:00.000 035       156.00  99999.99  99999.99  99999.99
1958-02-04 13:00:00.000 035        70.00  99999.99  99999.99  99999.99
1958-02-04 14:00:00.000 035        87.00  99999.99  99999.99  99999.99
1958-02-04 15:00:00.000 035       454.00  99999.99  99999.99  99999.99
1958-02-04 16:00:00.000 035       261.00  99999.99  99999.99  99999.99
1958-02-04 17:00:00.000 035       174.00  99999.99  99999.99  99999.99
1958-02-04 18:00:00.000 035       370.00  99999.99  99999.99  99999.99
1958-02-04 19:00:00.000 035       748.00  99999.99  99999.99  99999.99
1958-02-04 20:00:00.000 035       716.00  99999.99  99999.99  99999.99
1958-02-04 21:00:00.000 035       617.00  99999.99  99999.99  99999.99
1958-02-04 22:00:00.000 035       359.00  99999.99  99999.99  99999.99
1958-02-04 23:00:00.000 035       296.00  99999.99  99999.99  99999.99
1958-02-05 00:00:00.000 036       448.00  99999.99  99999.99  99999.99
1958-02-05 01:00:00.000 036       327.00  99999.99  99999.99  99999.99
1958-02-05 02:00:00.000 036       401.00  99999.99  99999.99  99999.99
1958-02-05 03:00:00.000 036       292.00  99999.99  99999.99  99999.99
1958-02-05 04:00:00.000 036       191.00  99999.99  99999.99  99999.99
1958-02-05 05:00:00.000 036        91.00  99999.99  99999.99  99999.99
1958-02-05 06:00:00.000 036       185.00  99999.99  99999.99  99999.99
1958-02-05 07:00:00.000 036       152.00  99999.99  99999.99  99999.99
1958-02-05 08:00:00.000 036       134.00  99999.99  99999.99  99999.99
1958-02-05 09:00:00.000 036       191.00  99999.99  99999.99  99999.99
1958-02-05 10:00:00.000 036       417.00  99999.99  99999.99  99999.99
1958-02-05 11:00:00.000 036       312.00  99999.99  99999.99  99999.99
1958-02-05 12:00:00.000 036       674.00  99999.99  99999.99  99999.99
1958-02-05 13:00:00.000 036       311.00  99999.99  99999.99  99999.99
1958-02-05 14:00:00.000 036       200.00  99999.99  99999.99  99999.99
1958-02-05 15:00:00.000 036       396.00  99999.99  99999.99  99999.99
1958-02-05 16:00:00.000 036       440.00  99999.99  99999.99  99999.99
1958-02-05 17:00:00.000 036       314.00  99999.99  99999.99  99999.99
1958-02-05 18:00:00.000 036       189.00  99999.99  99999.99  99999.99
1958-02-05 19:00:00.000 036       262.00  99999.99  99999.99  99999.99
1958-02-05 20:00:00.000 036       902.00  99999.99  99999.99  99999.99
1958-02-05 21:00:00.000 036       828.00  99999.99  99999.99  99999.99
1958-02-05 22:00:00.000 036       494.00  99999.99  99999.99  99999.99
1958-02-05 23:00:00.000 036       411.00  99999.99  99999.99  99999.99
1958-02-06 00:00:00.000 037       391.00  99999.99  99999.99  99999.99
1958-02-06 01:00:00.000 037       335.00  99999.99  99999.99  99999.99
1958-02-06 02:00:00.000 037       212.00  99999.99  99999.99  99999.99
1958-02-06 03:00:00.000 037       101.00  99999.99  99999.99  99999.99
1958-02-06 04:00:00.000 037       294.00  99999.99  99999.99  99999.99
1958-02-06 05:00:00.000 037       245.00  99999.99  99999.99  99999.99
1958-02-06 06:00:00.000 037       216.00  99999.99  99999.99  99999.99
1958-02-06 07:00:00.000 037       178.00  99999.99  99999.99  99999.99
1958-02-06 08:00:00.000 037        70.00  99999.99  99999.99  99999.99
1958-02-06 09:00:00.000 037       163.00  99999.99  99999.99  99999.99
1958-02-06 10:00:00.000 037       345.00  99999.99  99999.99  99999.99
1958-02-06 11:00:00.000 037       532.00  99999.99  99999.99  99999.99
1958-02-06 12:00:00.000 037       431.00  99999.99  99999.99  99999.99
1958-02-06 13:00:00.000 037       273.00  99999.99  99999.99  99999.99
1958-02-06 14:00:00.000 037       523.00  99999.99  99999.99  99999.99
1958-02-06 15:00:00.000 037       637.00  99999.99  99999.99  99999.99
1958-02-06 16:00:00.000 037       333.00  99999.99  99999.99  99999.99
1958-02-06 17:00:00.000 037       112.00  99999.99  99999.99  99999.99
1958-02-06 18:00:00.000 037       205.00  99999.99  99999.99  99999.99
1958-02-06 19:00:00.000 037       125.00  99999.99  99999.99  99999.99
1958-02-06 20:00:00.000 037        79.00  99999.99  99999.99  99999.99
1958-02-06 21:00:00.000 037       315.00  99999.99  99999.99  99999.99
1958-02-06 22:00:00.000 037       659.00  99999.99  99999.99  99999.99
1958-02-06 23:00:00.000 037       596.00  99999.99  99999.99  99999.99
1958-02-07 00:00:00.000 038       342.00  99999.99  99999.99  99999.99
1958-02-07 01:00:00.000 038       278.00  99999.99  99999.99  99999.99
1958-02-07 02:00:00.000 038       159.00  99999.99  99999.99  99999.99
1958-02-07 03:00:00.000 038       277.00  99999.99  99999.99  99999.99
1958-02-07 04:00:00.000 038       187.00  99999.99  99999.99  99999.99
1958-02-07 05:00:00.000 038       144.00  99999.99  99999.99  99999.99
1958-02-07 06:00:00.000 038        95.00  99999.99  99999.99  99999.99
1958-02-07 07:00:00.000 038       179.00  99999.99  99999.99  99999.99
1958-02-07 08:00:00.000 038       145.00  99999.99  99999.99  99999.99
1958-02-07 09:00:00.000 038       172.00  99999.99  99999.99  99999.99
1958-02-07 10:00:00.000 038       165.00  99999.99  99999.99  99999.99
1958-02-07 11:00:00.000 038       466.00  99999.99  99999.99  99999.99
1958-02-07 12:00:00.000 038       286.00  99999.99  99999.99  99999.99
1958-02-07 13:00:00.000 038       103.00  99999.99  99999.99  99999.99
1958-02-07 14:00:00.000 038       129.00  99999.99  99999.99  99999.99
1958-02-07 15:00:00.000 038       355.00  99999.99  99999.99  99999.99
1958-02-07 16:00:00.000 038       645.00  99999.99  99999.99  99999.99
1958-02-07 17:00:00.000 038       156.00  99999.99  99999.99  99999.99
1958-02-07 18:00:00.000 038        73.00  99999.99  99999.99  99999.99
1958-02-07 19:00:00.000 038       310.00  99999.99  99999.99  99999.99
1958-02-07 20:00:00.000 038       768.00  99999.99  99999.99  99999.99
1958-02-07 21:00:00.000 038       394.00  99999.99  99999.99  99999.99
1958-02-07 22:00:00.000 038       313.00  99999.99  99999.99  99999.99
1958-02-07 23:00:00.000 038       403.00  99999.99  99999.99  99999.99
1958-02-08 00:00:00.000 039       381.00  99999.99  99999.99  99999.99
1958-02-08 01:00:00.000 039       320.00  99999.99  99999.99  99999.99
1958-02-08 02:00:00.000 039       243.00  99999.99  99999.99  99999.99
1958-02-08 03:00:00.000 039       276.00  99999.99  99999.99  99999.99
1958-02-08 04:00:00.000 039       310.00  99999.99  99999.99  99999.99
1958-02-08 05:00:00.000 039       283.00  99999.99  99999.99  99999.99
1958-02-08 06:00:00.000 039       174.00  99999.99  99999.99  99999.99
1958-02-08 07:00:00.000 039       185.00  99999.99  99999.99  99999.99
1958-02-08 08:00:00.000 039       261.00  99999.99  99999.99  99999.99
1958-02-08 09:00:00.000 039       439.00  99999.99  99999.99  99999.99
1958-02-08 10:00:00.000 039       337.00  99999.99  99999.99  99999.99
1958-02-08 11:00:00.000 039       238.00  99999.99  99999.99  99999.99
1958-02-08 12:00:00.000 039       244.00  99999.99  99999.99  99999.99
1958-02-08 13:00:00.000 039       291.00  99999.99  99999.99  99999.99
1958-02-08 14:00:00.000 039       496.00  99999.99  99999.99  99999.99
1958-02-08 15:00:00.000 039       411.00  99999.99  99999.99  99999.99
1958-02-08 16:00:00.000 039       377.00  99999.99  99999.99  99999.99
1958-02-08 17:00:00.000 039       269.00  99999.99  99999.99  99999.99
1958-02-08 18:00:00.000 039       166.00  99999.99  99999.99  99999.99
1958-02-08 19:00:00.000 039       162.00  99999.99  99999.99  99999.99
1958-02-08 20:00:00.000 039       564.00  99999.99  99999.99  99999.99
1958-02-08 21:00:00.000 039       400.00  99999.99  99999.99  99999.99
1958-02-08 22:00:00.000 039       220.00  99999.99  99999.99  99999.99
1958-02-08 23:00:00.000 039       422.00  99999.99  99999.99  99999.99
1958-02-09 00:00:00.000 040       309.00  99999.99  99999.99  99999.99
1958-02-09 01:00:00.000 040       189.00  99999.99  99999.99  99999.99
1958-02-09 02:00:00.000 040       169.00  99999.99  99999.99  99999.99
1958-02-09 03:00:00.000 040       140.00  99999.99  99999.99  99999.99
1958-02-09 04:00:00.000 040       152.00  99999.99  99999.99  99999.99
1958-02-09 05:00:00.000 040        62.00  99999.99  99999.99  99999.99
1958-02-09 06:00:00.000 040        35.00  99999.99  99999.99  99999.99
1958-02-09 07:00:00.000 040        56.00  99999.99  99999.99  99999.99
1958-02-09 08:00:00.000 040        85.00  99999.99  99999.99  99999.99
1958-02-09 09:00:00.000 040        64.00  99999.99  99999.99  99999.99
1958-02-09 10:00:00.000 040        50.00  99999.99  99999.99  99999.99
1958-02-09 11:00:00.000 040       128.00  99999.99  99999.99  99999.99
1958-02-09 12:00:00.000 040       165.00  99999.99  99999.99  99999.99
1958-02-09 13:00:00.000 040        95.00  99999.99  99999.99  99999.99
1958-02-09 14:00:00.000 040       181.00  99999.99  99999.99  99999.99
1958-02-09 15:00:00.000 040       336.00  99999.99  99999.99  99999.99
1958-02-09 16:00:00.000 040       370.00  99999.99  99999.99  99999.99
1958-02-09 17:00:00.000 040       351.00  99999.99  99999.99  99999.99
1958-02-09 18:00:00.000 040       356.00  99999.99  99999.99  99999.99
1958-02-09 19:00:00.000 040       584.00  99999.99  99999.99  99999.99
1958-02-09 20:00:00.000 040       639.00  99999.99  99999.99  99999.99
1958-02-09 21:00:00.000 040       526.00  99999.99  99999.99  99999.99
1958-02-09 22:00:00.000 040       439.00  99999.99  99999.99  99999.99
1958-02-09 23:00:00.000 040       340.00  99999.99  99999.99  99999.99
1958-02-10 00:00:00.000 041       283.00  99999.99  99999.99  99999.99
1958-02-10 01:00:00.000 041       261.00  99999.99  99999.99  99999.99
1958-02-10 02:00:00.000 041       203.00  99999.99  99999.99  99999.99
1958-02-10 03:00:00.000 041       155.00  99999.99  99999.99  99999.99
1958-02-10 04:00:00.000 041        89.00  99999.99  99999.99  99999.99
1958-02-10 05:00:00.000 041        75.00  99999.99  99999.99  99999.99
1958-02-10 06:00:00.000 041        53.00  99999.99  99999.99  99999.99
1958-02-10 07:00:00.000 041        57.00  99999.99  99999.99  99999.99
1958-02-10 08:00:00.000 041        35.00  99999.99  99999.99  99999.99
1958-02-10 09:00:00.000 041        38.00  99999.99  99999.99  99999.99
1958-02-10 10:00:00.000 041        77.00  99999.99  99999.99  99999.99
1958-02-10 11:00:00.000 041        49.00  99999.99  99999.99  99999.99
1958-02-10 12:00:00.000 041       278.00  99999.99  99999.99  99999.99
1958-02-10 13:00:00.000 041       569.00  99999.99  99999.99  99999.99
1958-02-10 14:00:00.000 041       437.00  99999.99  99999.99  99999.99
1958-02-10 15:00:00.000 041       635.00  99999.99  99999.99  99999.99
1958-02-10 16:00:00.000 041       578.00  99999.99  99999.99  99999.99
1958-02-10 17:00:00.000 041       626.00  99999.99  99999.99  99999.99
1958-02-10 18:00:00.000 041       645.00  99999.99  99999.99  99999.99
1958-02-10 19:00:00.000 041       784.00  99999.99  99999.99  99999.99
1958-02-10 20:00:00.000 041       713.00  99999.99  99999.99  99999.99
1958-02-10 21:00:00.000 041       729.00  99999.99  99999.99  99999.99
1958-02-10 22:00:00.000 041       712.00  99999.99  99999.99  99999.99
1958-02-10 23:00:00.000 041       467.00  99999.99  99999.99  99999.99
1958-02-11 00:00:00.000 042       368.00  99999.99  99999.99  99999.99
1958-02-11 01:00:00.000 042      1620.00  99999.99  99999.99  99999.99
1958-02-11 02:00:00.000 042      2436.00  99999.99  99999.99  99999.99
1958-02-11 03:00:00.000 042       688.00  99999.99  99999.99  99999.99
1958-02-11 04:00:00.000 042       944.00  99999.99  99999.99  99999.99
1958-02-11 05:00:00.000 042      1026.00  99999.99  99999.99  99999.99
1958-02-11 06:00:00.000 042       756.00  99999.99  99999.99  99999.99
1958-02-11 07:00:00.000 042       924.00  99999.99  99999.99  99999.99
1958-02-11 08:00:00.000 042       920.00  99999.99  99999.99  99999.99
1958-02-11 09:00:00.000 042       739.00  99999.99  99999.99  99999.99
1958-02-11 10:00:00.000 042       950.00  99999.99  99999.99  99999.99
1958-02-11 11:00:00.000 042       575.00  99999.99  99999.99  99999.99
1958-02-11 12:00:00.000 042       865.00  99999.99  99999.99  99999.99
1958-02-11 13:00:00.000 042       826.00  99999.99  99999.99  99999.99
1958-02-11 14:00:00.000 042       548.00  99999.99  99999.99  99999.99
1958-02-11 15:00:00.000 042       675.00  99999.99  99999.99  99999.99
1958-02-11 16:00:00.000 042       495.00  99999.99  99999.99  99999.99
1958-02-11 17:00:00.000 042       425.00  99999.99  99999.99  99999.99
1958-02-11 18:00:00.000 042       634.00  99999.99  99999.99  99999.99
1958-02-11 19:00:00.000 042       856.00  99999.99  99999.99  99999.99
1958-02-11 20:00:00.000 042       713.00  99999.99  99999.99  99999.99
1958-02-11 21:00:00.000 042       370.00  99999.99  99999.99  99999.99
1958-02-11 22:00:00.000 042       580.00  99999.99  99999.99  99999.99
1958-02-11 23:00:00.000 042       587.00  99999.99  99999.99  99999.99
1958-02-12 00:00:00.000 043       432.00  99999.99  99999.99  99999.99
1958-02-12 01:00:00.000 043       242.00  99999.99  99999.99  99999.99
1958-02-12 02:00:00.000 043       316.00  99999.99  99999.99  99999.99
1958-02-12 03:00:00.000 043       259.00  99999.99  99999.99  99999.99
1958-02-12 04:00:00.000 043        91.00  99999.99  99999.99  99999.99
1958-02-12 05:00:00.000 043       110.00  99999.99  99999.99  99999.99
1958-02-12 06:00:00.000 043       170.00  99999.99  99999.99  99999.99
1958-02-12 07:00:00.000 043       358.00  99999.99  99999.99  99999.99
1958-02-12 08:00:00.000 043       213.00  99999.99  99999.99  99999.99
1958-02-12 09:00:00.000 043       425.00  99999.99  99999.99  99999.99
1958-02-12 10:00:00.000 043       605.00  99999.99  99999.99  99999.99
1958-02-12 11:00:00.000 043       297.00  99999.99  99999.99  99999.99
1958-02-12 12:00:00.000 043       165.00  99999.99  99999.99  99999.99
1958-02-12 13:00:00.000 043        64.00  99999.99  99999.99  99999.99
1958-02-12 14:00:00.000 043       163.00  99999.99  99999.99  99999.99
1958-02-12 15:00:00.000 043       197.00  99999.99  99999.99  99999.99
1958-02-12 16:00:00.000 043        77.00  99999.99  99999.99  99999.99
1958-02-12 17:00:00.000 043       550.00  99999.99  99999.99  99999.99
1958-02-12 18:00:00.000 043      1198.00  99999.99  99999.99  99999.99
1958-02-12 19:00:00.000 043       533.00  99999.99  99999.99  99999.99
1958-02-12 20:00:00.000 043       228.00  99999.99  99999.99  99999.99
1958-02-12 21:00:00.000 043       192.00  99999.99  99999.99  99999.99
1958-02-12 22:00:00.000 043       119.00  99999.99  99999.99  99999.99
1958-02-12 23:00:00.000 043       160.00  99999.99  99999.99  99999.99
1958-02-13 00:00:00.000 044       202.00  99999.99  99999.99  99999.99
1958-02-13 01:00:00.000 044       280.00  99999.99  99999.99  99999.99
1958-02-13 02:00:00.000 044       101.00  99999.99  99999.99  99999.99
1958-02-13 03:00:00.000 044        95.00  99999.99  99999.99  99999.99
1958-02-13 04:00:00.000 044        91.00  99999.99  99999.99  99999.99
1958-02-13 05:00:00.000 044        63.00  99999.99  99999.99  99999.99
1958-02-13 06:00:00.000 044        24.00  99999.99  99999.99  99999.99
1958-02-13 07:00:00.000 044        38.00  99999.99  99999.99  99999.99
1958-02-13 08:00:00.000 044        85.00  99999.99  99999.99  99999.99
1958-02-13 09:00:00.000 044       333.00  99999.99  99999.99  99999.99
1958-02-13 10:00:00.000 044       272.00  99999.99  99999.99  99999.99
1958-02-13 11:00:00.000 044       219.00  99999.99  99999.99  99999.99
1958-02-13 12:00:00.000 044       800.00  99999.99  99999.99  99999.99
1958-02-13 13:00:00.000 044       346.00  99999.99  99999.99  99999.99
1958-02-13 14:00:00.000 044       288.00  99999.99  99999.99  99999.99
1958-02-13 15:00:00.000 044       455.00  99999.99  99999.99  99999.99
1958-02-13 16:00:00.000 044       444.00  99999.99  99999.99  99999.99
1958-02-13 17:00:00.000 044       223.00  99999.99  99999.99  99999.99
1958-02-13 18:00:00.000 044       270.00  99999.99  99999.99  99999.99
1958-02-13 19:00:00.000 044       405.00  99999.99  99999.99  99999.99
1958-02-13 20:00:00.000 044       268.00  99999.99  99999.99  99999.99
1958-02-13 21:00:00.000 044       328.00  99999.99  99999.99  99999.99
1958-02-13 22:00:00.000 044       473.00  99999.99  99999.99  99999.99
1958-02-13 23:00:00.000 044       331.00  99999.99  99999.99  99999.99
1958-02-14 00:00:00.000 045       227.00  99999.99  99999.99  99999.99
1958-02-14 01:00:00.000 045       377.00  99999.99  99999.99  99999.99
1958-02-14 02:00:00.000 045       427.00  99999.99  99999.99  99999.99
1958-02-14 03:00:00.000 045       447.00  99999.99  99999.99  99999.99
1958-02-14 04:00:00.000 045       451.00  99999.99  99999.99  99999.99
1958-02-14 05:00:00.000 045       421.00  99999.99  99999.99  99999.99
1958-02-14 06:00:00.000 045       350.00  99999.99  99999.99  99999.99
1958-02-14 07:00:00.000 045       188.00  99999.99  99999.99  99999.99
1958-02-14 08:00:00.000 045       174.00  99999.99  99999.99  99999.99
1958-02-14 09:00:00.000 045       402.00  99999.99  99999.99  99999.99
1958-02-14 10:00:00.000 045       446.00  99999.99  99999.99  99999.99
1958-02-14 11:00:00.000 045       520.00  99999.99  99999.99  99999.99
1958-02-14 12:00:00.000 045       577.00  99999.99  99999.99  99999.99
1958-02-14 13:00:00.000 045       372.00  99999.99  99999.99  99999.99
1958-02-14 14:00:00.000 045       378.00  99999.99  99999.99  99999.99
1958-02-14 15:00:00.000 045       368.00  99999.99  99999.99  99999.99
1958-02-14 16:00:00.000 045       487.00  99999.99  99999.99  99999.99
1958-02-14 17:00:00.000 045       493.00  99999.99  99999.99  99999.99
1958-02-14 18:00:00.000 045        96.00  99999.99  99999.99  99999.99
1958-02-14 19:00:00.000 045        51.00  99999.99  99999.99  99999.99
1958-02-14 20:00:00.000 045        90.00  99999.99  99999.99  99999.99
1958-02-14 21:00:00.000 045        46.00  99999.99  99999.99  99999.99
1958-02-14 22:00:00.000 045       170.00  99999.99  99999.99  99999.99
1958-02-14 23:00:00.000 045       141.00  99999.99  99999.99  99999.99
1958-02-15 00:00:00.000 046        92.00  99999.99  99999.99  99999.99
1958-02-15 01:00:00.000 046       114.00  99999.99  99999.99  99999.99
1958-02-15 02:00:00.000 046        80.00  99999.99  99999.99  99999.99
1958-02-15 03:00:00.000 046        94.00  99999.99  99999.99  99999.99
1958-02-15 04:00:00.000 046        82.00  99999.99  99999.99  99999.99
1958-02-15 05:00:00.000 046        38.00  99999.99  99999.99  99999.99
1958-02-15 06:00:00.000 046        28.00  99999.99  99999.99  99999.99
1958-02-15 07:00:00.000 046        28.00  99999.99  99999.99  99999.99
1958-02-15 08:00:00.000 046        28.00  99999.99  99999.99  99999.99
1958-02-15 09:00:00.000 046        24.00  99999.99  99999.99  99999.99
1958-02-15 10:00:00.000 046        79.00  99999.99  99999.99  99999.99
1958-02-15 11:00:00.000 046       148.00  99999.99  99999.99  99999.99
1958-02-15 12:00:00.000 046        45.00  99999.99  99999.99  99999.99
1958-02-15 13:00:00.000 046        64.00  99999.99  99999.99  99999.99
1958-02-15 14:00:00.000 046       113.00  99999.99  99999.99  99999.99
1958-02-15 15:00:00.000 046        62.00  99999.99  99999.99  99999.99
1958-02-15 16:00:00.000 046       334.00  99999.99  99999.99  99999.99
1958-02-15 17:00:00.000 046        67.00  99999.99  99999.99  99999.99
1958-02-15 18:00:00.000 046        33.00  99999.99  99999.99  99999.99
1958-02-15 19:00:00.000 046        29.00  99999.99  99999.99  99999.99
1958-02-15 20:00:00.000 046        58.00  99999.99  99999.99  99999.99
1958-02-15 21:00:00.000 046        67.00  99999.99  99999.99  99999.99
1958-02-15 22:00:00.000 046        57.00  99999.99  99999.99  99999.99
1958-02-15 23:00:00.000 046       216.00  99999.99  99999.99  99999.99
1958-02-16 00:00:00.000 047       200.00  99999.99  99999.99  99999.99
1958-02-16 01:00:00.000 047       195.00  99999.99  99999.99  99999.99
1958-02-16 02:00:00.000 047       124.00  99999.99  99999.99  99999.99
1958-02-16 03:00:00.000 047        97.00  99999.99  99999.99  99999.99
1958-02-16 04:00:00.000 047        64.00  99999.99  99999.99  99999.99
1958-02-16 05:00:00.000 047        35.00  99999.99  99999.99  99999.99
1958-02-16 06:00:00.000 047        23.00  99999.99  99999.99  99999.99
1958-02-16 07:00:00.000 047        64.00  99999.99  99999.99  99999.99
1958-02-16 08:00:00.000 047        90.00  99999.99  99999.99  99999.99
1958-02-16 09:00:00.000 047        62.00  99999.99  99999.99  99999.99
1958-02-16 10:00:00.000 047        52.00  99999.99  99999.99  99999.99
1958-02-16 11:00:00.000 047       441.00  99999.99  99999.99  99999.99
1958-02-16 12:00:00.000 047       344.00  99999.99  99999.99  99999.99
1958-02-16 13:00:00.000 047       498.00  99999.99  99999.99  99999.99
1958-02-16 14:00:00.000 047       287.00  99999.99  99999.99  99999.99
1958-02-16 15:00:00.000 047       498.00  99999.99  99999.99  99999.99
1958-02-16 16:00:00.000 047       329.00  99999.99  99999.99  99999.99
1958-02-16 17:00:00.000 047       212.00  99999.99  99999.99  99999.99
1958-02-16 18:00:00.000 047       211.00  99999.99  99999.99  99999.99
1958-02-16 19:00:00.000 047       106.00  99999.99  99999.99  99999.99
1958-02-16 20:00:00.000 047        49.00  99999.99  99999.99  99999.99
