Date,Z,F,X,Y
1958-02-11 01:38:00,140238,,50955.9,-10157.2
1958-02-11 01:39:00,140228,,50998.6,-10245.5
1958-02-11 01:40:00,140194,,50991.8,-10226.6
1958-02-11 01:41:00,140156,,51029.6,-10175.1
1958-02-11 01:42:00,140128,,50994.4,-10140.2
1958-02-11 01:43:00,140107,,50888.3,-10158.3
1958-02-11 01:44:00,140092,,50844.8,-10144
1958-02-11 01:45:00,140077,,50864.8,-10151.2
1958-02-11 01:46:00,140056,,50915.1,-10135.8
1958-02-11 01:47:00,139999,,50956.5,-10112.3
1958-02-11 01:48:00,139699,,50959.5,-10078.5
1958-02-11 01:49:00,139469,,50890,-10029.1
1958-02-11 01:50:00,139219,,50742.2,-9963.81
1958-02-11 01:51:00,138964,,50536.5,-9886.93
1958-02-11 01:52:00,138711,,50476.7,-9987.18
1958-02-11 01:53:00,138467,,50504.6,-9985.38
1958-02-11 01:54:00,138243,,50457.3,-9963.81
1958-02-11 01:55:00,138094,,50370.3,-9901.74
1958-02-11 01:56:00,138357,,50238.3,-9828.9
1958-02-11 01:57:00,138447,,50080.6,-9756
1958-02-11 01:58:00,138500,,49937.4,-9695.39
1958-02-11 01:59:00,138574,,49878.4,-9668.13
1958-02-11 02:00:00,138672,,50020.1,-9718.1
1958-02-11 02:01:00,138782,,49508.8,-9775.47
1958-02-11 02:02:00,138899,,48429.4,-9303.67
1958-02-11 02:03:00,139020,,48412.5,-8777.67
1958-02-11 02:04:00,139179,,48660.7,-9783.15
1958-02-11 02:05:00,139437,,49343.8,-9641.22
1958-02-11 02:06:00,139334,,50000.9,-9957.14
1958-02-11 02:07:00,139417,,50605.6,-10492.2
1958-02-11 02:08:00,139331,,51178.6,-10878
1958-02-11 02:09:00,139312,,51699.5,-10955
1958-02-11 02:10:00,139115,,51994.5,-11200.6
1958-02-11 02:11:00,138932,,52134.4,-11140.7
1958-02-11 02:12:00,138982,,51999.2,-11409.6
1958-02-11 02:13:00,139046,,51719.5,-11538.6
1958-02-11 02:14:00,139026,,51388.9,-11482.1
1958-02-11 02:15:00,138848,,51346.9,-11368.6
1958-02-11 02:16:00,138609,,51355.1,-11219
1958-02-11 02:17:00,138828,,51306.9,-11078.4
1958-02-11 02:18:00,138719,,51057.9,-11045.3
1958-02-11 02:19:00,138727,,51140,-11165.1
1958-02-11 02:20:00,138717,,51108.5,-10943.5
1958-02-11 02:21:00,138574,,50872.2,-10966.6
1958-02-11 02:22:00,138786,,50737.3,-10863.1
1958-02-11 02:23:00,138725,,50783.3,-11320.2
1958-02-11 02:24:00,138597,,51110.8,-11172.5
1958-02-11 02:25:00,138789,,50563.5,-11181.7
1958-02-11 02:26:00,138686,,51028.9,-10927.2
1958-02-11 02:27:00,138838,,50538.5,-11023.3
1958-02-11 02:28:00,138735,,51022.9,-10837.2
1958-02-11 02:29:00,138860,,50318.5,-10872.5
1958-02-11 02:30:00,138863,,51090,-11120.7
1958-02-11 02:31:00,138806,,50171.8,-10505
