Date,X,Y,Z,F
1958-02-10 23:58:00,38517.4,-32524.8,134481,
1958-02-10 23:59:00,38516.8,-32523.6,134482,
1958-02-11 00:00:00,38510.4,-32524.4,134482,
1958-02-11 00:01:00,38503.8,-32517.1,134481,
1958-02-11 00:02:00,38497.4,-32502.4,134480,
1958-02-11 00:03:00,38490.1,-32485.9,134481,
1958-02-11 00:04:00,38482.5,-32471.3,134482,
1958-02-11 00:05:00,38472.9,-32463.2,134484,
1958-02-11 00:06:00,38460.8,-32462.6,134485,
1958-02-11 00:07:00,38451.8,-32459.8,134485,
1958-02-11 00:08:00,38447.3,-32452.5,134485,
1958-02-11 00:09:00,38445.8,-32443.6,134484,
1958-02-11 00:10:00,38446.6,-32435.3,134484,
1958-02-11 00:11:00,38449.7,-32428.9,134484,
1958-02-11 00:12:00,38455.7,-32425.4,134484,
1958-02-11 00:13:00,38464.4,-32426.4,134485,
1958-02-11 00:14:00,38474.8,-32432.2,134486,
1958-02-11 00:15:00,38484.8,-32442.8,134487,
1958-02-11 00:16:00,38490.9,-32454.9,134488,
1958-02-11 00:17:00,38487.5,-32458.6,134489,
1958-02-11 00:18:00,38480,-32445.5,134490,
1958-02-11 00:19:00,38470.8,-32440.9,134491,
1958-02-11 00:20:00,38470,-32443.5,134491,
1958-02-11 00:21:00,38477.1,-32447.1,134490,
1958-02-11 00:22:00,38487.6,-32450.6,134488,
1958-02-11 00:23:00,38498.7,-32454,134486,
1958-02-11 00:24:00,38507.7,-32456.3,134486,
1958-02-11 00:25:00,38510.2,-32455.2,134487,
1958-02-11 00:26:00,38504.5,-32451.3,134488,
1958-02-11 00:27:00,38501.6,-32453.5,134489,
1958-02-11 00:28:00,38507,-32464.3,134489,
1958-02-11 00:29:00,38509,-32468.9,134489,
1958-02-11 00:30:00,38502.9,-32460.6,134488,
1958-02-11 00:31:00,38495.9,-32449.7,134486,
1958-02-11 00:32:00,38493.1,-32444.4,134486,
1958-02-11 00:33:00,38494.5,-32449.4,134487,
1958-02-11 00:34:00,38498.9,-32460.9,134488,
1958-02-11 00:35:00,38505.8,-32472,134489,
1958-02-11 00:36:00,38514.3,-32479.2,134490,
1958-02-11 00:37:00,38521.6,-32480.2,134491,
1958-02-11 00:38:00,38522.8,-32473.6,134492,
1958-02-11 00:39:00,38518.3,-32461.1,134492,
1958-02-11 00:40:00,38515.8,-32450.1,134492,
1958-02-11 00:41:00,38522.8,-32448.8,134491,
1958-02-11 00:42:00,38534.2,-32456.2,134490,
1958-02-11 00:43:00,38543.5,-32466.4,134488,
1958-02-11 00:44:00,38551.1,-32469.4,134487,
1958-02-11 00:45:00,38555.4,-32463.5,134485,
1958-02-11 00:46:00,38553.3,-32453.6,134483,
1958-02-11 00:47:00,38546.4,-32443.4,134482,
1958-02-11 00:48:00,38536.1,-32434.9,134480,
1958-02-11 00:49:00,38524.5,-32429.8,134479,
1958-02-11 00:50:00,38514,-32428.7,134478,
1958-02-11 00:51:00,38508.3,-32433.3,134477,
1958-02-11 00:52:00,38510,-32445.1,134477,
