Date,X,Y,Z,F
1958-02-10 23:58:00,31480.6,-27327.7,111204,
1958-02-10 23:59:00,31480.1,-27326.6,111205,
1958-02-11 00:00:00,31474.8,-27327.2,111205,
1958-02-11 00:01:00,31469.3,-27321.1,111205,
1958-02-11 00:02:00,31464.2,-27308.9,111204,
1958-02-11 00:03:00,31458.4,-27295.2,111204,
1958-02-11 00:04:00,31452.3,-27283,111206,
1958-02-11 00:05:00,31444.5,-27276.2,111207,
1958-02-11 00:06:00,31434.5,-27275.6,111208,
1958-02-11 00:07:00,31427,-27273.1,111208,
1958-02-11 00:08:00,31423.4,-27267,111208,
1958-02-11 00:09:00,31422.2,-27259.7,111207,
1958-02-11 00:10:00,31423,-27252.9,111207,
1958-02-11 00:11:00,31425.6,-27247.6,111207,
1958-02-11 00:12:00,31430.7,-27244.8,111207,
1958-02-11 00:13:00,31437.9,-27245.7,111208,
1958-02-11 00:14:00,31446.4,-27250.6,111209,
1958-02-11 00:15:00,31454.5,-27259.5,111209,
1958-02-11 00:16:00,31459.4,-27269.5,111210,
1958-02-11 00:17:00,31456.5,-27272.5,111211,
1958-02-11 00:18:00,31450.5,-27261.6,111212,
1958-02-11 00:19:00,31443,-27257.7,111213,
1958-02-11 00:20:00,31442.3,-27259.8,111213,
1958-02-11 00:21:00,31448.1,-27262.9,111212,
1958-02-11 00:22:00,31456.7,-27266,111210,
1958-02-11 00:23:00,31465.9,-27268.9,111209,
1958-02-11 00:24:00,31473.3,-27270.9,111209,
1958-02-11 00:25:00,31475.4,-27270,111209,
1958-02-11 00:26:00,31470.7,-27266.7,111210,
1958-02-11 00:27:00,31468.2,-27268.5,111211,
1958-02-11 00:28:00,31472.6,-27277.5,111211,
1958-02-11 00:29:00,31474.2,-27281.3,111211,
1958-02-11 00:30:00,31469.3,-27274.4,111210,
1958-02-11 00:31:00,31463.7,-27265.3,111209,
1958-02-11 00:32:00,31461.4,-27260.9,111209,
1958-02-11 00:33:00,31462.5,-27265,111210,
1958-02-11 00:34:00,31466,-27274.6,111210,
1958-02-11 00:35:00,31471.6,-27283.9,111211,
1958-02-11 00:36:00,31478.5,-27289.9,111212,
1958-02-11 00:37:00,31484.5,-27290.8,111213,
1958-02-11 00:38:00,31485.6,-27285.4,111213,
1958-02-11 00:39:00,31482,-27274.9,111214,
1958-02-11 00:40:00,31480.1,-27265.8,111213,
1958-02-11 00:41:00,31485.9,-27264.9,111213,
1958-02-11 00:42:00,31495.2,-27271.1,111212,
1958-02-11 00:43:00,31502.7,-27279.6,111211,
1958-02-11 00:44:00,31509.1,-27282.2,111209,
1958-02-11 00:45:00,31512.7,-27277.4,111208,
1958-02-11 00:46:00,31511.1,-27269.2,111206,
1958-02-11 00:47:00,31505.4,-27260.6,111205,
1958-02-11 00:48:00,31497.1,-27253.5,111204,
1958-02-11 00:49:00,31487.5,-27249.2,111203,
1958-02-11 00:50:00,31478.8,-27248.1,111202,
1958-02-11 00:51:00,31474.1,-27251.9,111201,
1958-02-11 00:52:00,31475.3,-27261.7,111201,
1958-02-11 00:53:00,31482.1,-27275.9,111201,
1958-02-11 00:54:00,31491.2,-27289.6,111201,
1958-02-11 00:55:00,31497.4,-27290.3,111202,
1958-02-11 00:56:00,31494.3,-27287.9,111202,
1958-02-11 00:57:00,31488.8,-27289,111202,
1958-02-11 00:58:00,31486.8,-27292.7,111203,
1958-02-11 00:59:00,31488.3,-27297,111203,
1958-02-11 01:00:00,31492.3,-27300.2,111202,
1958-02-11 01:01:00,31498.4,-27301.5,111202,
1958-02-11 01:02:00,31505.4,-27301.1,111201,
1958-02-11 01:03:00,31512.5,-27299.7,111200,
1958-02-11 01:04:00,31519.1,-27297.6,111199,
1958-02-11 01:05:00,31524.3,-27295.1,111198,
1958-02-11 01:06:00,31527.2,-27292.5,111197,
1958-02-11 01:07:00,31527.2,-27289.5,111195,
1958-02-11 01:08:00,31522.8,-27285.8,111194,
1958-02-11 01:09:00,31513.8,-27280.8,111193,
1958-02-11 01:10:00,31502.7,-27276.5,111192,
1958-02-11 01:11:00,31493,-27274.1,111191,
1958-02-11 01:12:00,31487,-27273.8,111190,
1958-02-11 01:13:00,31485.7,-27274.6,111183,
1958-02-11 01:14:00,31489.1,-27274.2,111162,
1958-02-11 01:15:00,31497.5,-27269.5,111138,
1958-02-11 01:16:00,31507.3,-27264.9,111130,
1958-02-11 01:17:00,31508.5,-27276.1,111125,
1958-02-11 01:18:00,31473.9,-27347.8,111119,
1958-02-11 01:19:00,31388.9,-27501.2,111113,
1958-02-11 01:20:00,31359.1,-27550.7,111113,
1958-02-11 01:21:00,31389.6,-27476.2,111114,
1958-02-11 01:22:00,31423.6,-27417.3,111111,
1958-02-11 01:23:00,31422.5,-27428.9,111105,
1958-02-11 01:24:00,31409.2,-27464.7,111096,
1958-02-11 01:25:00,31429.6,-27445.9,111085,
1958-02-11 01:26:00,31434.6,-27454,111074,
1958-02-11 01:27:00,31428,-27482.5,111064,
1958-02-11 01:28:00,31424.3,-27519.7,111059,
1958-02-11 01:29:00,31715,-27806.1,111060,
1958-02-11 01:30:00,31656.4,-27741.5,111055,
1958-02-11 01:31:00,31531.3,-27698.4,111048,
1958-02-11 01:32:00,31470.1,-27719.2,111038,
1958-02-11 01:33:00,31496.8,-27738.2,111025,
1958-02-11 01:34:00,31484.3,-27679.5,111008,
1958-02-11 01:35:00,31447.8,-27650.5,110999,
1958-02-11 01:36:00,31418.6,-27642.6,111000,
1958-02-11 01:37:00,31409.3,-27665.3,110997,
1958-02-11 01:38:00,31413.2,-27724.3,110992,
1958-02-11 01:39:00,31417.6,-27807.9,110985,
1958-02-11 01:40:00,31418.2,-27791,110957,
1958-02-11 01:41:00,31457.8,-27766.9,110928,
1958-02-11 01:42:00,31443.8,-27726.6,110906,
1958-02-11 01:43:00,31367.6,-27698.6,110889,
1958-02-11 01:44:00,31342.3,-27670.7,110877,
1958-02-11 01:45:00,31353.8,-27684,110865,
1958-02-11 01:46:00,31391.8,-27692.2,110849,
1958-02-11 01:47:00,31426.1,-27690.7,110804,
1958-02-11 01:48:00,31437.4,-27666.3,110566,
1958-02-11 01:49:00,31404.3,-27601.6,110384,
1958-02-11 01:50:00,31323,-27494.1,110186,
1958-02-11 01:51:00,31206.1,-27355.1,109984,
1958-02-11 01:52:00,31138.4,-27407.3,109784,
1958-02-11 01:53:00,31157.6,-27417,109591,
1958-02-11 01:54:00,31131.8,-27382,109414,
1958-02-11 01:55:00,31090.5,-27300.9,109296,
1958-02-11 01:56:00,31021.9,-27193.9,109504,
1958-02-11 01:57:00,30936.1,-27076.7,109575,
1958-02-11 01:58:00,30856.6,-26974.6,109617,
1958-02-11 01:59:00,30824.6,-26930.8,109676,
1958-02-11 02:00:00,30905.9,-27024.3,109753,
1958-02-11 02:01:00,30546.8,-26866.5,109840,
1958-02-11 02:02:00,29952.1,-26085.2,109933,
1958-02-11 02:03:00,30085.5,-25680.9,110029,
1958-02-11 02:04:00,29975.4,-26538.7,110154,
1958-02-11 02:05:00,30473,-26700.1,110358,
1958-02-11 02:06:00,30827.2,-27197.4,110277,
1958-02-11 02:07:00,31085.9,-27839.8,110342,
1958-02-11 02:08:00,31364.3,-28356.9,110274,
1958-02-11 02:09:00,31692.8,-28620,110259,
1958-02-11 02:10:00,31823.3,-28921.8,110104,
1958-02-11 02:11:00,31933.7,-28931.5,109959,
1958-02-11 02:12:00,31768.9,-29081.6,109999,
1958-02-11 02:13:00,31545.6,-29069.1,110049,
1958-02-11 02:14:00,31339.2,-28896.3,110034,
1958-02-11 02:15:00,31342.2,-28794,109892,
1958-02-11 02:16:00,31388.9,-28684.1,109703,
1958-02-11 02:17:00,31395.3,-28558.9,109877,
1958-02-11 02:18:00,31237.2,-28435.9,109790,
1958-02-11 02:19:00,31259.4,-28558.8,109797,
1958-02-11 02:20:00,31299.2,-28378.9,109789,
1958-02-11 02:21:00,31134.2,-28303.3,109676,
1958-02-11 02:22:00,31072.2,-28172,109843,
1958-02-11 02:23:00,30977.2,-28535.7,109795,
1958-02-11 02:24:00,31237.8,-28552.9,109694,
1958-02-11 02:25:00,30867.8,-28344.6,109846,
1958-02-11 02:26:00,31250.3,-28335.3,109764,
1958-02-11 02:27:00,30894.6,-28215,109885,
1958-02-11 02:28:00,31271,-28264.8,109803,
1958-02-11 02:29:00,30788.4,-28014.4,109902,
1958-02-11 02:30:00,31238,-28505.5,109904,
1958-02-11 02:31:00,30791.1,-27678.9,109859,
1958-02-11 02:32:00,30821.9,-28132.8,109912,
1958-02-11 02:33:00,30979.7,-28057.9,109993,
1958-02-11 02:34:00,30485.2,-28173.7,110021,
1958-02-11 02:35:00,30858.9,-28512,110025,
1958-02-11 02:36:00,30615.5,-28035.9,110074,
1958-02-11 02:37:00,30627.3,-28251.4,110018,
1958-02-11 02:38:00,30793.1,-28309.3,109996,
1958-02-11 02:39:00,30760.2,-28398.2,110048,
1958-02-11 02:40:00,31094,-28407,110011,
1958-02-11 02:41:00,30879.7,-28542.6,110101,
1958-02-11 02:42:00,30753.2,-28227,110251,
1958-02-11 02:43:00,30659,-28089.3,110122,
1958-02-11 02:44:00,30900.9,-28371.4,110165,
1958-02-11 02:45:00,30858.9,-28190.4,110335,
1958-02-11 02:46:00,30713.3,-27971.9,110250,
1958-02-11 02:47:00,30847.5,-27885.4,110331,
1958-02-11 02:48:00,30763.1,-27936,110319,
1958-02-11 02:49:00,30870.5,-27662,110388,
1958-02-11 02:50:00,30716.8,-27576.9,110423,
1958-02-11 02:51:00,30901.1,-27723.5,110302,
1958-02-11 02:52:00,30865.9,-27453.2,110380,
1958-02-11 02:53:00,30467.4,-27250.5,110450,
1958-02-11 02:54:00,30140.2,-27059.6,110362,
1958-02-11 02:55:00,30172.2,-27083,110440,
1958-02-11 02:56:00,30836.1,-27218.7,110468,
1958-02-11 02:57:00,31095.9,-27670.5,110387,
1958-02-11 02:58:00,30662.4,-27350.9,110406,
1958-02-11 02:59:00,30566.4,-26827,110495,
1958-02-11 03:00:00,31273.3,-26902.3,110465,
1958-02-11 03:01:00,31063.2,-26734.4,110452,
1958-02-11 03:02:00,30707.2,-26633.7,110481,
1958-02-11 03:03:00,30475,-26426.3,110475,
1958-02-11 03:04:00,30582.8,-26188.8,110460,
1958-02-11 03:05:00,31058.1,-26826.9,110511,
1958-02-11 03:06:00,31189.1,-26782.3,110509,
1958-02-11 03:07:00,30917.9,-26369.5,110491,
1958-02-11 03:08:00,31092.2,-26674,110526,
1958-02-11 03:09:00,31199.2,-26736.9,110561,
1958-02-11 03:10:00,30840.2,-26315.1,110547,
1958-02-11 03:11:00,30957.1,-26556.2,110539,
1958-02-11 03:12:00,31286.2,-26556,110561,
1958-02-11 03:13:00,30956.1,-26429.5,110572,
1958-02-11 03:14:00,31164.4,-26746.2,110560,
1958-02-11 03:15:00,31316.3,-26558.1,110571,
1958-02-11 03:16:00,31137.6,-26528.5,110587,
