ID,lat,lon,bathymetry.meters
291,54.56375839,-25.11152416,2901.830078
292,54.56375839,-24.77695167,2784.48999
293,54.56375839,-24.77695167,2784.48999
294,54.56375839,-24.77695167,2784.48999
295,54.56375839,-24.44237918,3090.580078
296,54.56375839,-24.44237918,3090.580078
297,54.56375839,-24.44237918,3090.580078
298,54.56375839,-24.10780669,3089.342773
299,54.56375839,-24.10780669,3089.342773
300,54.56375839,-24.10780669,3089.342773
301,54.56375839,-24.10780669,3089.342773
302,54.56375839,-23.7732342,2810.662598
303,54.56375839,-23.7732342,2810.662598
304,54.56375839,-23.7732342,2810.662598
305,54.56375839,-23.43866171,3019.712646
306,54.56375839,-23.43866171,3019.712646
307,54.56375839,-23.43866171,3019.712646
308,54.89932886,-23.10408922,2926.812744
309,54.89932886,-23.10408922,2926.812744
310,54.89932886,-23.10408922,2926.812744
311,54.89932886,-23.10408922,2926.812744
312,54.89932886,-22.76951673,3054.652588
313,54.89932886,-22.76951673,3054.652588
314,54.89932886,-22.76951673,3054.652588
315,54.89932886,-22.43494424,3090.242676
316,54.89932886,-22.43494424,3090.242676
317,54.89932886,-22.43494424,3090.242676
318,54.89932886,-22.10037175,2884.132568
319,54.89932886,-22.10037175,2884.132568
320,54.89932886,-22.10037175,2884.132568
321,54.89932886,-22.10037175,2884.132568
322,54.89932886,-21.76579926,3119.518555
323,54.89932886,-21.76579926,3119.518555
324,54.89932886,-21.76579926,3119.518555
325,54.89932886,-21.43122677,2999.248535
326,54.89932886,-21.43122677,2999.248535
327,54.89932886,-21.43122677,2999.248535
328,54.89932886,-21.09665428,2918.96875
329,54.89932886,-21.09665428,2918.96875
330,54.89932886,-21.09665428,2918.96875
331,54.89932886,-21.09665428,2918.96875
332,54.89932886,-20.76208178,2832.848633
333,54.89932886,-20.76208178,2832.848633
334,54.89932886,-20.76208178,2832.848633
335,54.89932886,-20.42750929,2481.408691
336,54.89932886,-20.42750929,2481.408691
337,54.89932886,-20.42750929,2481.408691
338,54.89932886,-20.0929368,1788.268677
339,54.89932886,-20.0929368,1788.268677
340,55.23489933,-20.0929368,1793.368652
341,55.23489933,-20.0929368,1793.368652
342,55.23489933,-19.75836431,1591.827026
343,55.23489933,-19.75836431,1591.827026
344,55.23489933,-19.75836431,1591.827026
345,55.23489933,-19.42379182,1462.2771
346,55.23489933,-19.42379182,1462.2771
347,55.23489933,-19.42379182,1462.2771
348,55.23489933,-19.42379182,1462.2771
349,55.23489933,-19.08921933,1390.737061
350,55.23489933,-19.08921933,1390.737061
351,55.23489933,-19.08921933,1390.737061
352,55.23489933,-18.75464684,1305.397095
353,55.23489933,-18.75464684,1305.397095
354,55.23489933,-18.75464684,1305.397095
355,55.23489933,-18.42007435,1322.087036
356,55.23489933,-18.42007435,1322.087036
357,55.23489933,-18.42007435,1322.087036
358,55.23489933,-18.42007435,1322.087036
359,55.23489933,-18.08550186,1149.077026
360,55.23489933,-18.08550186,1149.077026
361,55.23489933,-18.08550186,1149.077026
362,55.23489933,-17.75092937,810.809082
363,55.23489933,-17.75092937,810.809082
364,55.23489933,-17.75092937,810.809082
365,55.23489933,-17.41635688,875.1791382
366,55.23489933,-17.41635688,875.1791382
367,55.23489933,-17.41635688,875.1791382
368,55.23489933,-17.41635688,875.1791382
369,55.23489933,-17.08178439,850.519104
370,55.23489933,-17.08178439,850.519104
371,55.23489933,-17.08178439,850.519104
372,55.5704698,-16.7472119,631.3391113
373,55.5704698,-16.7472119,631.3391113
374,55.5704698,-16.7472119,631.3391113
375,55.5704698,-16.41263941,680.3790894
376,55.5704698,-16.41263941,680.3790894
377,55.5704698,-16.41263941,680.3790894
378,55.5704698,-16.41263941,680.3790894
379,55.5704698,-16.07806691,789.7490845
380,55.5704698,-16.07806691,789.7490845
381,55.5704698,-16.07806691,789.7490845
382,55.5704698,-15.74349442,944.0090942
383,55.5704698,-15.74349442,944.0090942
384,55.5704698,-15.74349442,944.0090942
385,55.5704698,-15.40892193,1200.236816
386,55.5704698,-15.40892193,1200.236816
387,55.5704698,-15.40892193,1200.236816
388,55.5704698,-15.40892193,1200.236816
389,55.5704698,-15.07434944,1992.556763
390,55.5704698,-15.07434944,1992.556763
391,55.5704698,-15.07434944,1992.556763
392,55.5704698,-14.73977695,2161.116699
393,55.5704698,-14.73977695,2161.116699
394,55.5704698,-14.73977695,2161.116699
395,55.5704698,-14.40520446,2294.876709
396,55.5704698,-14.40520446,2294.876709
397,55.5704698,-14.40520446,2294.876709
398,55.5704698,-14.40520446,2294.876709
399,55.5704698,-14.07063197,2516.436768
400,55.5704698,-14.07063197,2516.436768
401,55.5704698,-14.07063197,2516.436768
402,55.5704698,-13.73605948,2704.916748
403,55.5704698,-13.73605948,2704.916748
404,55.5704698,-13.73605948,2704.916748
405,55.5704698,-13.40148699,2759.02417
406,55.5704698,-13.40148699,2759.02417
407,55.5704698,-13.40148699,2759.02417
408,55.5704698,-13.40148699,2759.02417
409,55.5704698,-13.0669145,2790.914063
410,55.5704698,-13.0669145,2790.914063
411,55.5704698,-13.0669145,2790.914063
412,55.5704698,-12.73234201,2819.02417
413,55.5704698,-12.73234201,2819.02417
414,55.5704698,-12.73234201,2819.02417
415,55.5704698,-12.39776952,2859.954102
416,55.5704698,-12.39776952,2859.954102
417,55.5704698,-12.39776952,2859.954102
418,55.5704698,-12.39776952,2859.954102
419,55.5704698,-12.06319703,2870.044189
420,55.5704698,-12.06319703,2870.044189
421,55.5704698,-12.06319703,2870.044189
422,55.5704698,-11.72862454,2819.53418
423,55.5704698,-11.72862454,2819.53418
424,55.90604027,-11.72862454,2814.214111
425,55.90604027,-11.39405204,2744.674072
426,55.90604027,-11.39405204,2744.674072
427,55.90604027,-11.39405204,2744.674072
428,55.90604027,-11.39405204,2744.674072
429,55.90604027,-11.05947955,2560.281738
430,55.90604027,-11.05947955,2560.281738
431,55.90604027,-11.05947955,2560.281738
432,55.90604027,-10.72490706,2489.341797
433,55.90604027,-10.72490706,2489.341797
434,55.90604027,-10.72490706,2489.341797
435,55.90604027,-10.72490706,2489.341797
436,55.90604027,-10.39033457,2418.661621
437,55.90604027,-10.39033457,2418.661621
438,55.90604027,-10.39033457,2418.661621
439,55.90604027,-10.05576208,2335.20166
440,55.90604027,-10.05576208,2335.20166
441,55.90604027,-10.05576208,2335.20166
442,55.90604027,-9.721189591,1659.291748
443,55.90604027,-9.721189591,1659.291748
444,55.90604027,-9.721189591,1659.291748
445,55.90604027,-9.721189591,1659.291748
446,55.90604027,-9.3866171,762.3717041
447,55.90604027,-9.3866171,762.3717041
448,55.90604027,-9.3866171,762.3717041
449,55.90604027,-9.05204461,148.5514832
450,55.90604027,-9.05204461,148.5514832
451,55.90604027,-9.05204461,148.5514832
452,55.90604027,-8.717472119,115.6014862
453,55.90604027,-8.717472119,115.6014862
454,55.90604027,-8.717472119,115.6014862
455,55.90604027,-8.717472119,115.6014862
456,55.90604027,-8.382899628,108.9314804
457,55.90604027,-8.382899628,108.9314804
458,55.90604027,-8.382899628,108.9314804
459,55.90604027,-8.048327138,111.3014832
460,55.90604027,-8.048327138,111.3014832
461,55.90604027,-8.048327138,111.3014832
462,55.90604027,-7.713754647,101.7314835
463,55.90604027,-7.713754647,101.7314835
464,55.90604027,-7.713754647,101.7314835
465,55.90604027,-7.713754647,101.7314835
466,55.90604027,-7.379182156,77.19148254
467,55.90604027,-7.379182156,77.19148254
468,55.90604027,-7.379182156,77.19148254
469,55.90604027,-7.044609665,49.3682251
470,55.90604027,-7.044609665,49.3682251
471,55.90604027,-7.044609665,49.3682251
472,55.90604027,-6.710037175,51.69822311
473,55.90604027,-6.710037175,51.69822311
474,56.24161074,-6.710037175,67.03773499
475,56.24161074,-6.710037175,67.03773499
476,56.24161074,-6.375464684,56.01773453
477,56.24161074,-6.375464684,56.01773453
478,56.24161074,-6.375464684,56.01773453
479,56.24161074,-6.040892193,19.41773605
480,56.24161074,-6.040892193,19.41773605
481,56.24161074,-6.040892193,19.41773605
482,56.24161074,-5.706319703,24.25773621
483,56.24161074,-5.706319703,24.25773621
484,56.24161074,-5.706319703,24.25773621
485,56.24161074,-5.706319703,24.25773621
