dB_E,dB_N,dB_Z
-0.28829,1.5184,-0.50353
-0.29668,1.557,-0.49393
-0.26383,1.5698,-0.45933
-0.27539,1.623,-0.44601
-0.28447,1.6124,-0.48742
-0.26478,1.55,-0.49663
-0.32872,1.5191,-0.5501
-0.34372,1.5213,-0.54649
-0.30062,1.4373,-0.56776
-0.3022,1.4015,-0.56235
-0.325,1.3806,-0.57585
-0.31568,1.3962,-0.55214
-0.31795,1.4111,-0.53234
-0.38828,1.5034,-0.54304
-0.42906,1.6361,-0.53786
-0.39829,1.623,-0.58965
-0.42159,1.6469,-0.64879
-0.42963,1.6414,-0.67589
-0.37308,1.6434,-0.68529
-0.36368,1.6426,-0.74124
-0.43385,1.7143,-0.79157
-0.38754,1.7477,-0.78022
-0.36882,1.8401,-0.77004
-0.40036,1.9115,-0.82335
-0.35029,1.8714,-0.87848
-0.3049,1.917,-0.88542
-0.29617,1.8703,-0.91452
-0.39748,1.9517,-1.0024
-0.47385,2.0555,-1.1001
-0.49332,2.0911,-1.2022
-0.49559,2.0996,-1.2054
-0.45736,2.0399,-1.2035
-0.45784,1.968,-1.2562
-0.30502,1.9007,-1.1783
-0.12574,1.8085,-1.1043
-0.045825,1.8102,-1.034
0.05461,1.8139,-0.94236
-0.025086,2.0404,-0.96097
-0.095263,2.1506,-1.0212
-0.12044,2.1943,-1.1225
-0.10289,2.1325,-1.1993
-0.0749,2.0523,-1.1837
-0.068863,1.943,-1.2038
-0.020128,1.846,-1.2096
0.049826,1.8469,-1.1328
0.04381,1.8087,-1.1258
0.07131,1.7743,-1.1031
0.049984,1.7952,-1.0992
0.066766,1.7765,-1.0912
0.073163,1.759,-1.0664
0.035814,1.7664,-1.0488
0.011498,1.7396,-1.0659
-0.017392,1.7645,-1.069
-0.02836,1.7926,-1.0318
-0.03397,1.7675,-1.0178
-0.05936,1.793,-0.99287
-0.11693,1.7546,-0.98787
-0.19985,1.7827,-0.9959
-0.1972,1.7641,-0.98484
-0.20602,1.7134,-0.97425
-0.20591,1.6662,-0.94718
-0.19074,1.6615,-0.92621
-0.18477,1.6526,-0.8787
-0.22733,1.6414,-0.88553
-0.26426,1.6335,-0.90098
-0.25465,1.6329,-0.88254
-0.23872,1.5972,-0.86644
-0.24571,1.5564,-0.85237
-0.24224,1.5746,-0.83782
-0.22068,1.5663,-0.81002
-0.27341,1.556,-0.81278
-0.27015,1.5625,-0.80697
-0.28682,1.6013,-0.82016
-0.27772,1.5762,-0.81543
-0.24568,1.5758,-0.80075
-0.26632,1.5483,-0.77948
-0.2447,1.5355,-0.73854
-0.31454,1.4996,-0.75621
-0.30909,1.4607,-0.74934
-0.24531,1.5339,-0.69817
-0.24874,1.5355,-0.67661
-0.19361,1.5633,-0.632
-0.21879,1.5784,-0.60718
-0.26502,1.5589,-0.62727
-0.21778,1.6446,-0.58491
-0.176,1.6173,-0.56977
-0.17499,1.6209,-0.53225
-0.16915,1.6344,-0.52204
-0.17367,1.6396,-0.49616
-0.18996,1.6203,-0.49427
-0.23797,1.5821,-0.49124
-0.25778,1.552,-0.48835
-0.2045,1.6099,-0.42608
-0.18334,1.5646,-0.41281
-0.27921,1.488,-0.42889
-0.29473,1.414,-0.4245
-0.3128,1.3753,-0.4056
-0.29407,1.3395,-0.37584
-0.31489,1.2792,-0.37499
-0.34036,1.2076,-0.36722
-0.37228,1.1527,-0.36822
-0.35563,1.1318,-0.33592
-0.34402,1.1031,-0.32888
-0.29539,1.1331,-0.27844
-0.28237,1.1042,-0.28435
-0.29795,1.1354,-0.27035
-0.31023,1.1416,-0.26576
-0.35861,1.1234,-0.26185
-0.37336,1.066,-0.27292
-0.37078,1.0805,-0.25624
-0.35185,1.0911,-0.22969
-0.34996,1.0625,-0.22591
-0.36993,1.0288,-0.22464
-0.37557,1.031,-0.22065
-0.41935,0.97517,-0.22462
-0.37953,0.97134,-0.1967
-0.38241,0.96515,-0.19333
-0.365,0.93918,-0.18398
-0.399,0.91479,-0.18783
-0.39105,0.90566,-0.16888
-0.39126,0.92631,-0.16274
-0.36357,0.95984,-0.13898
-0.3797,0.90655,-0.15376
-0.38139,0.93376,-0.12931
-0.35135,0.96592,-0.12356
-0.39691,0.94845,-0.13224
-0.39286,0.91154,-0.1207
-0.32514,0.99426,-0.080951
-0.37755,0.8813,-0.099866
-0.36071,0.85374,-0.087215
-0.38972,0.81943,-0.088903
-0.32121,0.85327,-0.053597
-0.30673,0.87097,-0.051074
-0.45898,0.61982,-0.098294
-0.43436,0.56976,-0.10253
-0.34881,0.68458,-0.059413
-0.26641,0.78206,-0.0045114
-0.23333,0.75435,-0.014654
-0.24511,0.75092,-0.01295
-0.23096,0.79757,-0.0053509
-0.25701,0.78071,-0.023944
-0.2544,0.81285,-0.032062
-0.37552,0.69774,-0.045569
-0.43771,0.56721,-0.071168
-0.4358,0.59677,-0.055194
-0.42441,0.49239,-0.055415
-0.35946,0.58554,-0.008391
-0.3196,0.57874,-0.00056016
-0.33738,0.5194,-0.015325
-0.35793,0.45399,-0.031666
-0.35819,0.47472,-0.014869
-0.2307,0.67134,0.029114
-0.28321,0.64265,0.022854
-0.42118,0.39628,-0.022287
-0.4847,0.27507,-0.058939
-0.40181,0.50449,0.0037224
-0.42633,0.46967,0.014301
-0.48351,0.23276,-0.040287
-0.55593,0.16902,-0.049735
-0.50255,0.24828,-0.016916
-0.48009,0.30192,-0.0051659
-0.52163,0.062877,-0.051327
-0.45987,0.10541,-0.046136
-0.53,-0.00096735,-0.072472
-0.44785,0.075144,-0.041152
-0.44883,0.16515,-0.021834
-0.43517,0.2011,-0.0066144
-0.44793,0.21321,-0.015059
-0.54768,-0.030044,-0.076764
-0.56659,-0.11075,-0.10388
-0.3668,0.38161,0.025192
-0.21584,0.69997,0.1133
-0.29074,0.51357,0.063411
-0.42073,0.24311,0.001791
-0.42357,0.31112,0.010232
-0.40353,0.33286,0.034507
-0.32564,0.4286,0.074395
-0.33305,0.34142,0.050552
-0.2441,0.51857,0.078399
-0.22239,0.55938,0.092983
-0.31322,0.34228,0.08348
-0.19773,0.65946,0.093414
0.80375,2.5734,0.33341
-1.9386,-0.032143,-0.27478
-3.3641,-3.695,-1.0444
-3.1604,-3.2164,-0.8141
-2.6865,-2.4265,-0.59622
-2.3548,-1.5484,-0.31209
-2.7585,-1.1279,-0.36974
-2.933,-0.74582,-0.47503
-4.0665,-1.869,-1.5291
-2.5312,-0.94604,-0.64661
-2.816,0.128,-1.16
-2.2317,0.47141,-0.37861
-3.1954,-0.18808,-0.37386
-4.4963,-1.3365,-0.75234
-4.8636,-1.4126,-1.3524
-5.4441,-3.3152,-1.4034
-5.515,-5.353,-1.4334
-5.3383,-5.8922,-1.0569
-5.6496,-7.2645,-1.4769
-5.9749,-7.6016,-1.303
-6.4832,-8.5418,-1.1473
-7.2707,-11.148,-1.4877
-7.0105,-10.729,-1.2935
-6.866,-11.852,-1.2064
-6.3032,-11.492,-1.1055
-5.8385,-11.288,-1.1672
-5.3832,-9.7801,-1.31
-5.6535,-10.646,-2.1691
-5.5917,-10.295,-2.6783
-5.1924,-9.5785,-3.436
-5.2204,-9.638,-4.2414
-4.91,-9.376,-4.0247
-4.0543,-9.365,-4.0065
-3.5554,-9.887,-3.5579
-3.1502,-8.4586,-2.8317
-2.8234,-9.3263,-2.162
-3.1116,-11.019,-2.2203
-3.1739,-12.036,-2.0574
-2.8441,-13.309,-2.2418
-1.8791,-15.672,-2.6057
-1.4102,-17.325,-3.1472
-0.81411,-18.011,-3.4381
-0.6529,-18.111,-3.6522
-1.4991,-18.492,-3.1972
-1.4187,-18.615,-4.2893
-2.184,-19.513,-4.6359
-2.4804,-19.109,-4.6256
-3.9834,-21.409,-5.2564
-4.0978,-20.339,-5.3388
-3.8977,-18.921,-5.8535
-4.2105,-18.944,-7.7673
-3.4721,-21.073,-9.6775
-3.4238,-21.729,-9.0836
-2.9256,-21.894,-7.5148
-2.7386,-24.343,-8.0152
-2.819,-27.276,-8.7211
-3.0459,-30.668,-9.6468
-2.7112,-33.223,-10.315
-2.3507,-33.932,-11.111
-2.5943,-34.469,-13.863
-2.6149,-34.904,-18.533
-2.754,-35.231,-22.652
-3.6763,-30.851,-25.489
-2.9156,-27.483,-27.585
-3.3254,-26.541,-27.457
-3.2236,-26.821,-29.323
-3.3755,-24.796,-27.634
-3.5017,-22.779,-25.934
-4.1512,-22.404,-26.242
-4.1349,-22.725,-25.895
-3.3555,-20.86,-27.41
-2.8926,-21.312,-28.304
-2.0015,-20.642,-29.348
-1.683,-19.6,-30.104
-1.1817,-18.585,-31.009
-0.83931,-16.96,-29.991
-0.28564,-15.299,-29.103
-0.51741,-14.958,-29.636
-0.29775,-15.861,-31.561
-0.58512,-17.159,-32.277
-0.84462,-20.307,-34.022
-1.8794,-23.725,-36.552
-2.2816,-26.564,-36.559
-2.5597,-25.648,-35.239
-2.5402,-22.937,-31.79
-2.0712,-17.415,-29.617
-1.7948,-11.694,-26.012
-2.2007,-7.9602,-23.529
-2.1966,-5.4567,-22.216
-2.7327,-5.4006,-22.486
-3.3316,-6.4176,-22.936
-3.985,-6.5848,-24.099
-5.1086,-7.7469,-24.692
-6.0815,-8.7581,-22.815
-6.9108,-11.295,-22.446
-7.8916,-14.215,-21.347
-7.7726,-18.635,-21.778
-7.3203,-22.463,-21.414
-6.9991,-25.544,-20.748
-6.6145,-27.146,-19.705
-6.357,-30.6,-21.224
-7.1683,-33.203,-25.451
-7.1356,-35.57,-35.167
-7.0047,-38.687,-35.456
-7.6061,-44.486,-33.899
-5.9121,-49.606,-33.993
-5.0867,-51.801,-32.379
-4.6418,-53.972,-32.434
-4.2508,-55.776,-35.209
-4.3201,-54.452,-42.162
-4.011,-53.027,-46.878
-3.9389,-51.578,-47.032
-3.3065,-52.132,-48.192
-3.1924,-47.501,-43.474
-3.7926,-44.712,-39.277
-3.8079,-41.244,-35.486
-3.944,-38.457,-32.782
-5.0774,-31.422,-31.736
-4.0376,-29.176,-35.872
-3.3581,-25.159,-40.748
-1.4247,-25.021,-46.513
-0.72623,-26.154,-50.038
0.049747,-26.428,-55.361
0.31404,-24.489,-54.235
0.50046,-21.324,-49.66
1.1242,-18.262,-45.43
0.72449,-15.743,-43.875
0.20847,-11.709,-41.067
0.17797,-5.926,-35.404
0.24322,-3.439,-31.691
0.42195,-2.5626,-30.664
-0.012702,-0.052548,-28.358
-0.49546,1.0078,-26.827
-0.89678,3.6664,-24.964
-1.2581,5.7002,-23.571
-1.0096,5.8019,-22.937
-0.40183,2.1556,-25.326
0.0041497,-0.79934,-28.038
0.12719,-1.0454,-29.011
-0.14358,3.6436,-26.494
-0.031774,4.0934,-27.889
-0.27923,5.0823,-27.274
-0.33753,4.5012,-27.038
-0.13456,3.7653,-27.301
-0.019158,0.46873,-30.022
-0.24122,-0.32318,-30.373
-0.34101,-1.778,-30.329
-0.70182,-1.867,-28.745
-1.0288,-2.2071,-27.789
-1.5281,-0.8233,-25.449
-1.1139,-5.8215,-29.663
-0.65062,-8.0373,-31.402
0.36953,-14.572,-36.946
0.53516,-15.552,-38.284
0.0044439,-10.557,-33.771
-0.0017763,-8.9035,-31.417
0.0028399,-8.0424,-31.24
-0.78226,-5.4308,-28.727
-1.3711,-0.37188,-24.257
-1.1377,3.2499,-20.831
0.62549,-11.728,-36.037
0.40181,-17.401,-45.351
0.26242,-21.488,-52.96
-0.050151,-20.935,-55.12
0.11328,-22.846,-59.832
-0.064553,-24.062,-61.936
-0.036161,-29.151,-66.459
0.35297,-38.369,-74.37
0.34956,-43.991,-78.7
-0.58135,-44.967,-78.012
-1.2428,-49.174,-78.746
-1.3028,-55.917,-80.266
-1.5443,-53.309,-72.987
-1.8643,-45.551,-59.2
-1.868,-43.64,-53.468
-1.3157,-39.14,-46.894
-1.4077,-36.097,-43.714
-2.2815,-33.578,-44.436
-3.4892,-33.604,-46.114
-5.0441,-38.205,-60.095
-6.0844,-45.365,-71.777
-6.6399,-52.978,-74.348
-6.4884,-57.776,-74.928
-5.6229,-64.796,-79.362
-3.8248,-65.944,-79.755
-2.6704,-69.618,-81.905
-1.9867,-75.634,-86.759
-4.7469,-63.79,-73.747
-6.1086,-59.783,-80.507
-9.0309,-52.394,-71.192
-10.532,-45.653,-68.885
-10.637,-46.512,-66.791
-9.7746,-46.01,-62.077
-9.031,-49.036,-65.321
-8.7538,-50.312,-65.302
-8.5373,-47.153,-61.41
-8.2134,-42.895,-57.618
-8.7681,-39.827,-52.71
-10.138,-34.524,-43.674
-10.598,-34.574,-44.291
-10.178,-39.302,-50.096
-8.7303,-40.875,-56.772
-7.1064,-38.155,-58.898
-5.807,-41.475,-66.465
-6.7842,-28.666,-53.985
-5.9093,-30.21,-54.341
-4.92,-35.646,-51.817
-7.1864,-26.04,-36.034
-8.7954,-24.754,-34.308
-9.3588,-17.518,-34.288
-9.7676,-15.223,-32.294
-10.145,-16.037,-38.468
-9.3969,-15.703,-36.702
-8.9178,-17.789,-35.028
-8.4878,-18.429,-32.688
-7.4134,-24.736,-35.891
-6.9867,-24.948,-33.453
-6.326,-25.135,-37.88
-5.9977,-22.736,-50.78
-4.7736,-22.255,-60.993
-4.1766,-20.196,-60.929
-4.7305,-24.437,-63.279
-6.0275,-25.072,-59.875
-7.2468,-18.246,-47.963
-7.1234,-17.326,-37.271
-8.2305,-21.797,-37.458
-7.0479,-26.621,-40.685
-6.149,-33.338,-46.904
-5.0588,-38.843,-51.088
-4.2358,-40.002,-49.601
-3.8022,-32.522,-43.163
-3.9726,-27.407,-40.132
-4.6355,-19.208,-31.131
-4.6717,-18.651,-29.99
-5.2138,-19.25,-31.686
-5.9956,-18.993,-39.306
-5.4734,-21.996,-52.112
-4.9974,-24.198,-56.026
-5.1416,-24.702,-56.681
-6.996,-21.875,-59.549
-6.1072,-18.69,-61.67
-5.2418,-25.899,-65.01
-4.2679,-38.187,-72.067
-3.9162,-43.035,-72.744
-5.2559,-40.657,-74.754
-5.2929,-41,-73.47
-6.4029,-37.142,-66.194
-5.2696,-44.812,-70.71
-3.3865,-54.54,-76.849
-2.1708,-59.794,-81.194
-2.5566,-53.773,-77.671
-3.11,-46.197,-74.277
-3.4306,-40.087,-67.117
-3.6435,-38.804,-62.421
-5.2991,-37.515,-61.425
-6.8941,-30.048,-60.395
-8.2927,-25.597,-61.698
-6.9848,-25.217,-63.536
-5.0472,-34.771,-72.262
-5.4068,-38.025,-73.445
-7.9515,-35.322,-76.492
-8.7565,-32.099,-83.683
-7.9125,-37.32,-93.045
-4.7207,-51.676,-98.413
-1.42,-64.077,-106.62
-3.7095,-63.394,-100.83
-5.5991,-54.769,-95.62
-3.9037,-59.374,-102.36
-2.6533,-63.26,-102.56
-2.9239,-64.242,-100.34
-4.687,-58.344,-93.923
-5.7882,-47.953,-86.3
-5.2714,-52.647,-88.556
-4.6045,-57.585,-88.11
-4.1071,-58.339,-88.57
-4.613,-45.953,-74.893
-5.0726,-38.535,-70.043
-7.8896,-23.301,-58.994
-9.75,-15.541,-57.616
-9.4617,-16.071,-55.141
-10.178,-18.51,-52.504
-10.021,-19.09,-45.124
-8.587,-26.666,-48.967
-7.4922,-36.389,-55.976
-6.5889,-41.629,-58.992
-5.711,-43.447,-62.286
-5.4668,-41.477,-63.902
-4.9113,-44.063,-71.661
-4.7828,-46.747,-74.479
-4.9131,-49.087,-78.373
-4.8274,-47.632,-82.677
-4.8827,-45.271,-86.407
-6.6223,-40.305,-88.237
-10.674,-27.44,-82.555
-8.9229,-28.589,-81.179
-6.91,-41.062,-89.202
-5.343,-63.099,-107.28
-3.5637,-83.45,-125.98
-3.2761,-97.849,-149.17
-4.393,-101.79,-158.11
-2.5414,-110.1,-169.33
-1.6577,-114.1,-175.82
-2.8422,-106.07,-171.19
-3.453,-98.837,-164.01
-4.5919,-91.427,-150.84
-4.6198,-97.092,-150.5
-2.5216,-99.897,-145.21
-0.54059,-109.33,-154.92
3.081,-117.42,-161.74
1.9887,-110.03,-149.15
-4.2138,-90.399,-124.65
-9.9279,-82.348,-120.67
-12.329,-78.012,-117.09
-12.266,-77.474,-119.43
-10.354,-81.107,-127
-10.1,-73.869,-117.56
-8.86,-79.03,-117.19
-9.2259,-74.466,-104.47
-8.0901,-89.498,-120.62
-9.1768,-93.904,-126.71
-6.4431,-108.56,-149.06
-5.9276,-111.77,-151.03
-4.8303,-113.39,-154.86
-4.7976,-121.35,-165.56
-7.7962,-109.51,-156.35
-12.414,-109.3,-167.86
-15.467,-96.776,-163.38
-12.955,-127.14,-222.94
-17.219,-132,-236.65
-20.115,-106.63,-186.93
-19.614,-79.219,-133.32
-15.657,-68.293,-110.14
-15.815,-55.41,-88.894
-14.548,-50.94,-77.376
-15.323,-35.262,-46.001
-16.633,-29.091,-33.036
-17.115,-15.585,-15.729
-16.657,-10.179,-6.2066
-16.947,-7.2815,7.3198
-18.396,-0.76078,20.75
-19.061,1.6705,24.477
-19.823,4.6246,24.82
-21.94,17.722,37.9
-21.502,12.466,27.456
-21.208,11.954,23.248
-21.318,7.7406,20.696
-20.321,13.246,31.361
-19.356,15.848,34.834
-17.3,7.7265,23.785
-16.654,5.0423,22.227
-15.176,0.71738,16.731
-14.262,-1.6018,12.036
-13.697,-4.6192,8.1143
-13.461,-5.9316,5.8848
-13.321,-7.7567,3.0759
-12.886,-7.9596,3.373
-12.552,-10.091,-0.70083
-12.5,-11.269,-4.7783
-11.732,-22.786,-18.951
-12.255,-24.401,-19.191
-12.188,-26.976,-22.349
-11.754,-25.183,-21.864
-10.635,-25.84,-26.844
-9.9396,-24.836,-27.08
-10.63,-9.4209,-8.6992
-10.933,-11.192,-11.609
-11.066,-13.59,-8.909
-10.438,-19.834,-17.025
-10.686,-22.059,-19.143
-10.575,-28.155,-23.244
-10.368,-29.922,-23.306
-9.9557,-31.037,-22.51
-8.6315,-36.629,-27.265
-7.5815,-37.077,-22.746
-3.7046,-41.816,-25.603
-3.9676,-41.7,-27.045
-3.4083,-37.595,-23.866
-3.1187,-38.018,-26.241
-3.1473,-44.823,-38.304
-3.2333,-50.002,-46.075
-3.2379,-49.509,-42.857
-2.5556,-52.158,-43.487
-1.0409,-59.257,-49.746
-0.44269,-66.545,-56.783
1.3307,-74.993,-65.761
2.5107,-74.277,-63.178
6.7233,-68.09,-51.376
8.0569,-59.777,-42.572
6.5986,-56.074,-39.364
5.0976,-56.453,-37.99
5.0623,-59.067,-38.921
4.9994,-68.933,-48.212
6.8417,-75.431,-58.149
6.903,-69.29,-50.843
7.8243,-57.855,-40.92
6.9256,-46.726,-27.374
7.6757,-41.72,-20.287
6.4531,-28.929,-4.3083
4.9662,-24.256,1.9549
4.1717,-25.09,4.0739
4.5416,-33.053,-6.7556
4.2885,-35.539,-11.119
5.1631,-43.95,-22.072
4.4348,-45.811,-24.257
4.6603,-48.247,-25.136
4.3373,-48.707,-23.792
4.0452,-48.667,-22.476
5.6738,-50.636,-22.379
4.647,-47.795,-17.837
5.0973,-51.059,-19.491
4.86,-50.053,-21.025
4.4722,-52.769,-28.674
3.7659,-55.058,-33.407
3.3939,-58.988,-41.725
3.1919,-59.625,-40.066
3.2739,-59.893,-36.239
5.9914,-60.682,-33.924
5.8714,-59.175,-38.726
5.557,-61.179,-44.559
5.0323,-63.372,-47.704
5.0169,-65.577,-49.066
4.5184,-74.448,-53.379
0.40145,-74.152,-48.624
2.0768,-76.744,-47.362
5.1367,-74.251,-41.582
6.6098,-76.769,-52.294
6.373,-79.907,-58.833
6.6143,-80.871,-61.12
7.8216,-81.64,-63.955
8.3212,-79.666,-58.648
8.9768,-86.634,-56.875
8.0269,-94.622,-52.18
4.8173,-74.396,-29.958
6.6389,-86.372,-43.079
10.813,-98.348,-64.31
10.613,-106.62,-80.825
12.473,-112.3,-93.01
13.66,-114.81,-100.83
15.02,-121.96,-112.5
14.573,-121.32,-109.37
14.701,-111.69,-90.611
15.751,-110.65,-87.225
11.693,-114.33,-87.585
8.3701,-122.56,-94.419
6.66,-120.9,-93.856
7.7073,-121.74,-90.308
8.1842,-114.9,-81.123
8.1375,-107.22,-72.875
5.7903,-87.758,-53.474
2.5052,-74.502,-41.789
0.042804,-76.705,-44.132
-1.1913,-82.775,-52.525
-2.0775,-88.13,-58.446
-1.0069,-101.73,-73.93
0.96819,-115.47,-91.963
3.9116,-129.83,-112.44
5.7484,-139.27,-124.52
8.8006,-150.1,-137.96
13.555,-160.55,-158.46
17.068,-157.8,-168.99
18.281,-148.12,-162.89
17.828,-147.11,-166.21
15.309,-142.25,-157.82
14.174,-141.21,-150.9
5.314,-149.9,-146.12
1.3366,-131.29,-112.21
4.161,-128.44,-103.51
5.5603,-126.31,-104.59
6.0562,-130.17,-111.59
8.1481,-140.33,-126.96
9.2424,-144.89,-134.33
10.87,-153.54,-146.77
9.3912,-150.04,-145.93
9.8471,-152.98,-150.49
8.8991,-148.85,-148.63
6.7846,-152.91,-150.76
3.8202,-158.24,-145.88
5.5089,-164.83,-155.23
7.2182,-165.58,-161.45
8.7514,-166.98,-167.36
9.134,-161.85,-157.34
8.2398,-147.78,-136.66
10.304,-143.3,-135.5
10.977,-140.53,-139.07
11.238,-144.59,-145.61
10.539,-144.75,-143.87
7.0667,-138.01,-132
1.9855,-144.19,-127.85
5.151,-141.64,-130.76
7.2935,-149.91,-137.41
8.4873,-151.36,-137.56
10.183,-151.5,-143.61
10.804,-151.24,-146.21
12.638,-149.4,-150.02
16.41,-149.48,-155.71
18.711,-149.91,-161.14
16.962,-147.15,-154.32
16.33,-149.03,-156.05
6.4333,-155.67,-149.19
2.0158,-158.54,-156.56
3.5725,-148.8,-152.28
4.7863,-146.19,-158.94
6.1618,-145.47,-164.21
7.7523,-152.52,-172.23
7.4266,-154.06,-174.74
7.3202,-158.17,-180.62
6.4787,-162.55,-185.06
7.7702,-164.53,-189
6.4207,-163.04,-187.78
6.8814,-162.37,-184.12
7.1536,-162.82,-183.43
6.6891,-159.21,-178.76
7.307,-158.98,-184.36
7.7461,-160.64,-187.1
7.3778,-156.08,-183.18
6.6828,-151.26,-178.66
7.1605,-153,-181.31
5.7113,-159.16,-181.81
3.0041,-154.79,-174.62
3.7501,-157.38,-180.18
4.2259,-161.58,-184.34
3.4272,-166.07,-189.09
3.5882,-171.67,-196.22
3.8063,-173.5,-194.1
3.5047,-173.83,-189.18
3.6866,-173.45,-184.79
3.483,-171.16,-176.44
2.6859,-169.76,-170.58
3.4285,-160.82,-162.15
3.6885,-156.59,-157.48
3.9169,-149.49,-150.8
3.4217,-142.15,-143.25
3.0189,-135.94,-139.03
3.447,-132.87,-138.22
3.9131,-130.84,-139.46
3.8425,-129.55,-139.09
3.4611,-130.21,-137.76
1.7641,-125.86,-131.65
0.83265,-120.17,-125.78
-0.11611,-116.51,-121.78
0.437,-113.61,-118.85
1.1477,-109.92,-112.45
1.9971,-109.11,-108.35
3.4244,-109.71,-104.57
4.2491,-108.2,-96.893
4.0694,-105.59,-92.085
4.2848,-103.88,-86.074
4.2154,-101.87,-81.095
5.0563,-99.469,-76.31
5.6313,-99.103,-75.154
6.0602,-93.459,-64.046
6.1994,-90.084,-60.626
6.4514,-85.796,-56.437
7.2782,-84.103,-54.339
7.8104,-80.961,-45.802
8.0775,-82.763,-47.137
8.6081,-84.382,-44.754
6.9246,-74.513,-40.9
6.0791,-65.659,-32.779
6.5234,-65.564,-26.71
7.2739,-63.969,-23.162
7.3515,-62.174,-20.149
7.9215,-61.776,-19.311
7.8071,-60.41,-16.16
7.4425,-60.981,-16.667
7.5721,-62.467,-18.762
6.977,-58.896,-14.141
6.3833,-54.22,-9.5832
5.8426,-50.792,-3.7169
6.1888,-51.25,-4.5392
7.0681,-50.294,-1.5873
6.8041,-42.354,5.3212
6.1059,-42.468,0.28683
5.5071,-42.247,4.8946
5.0906,-40.081,5.2128
5.1501,-37.114,2.3534
4.8904,-37.627,-0.9439
4.8357,-40.496,-3.7064
4.6419,-45.202,-7.6214
5.0355,-46.082,-10.882
3.8062,-41.429,-8.592
4.2211,-41.267,-6.2825
4.6574,-46.234,-13.808
3.5759,-50.708,-22.593
4.0341,-57.04,-30.657
4.1635,-62.19,-37.901
4.4634,-60.075,-29.3
3.5296,-62.759,-35.709
3.1375,-64.31,-39.383
1.672,-67.323,-49.032
0.47587,-63.605,-48.812
0.13978,-59.27,-47.697
0.12217,-60.874,-50.94
-0.039556,-54.467,-42.143
-0.27879,-53.45,-41.503
-0.22407,-55.004,-44.115
-0.14175,-56.776,-48.586
0.02982,-56.867,-49.637
0.0035503,-55.901,-51.522
-0.27824,-55.367,-51.661
-1.0648,-52.88,-48.428
-1.1069,-49.034,-41.943
-0.35278,-46.602,-35.106
0.22105,-47.501,-37.171
0.73911,-40.869,-29.923
1.9425,-41.55,-29.001
1.1898,-46.972,-33.698
1.0802,-54.699,-46.112
1.0747,-53.809,-45.187
1.4087,-52.337,-41.849
1.2392,-45.86,-34.768
1.3936,-35.818,-25.214
0.41846,-28.923,-19.463
-0.011465,-26.55,-16.651
0.054575,-28.885,-16.954
0.25561,-32.157,-18.815
0.65165,-36.773,-22.409
0.41599,-38.206,-24.224
-0.12707,-33.997,-21.082
-0.15729,-35.2,-23.098
-0.36752,-37.564,-27.547
-0.56176,-36.442,-26.886
-0.35895,-37.604,-29.059
-0.037907,-39.414,-31.579
-0.19149,-35.138,-26.174
-0.78567,-34.373,-22.426
-0.45949,-39.772,-26.249
-1.277,-46.544,-32.348
-2.0214,-50.937,-36.434
-3.002,-49.983,-35.065
-3.6941,-42.636,-26.846
-3.4321,-34.178,-18.272
-2.1666,-32.165,-16.062
-1.5472,-32.232,-18.003
-1.348,-27.476,-13.019
-0.97076,-26.766,-11.583
-0.31473,-25.611,-9.5445
-0.083339,-25.539,-8.7746
-0.1352,-25.628,-8.5882
0.019594,-30.897,-14.954
-0.8746,-33.745,-17.027
-1.6429,-35.394,-17.355
-1.1616,-36.095,-17.838
-0.92149,-32.873,-16.089
-0.73768,-30.337,-12.458
-0.39212,-33.781,-13.689
-0.57811,-39.649,-19.453
-0.99862,-36.987,-16.176
-1.3937,-28.853,-5.5375
-1.3724,-25.393,0.31633
-1.0431,-21.729,4.5918
-0.89307,-19.332,6.6819
-0.40459,-18.815,5.8786
0.12762,-18.166,7.3542
1.3772,-18.269,6.749
1.6399,-18.154,8.4049
2.1105,-19.714,6.3207
1.3086,-18.558,8.8052
1.117,-13.941,14.915
0.65469,-7.7405,22.604
0.015643,-0.032667,34.384
0.53847,4.7975,41.544
1.3878,4.7566,43.258
2.1205,2.7863,41.377
2.7203,1.4771,42.199
2.8845,4.5195,47.528
2.8316,3.5663,47.141
1.6171,6.3169,50.898
1.3729,13.67,58.245
0.55573,18.831,66.186
2.8938,11.168,57.478
3.3728,9.8298,53.837
3.4893,6.8994,49.055
3.4498,3.8364,45.713
2.3996,-5.321,35.228
1.6,-4.8759,36.389
0.73965,-2.3049,42.468
-0.44548,1.3398,43.01
0.11509,3.2263,41.999
1.5884,-0.67703,37.622
2.9529,-3.3581,33.657
3.6057,-6.9482,27.17
4.2046,-6.3926,25.555
5.5537,8.6464,45.737
8.0551,6.8919,45.971
8.6024,5.9324,45.73
7.7622,-0.56971,35.737
5.1613,-12.277,18.766
4.1136,-19.542,9.8655
3.7693,-19.672,9.696
2.7595,-18.551,11.475
2.5415,-16.058,13.669
2.9262,-14.174,16.976
3.5407,-15.172,15.169
1.033,-0.16432,34.057
0.79817,2.4556,41.485
1.5438,2.2864,42.187
2.181,-1.3374,36.135
3.936,-10.236,25.032
2.3985,-10.854,23.808
1.5475,-11.416,20.982
0.4191,-18.512,10.1
0.28007,-21.482,4.0722
0.26608,-20.742,4.3831
0.92198,-19.85,2.9126
1.0594,-19.168,3.9561
1.2938,-19.168,2.0263
