dB_E,dB_N,dB_Z
-0.042163,0.46104,-0.2319
-0.03444,0.44783,-0.22573
-0.028219,0.44602,-0.22584
-0.022483,0.43698,-0.22361
-0.021308,0.44533,-0.22325
-0.011578,0.4461,-0.22325
-0.010772,0.45381,-0.23032
-0.016199,0.45509,-0.23605
-0.012064,0.44645,-0.23394
-0.024293,0.44936,-0.23417
-0.02347,0.44731,-0.23592
-0.014525,0.43939,-0.23326
-0.016001,0.42826,-0.2343
-0.025119,0.42323,-0.23486
-0.028153,0.42437,-0.23271
-0.026513,0.42612,-0.23014
-0.037144,0.44762,-0.23857
-0.044335,0.46352,-0.25352
-0.037804,0.47044,-0.26466
-0.044321,0.48248,-0.27726
-0.05082,0.4831,-0.28192
-0.0436,0.48459,-0.28847
-0.048347,0.49389,-0.29995
-0.066593,0.50838,-0.31318
-0.067887,0.51338,-0.31835
-0.076336,0.52101,-0.33121
-0.095746,0.52934,-0.35078
-0.094852,0.52459,-0.36093
-0.092947,0.53258,-0.37297
-0.088271,0.53533,-0.37214
-0.11535,0.56835,-0.3872
-0.13456,0.60276,-0.40827
-0.13773,0.63153,-0.42551
-0.12613,0.63538,-0.42905
-0.10432,0.63105,-0.42598
-0.094932,0.62202,-0.43109
-0.056975,0.60033,-0.42167
-0.01768,0.57813,-0.40645
-0.0085107,0.57384,-0.39522
0.0033419,0.56466,-0.38296
-0.024682,0.61324,-0.4032
-0.037955,0.64954,-0.41587
-0.040924,0.68539,-0.42979
-0.02606,0.69495,-0.43532
-0.01214,0.67953,-0.42889
-0.010146,0.66176,-0.41826
0.0011157,0.64454,-0.40831
0.015495,0.6304,-0.39862
0.010002,0.62058,-0.39194
0.013643,0.60981,-0.3845
0.0030109,0.61027,-0.38169
0.0059862,0.6057,-0.37703
0.0035132,0.59959,-0.36959
-0.0083983,0.59807,-0.36219
-0.014327,0.59551,-0.35887
-0.027046,0.60056,-0.35792
-0.030557,0.59629,-0.35488
-0.035383,0.58928,-0.34818
-0.048341,0.58792,-0.34299
-0.062202,0.5803,-0.33531
-0.077131,0.58246,-0.33766
-0.072793,0.57813,-0.3342
-0.0715,0.56705,-0.32688
-0.072188,0.55036,-0.32119
-0.070049,0.54473,-0.31689
-0.069781,0.53247,-0.30968
-0.082796,0.53389,-0.30625
-0.091522,0.53738,-0.30489
-0.08909,0.53544,-0.30128
-0.082438,0.52879,-0.29471
-0.083615,0.51677,-0.28868
-0.086533,0.51684,-0.28839
-0.08406,0.50968,-0.28221
-0.095022,0.50717,-0.28191
-0.092716,0.5074,-0.28235
-0.097986,0.51879,-0.28717
-0.09087,0.51261,-0.28669
-0.083845,0.50786,-0.28748
-0.087621,0.4974,-0.28198
-0.086375,0.48914,-0.27165
-0.098683,0.48999,-0.26648
-0.092451,0.48275,-0.26166
-0.090349,0.48434,-0.25854
-0.097254,0.47868,-0.25483
-0.092431,0.47992,-0.24673
-0.10474,0.47684,-0.24239
-0.11299,0.47801,-0.24423
-0.11331,0.48632,-0.24208
-0.11276,0.47982,-0.23081
-0.11653,0.47071,-0.22538
-0.12125,0.47297,-0.22087
-0.12912,0.46697,-0.21534
-0.13318,0.46622,-0.21016
-0.14138,0.46111,-0.20553
-0.14252,0.45642,-0.20196
-0.13803,0.4507,-0.19826
-0.13616,0.43685,-0.19065
-0.14824,0.42553,-0.19019
-0.13996,0.41512,-0.1839
-0.14012,0.40391,-0.17806
-0.13146,0.39164,-0.17126
-0.13377,0.37982,-0.16506
-0.13194,0.36458,-0.16029
-0.13207,0.3574,-0.15647
-0.12569,0.34938,-0.14778
-0.12199,0.34404,-0.14392
-0.11598,0.33595,-0.13806
-0.11741,0.33247,-0.13191
-0.12714,0.33335,-0.13268
-0.13065,0.33339,-0.13335
-0.13802,0.33215,-0.13216
-0.13704,0.32815,-0.12774
-0.13794,0.32745,-0.12508
-0.13806,0.32023,-0.12188
-0.13805,0.31312,-0.11887
-0.13882,0.30797,-0.11712
-0.14046,0.30877,-0.11672
-0.14299,0.30308,-0.11424
-0.13492,0.29681,-0.10873
-0.13748,0.29219,-0.10622
-0.13178,0.28384,-0.10376
-0.1376,0.28134,-0.1035
-0.13286,0.27719,-0.099606
-0.1381,0.28075,-0.097564
-0.1373,0.27814,-0.09423
-0.13798,0.2731,-0.093251
-0.13908,0.27236,-0.092514
-0.14142,0.27515,-0.089705
-0.14833,0.27621,-0.091407
-0.14634,0.2696,-0.087091
-0.14165,0.27081,-0.081959
-0.14327,0.2585,-0.078955
-0.1345,0.25516,-0.075074
-0.13675,0.25111,-0.07337
-0.13428,0.24474,-0.065409
-0.13094,0.24085,-0.065194
-0.13095,0.22323,-0.069353
-0.11447,0.22138,-0.066175
-0.1125,0.22337,-0.058623
-0.10868,0.21296,-0.055321
-0.10647,0.2028,-0.051172
-0.10983,0.20272,-0.050117
-0.11569,0.21046,-0.047234
-0.12631,0.21512,-0.046304
-0.12962,0.22364,-0.047093
-0.13756,0.21969,-0.052832
-0.13524,0.21637,-0.053207
-0.13358,0.22363,-0.049698
-0.12364,0.20306,-0.045438
-0.11659,0.19857,-0.041717
-0.11522,0.19106,-0.03257
-0.11162,0.18276,-0.034998
-0.10891,0.1812,-0.035152
-0.11245,0.1791,-0.033753
-0.11609,0.18584,-0.024659
-0.11729,0.18227,-0.031689
-0.11564,0.17384,-0.039095
-0.11514,0.17812,-0.040971
-0.12521,0.19025,-0.036197
-0.11613,0.17716,-0.041731
-0.10992,0.16161,-0.040937
-0.10556,0.16766,-0.048872
-0.11275,0.16963,-0.040329
-0.10651,0.16727,-0.042315
-0.092505,0.14763,-0.039804
-0.091639,0.14973,-0.033024
-0.09048,0.1476,-0.037871
-0.090087,0.14414,-0.027801
-0.094779,0.14865,-0.033148
-0.10334,0.1488,-0.029235
-0.10507,0.15653,-0.032808
-0.097188,0.14946,-0.040744
-0.098437,0.14998,-0.039873
-0.11981,0.16281,-0.019929
-0.12242,0.15678,-0.0098151
-0.11567,0.14639,-0.01828
-0.11924,0.14487,-0.023987
-0.13807,0.15433,-0.017259
-0.14094,0.1479,-0.01072
-0.12865,0.14474,-0.0039334
-0.12104,0.13514,-0.0030831
-0.13293,0.14158,0.0090947
-0.11695,0.14127,0.0028228
-0.13041,0.12218,0.0058457
-0.12706,0.16097,0.0058741
-0.15788,0.21992,0.072794
-0.55818,0.39895,-0.12041
-0.58312,0.35589,-0.1069
-0.64121,0.21371,-0.074607
-0.51804,0.12171,-0.13835
-0.51066,0.12784,-0.13352
-0.65589,0.21845,-0.19338
-0.78161,0.31192,-0.24211
-1.0134,0.44551,-0.40564
-0.56358,0.36686,-0.32539
-0.81655,0.497,-0.35555
-0.79883,0.39944,-0.16362
-1.1219,0.36223,-0.050939
-1.5042,0.39746,-0.13616
-1.5761,0.52807,-0.26022
-1.4673,0.3566,-0.30446
-1.0919,0.12051,-0.34599
-0.83399,-0.098603,-0.40052
-0.72113,-0.097226,-0.58803
-0.7708,-0.26529,-0.58103
-0.92252,-0.40448,-0.46553
-0.85964,-0.45412,-0.59668
-0.6707,-0.45363,-0.66063
-0.38029,-0.50087,-0.79018
-0.10512,-0.46683,-0.8634
0.035759,-0.42885,-0.913
0.029986,-0.3475,-0.94648
-0.02643,-0.32274,-1.0329
-0.096741,-0.28542,-1.1162
-0.13585,-0.1717,-1.193
-0.24474,-0.14667,-1.2426
-0.18281,-0.10992,-1.2582
0.15801,-0.067752,-1.2377
0.33249,-0.17013,-1.1241
0.38262,-0.16021,-1.0959
0.63187,-0.29117,-0.97264
0.71657,-0.38276,-0.95455
0.80589,-0.44894,-0.94684
1.0382,-0.45757,-0.88246
1.5639,-0.73706,-0.69719
1.8419,-0.84253,-0.71345
2.1432,-0.98945,-0.71592
2.3214,-1.058,-0.85771
2.2254,-1.1823,-0.84233
2.2179,-1.018,-1.1054
2.0101,-1.103,-1.2369
1.8443,-1.0499,-1.2854
1.5544,-1.023,-1.5093
1.1673,-1.0304,-1.4901
1.1699,-0.92952,-1.5971
0.95,-0.78837,-1.7535
1.2022,-0.75292,-1.8331
1.3317,-0.91699,-1.7767
1.7447,-1.1059,-1.6013
2.1434,-1.1598,-1.6532
2.4834,-1.1696,-1.7733
2.8262,-1.2629,-1.9749
3.2061,-1.3046,-2.0685
3.4345,-1.4529,-2.1776
3.3854,-1.1975,-2.5853
3.2782,-0.62953,-3.2261
3.1382,-0.11578,-3.7951
2.3916,0.44764,-4.3773
2.2459,0.89992,-4.7371
2.0057,1.0302,-4.7355
2.0062,1.4795,-5.0228
1.7882,1.4963,-4.7548
1.637,1.4914,-4.5596
1.4287,1.5589,-4.6345
1.526,1.3385,-4.5262
1.5727,1.7544,-4.8179
1.7086,1.6657,-4.9975
1.8887,1.7137,-5.2628
1.7456,1.9631,-5.4774
1.7132,2.0461,-5.6868
1.6465,1.7909,-5.6037
1.663,1.5002,-5.4912
1.6759,1.692,-5.6588
1.6897,1.9293,-5.9155
1.6208,1.8205,-5.9517
1.7134,1.5358,-6.1323
1.3986,1.4624,-6.357
1.3834,0.94062,-6.197
1.2145,0.77093,-6.0191
1.007,0.6887,-5.5016
0.71341,1.0865,-5.2393
0.45991,1.3482,-4.8271
0.010477,1.4517,-4.5148
-0.22169,1.6568,-4.245
-0.43885,1.7991,-4.2784
-0.66807,1.8086,-4.2018
-0.99596,1.8713,-4.302
-1.4438,1.7258,-4.2915
-1.6438,1.3799,-3.9876
-1.6534,1.1033,-3.8644
-1.676,0.78635,-3.642
-1.2699,0.58821,-3.6018
-0.57197,0.48034,-3.5224
-0.21096,0.21599,-3.247
0.18582,0.17129,-3.1
0.27306,-0.072924,-3.1369
0.072051,0.11534,-3.6844
-0.40346,0.37515,-4.6296
0.12597,0.098882,-4.7641
0.25057,-0.92053,-4.3993
1.574,-1.0089,-4.1749
2.3705,-1.0571,-4.0181
2.6455,-1.1559,-3.9758
2.783,-0.90511,-4.2582
2.2021,-0.58059,-4.9973
2.0482,-0.020091,-5.6464
2.0479,-0.014262,-5.6165
2.3422,0.40499,-5.625
2.3638,0.42806,-5.2251
2.0085,0.38102,-4.8844
1.905,0.28893,-4.6189
1.6094,0.14877,-4.2996
0.79497,0.63329,-4.3831
0.57787,0.95182,-4.8326
0.32157,1.4125,-5.5795
0.66507,2.0871,-6.4934
0.78503,2.3876,-7.1919
0.87287,2.7961,-8.0429
1.0611,2.8363,-8.2157
1.2539,2.758,-8.0831
1.5174,2.5466,-7.84
1.2154,2.3949,-7.928
0.91074,2.3449,-7.8806
0.85827,2.2202,-7.3901
0.88592,2.1023,-6.9935
0.90245,2.1785,-6.8821
0.67442,2.0966,-6.6863
0.41968,1.9497,-6.4642
0.16187,1.9335,-6.2948
-0.060622,1.8494,-6.1424
0.13758,1.6603,-6.1381
0.38767,1.5572,-6.3077
0.50718,1.5588,-6.5923
0.46586,1.5911,-6.7696
0.18138,1.7328,-6.6094
0.00085039,1.9974,-6.7739
-0.18498,2.0457,-6.7654
-0.27616,1.981,-6.6237
-0.25968,2.045,-6.4748
-0.2978,2.1882,-6.5411
-0.48327,2.1631,-6.3882
-0.43982,2.0052,-6.252
-0.45542,1.7865,-6.0132
-0.54516,1.5731,-5.7817
-0.67144,1.3893,-5.5018
-0.54276,1.6303,-5.6549
-0.43489,1.6881,-5.6772
-0.080027,1.7075,-5.9059
-0.18096,1.7682,-5.8876
-0.38162,1.7694,-5.6169
-0.20696,1.7191,-5.5688
-0.18741,1.938,-5.6136
-0.42725,2.0869,-5.552
-0.75978,2.0253,-5.2889
-0.58922,2.0227,-5.1692
0.026352,2.2201,-6.1025
-0.48507,2.5021,-6.6433
-0.85986,2.8084,-7.1185
-1.1831,3.0772,-7.2155
-1.2397,3.5114,-7.5965
-1.302,3.5712,-7.7751
-1.3553,3.4925,-7.8302
-1.2842,3.3633,-8.0254
-1.3296,3.1962,-8.0883
-1.6535,2.9333,-7.9827
-1.6533,2.4158,-7.9278
-1.3708,2.0147,-7.8306
-1.1093,1.8374,-7.2925
-0.65963,1.3791,-6.4612
-0.51915,1.0267,-5.9018
-0.14124,1.027,-5.4609
-0.21295,0.99716,-5.1564
-0.53014,1.2074,-5.3815
-0.99209,1.3827,-5.3079
-1.9766,1.9393,-6.5569
-2.8054,2.0994,-7.0847
-2.9719,1.9262,-6.8607
-2.9209,1.793,-6.5213
-2.8725,1.7267,-6.1608
-2.3794,2.0409,-5.7336
-2.2543,2.1566,-5.2146
-2.1091,2.2264,-5.0422
-2.8666,1.9503,-4.5128
-4.0512,2.7825,-5.4406
-4.8868,2.6958,-5.2483
-5.7534,2.911,-5.2594
-5.9385,2.877,-4.6583
-5.3901,3.0328,-4.028
-5.53,3.228,-3.7536
-5.6126,3.26,-3.4234
-5.5449,3.3394,-2.9355
-5.6263,3.3348,-2.5344
-5.8079,3.1883,-2.2249
-6.2473,2.7081,-1.5744
-6.8034,2.6746,-1.4418
-6.7757,2.8464,-1.8178
-6.3928,3.4837,-2.3027
-5.5826,4.0082,-2.9631
-5.0478,4.2343,-3.6848
-4.8181,4.0687,-3.6302
-4.286,3.017,-3.7094
-3.4223,1.954,-3.0021
-3.8871,1.474,-2.3021
-4.5369,1.4371,-2.2784
-5.202,1.4699,-2.5167
-5.577,1.2764,-2.5558
-5.841,1.7932,-3.2136
-5.6752,1.6403,-3.1274
-5.3088,1.3621,-2.7827
-4.9977,0.99628,-2.3251
-4.5362,0.76783,-2.066
-4.298,0.62355,-1.6017
-4.0864,1.1975,-1.8812
-4.0775,2.7741,-3.4347
-3.879,3.7661,-4.8175
-3.6491,4.4254,-5.2144
-3.9038,4.1308,-5.4976
-4.0514,3.2084,-5.3112
-4.4084,2.1931,-4.6916
-4.0815,0.91123,-3.7173
-4.61,0.32309,-3.784
-4.1585,0.15154,-3.5774
-3.9173,0.11619,-3.5569
-3.7343,-0.22145,-3.3196
-3.3089,-0.55912,-2.9508
-2.8409,0.019219,-2.789
-2.8817,0.44247,-2.6675
-2.9978,0.49617,-2.2787
-2.9735,0.45458,-2.0817
-3.2114,0.54439,-2.1477
-3.6638,1.3251,-3.1133
-4.0072,2.4198,-4.2191
-3.7667,2.6652,-4.7001
-3.5343,2.6149,-5.0236
-4.0486,2.5913,-5.9731
-4.0682,2.7191,-6.7905
-3.317,2.4792,-7.268
-3.1524,2.0515,-6.8023
-2.7139,1.5848,-6.3335
-3.1028,2.095,-6.6567
-3.4681,2.0803,-6.4201
-3.7552,1.9483,-5.8609
-3.5449,1.4926,-5.3017
-3.0728,0.93286,-4.6759
-2.8534,0.91455,-4.1244
-3.0302,1.3087,-3.8257
-3.3074,1.9437,-3.7458
-3.2726,2.2147,-3.4489
-3.4032,2.1705,-2.8818
-4.1639,2.2782,-2.6944
-4.8233,2.6508,-3.2505
-5.5734,3.0608,-3.8828
-5.1004,3.2024,-4.572
-4.2863,2.9807,-5.1291
-4.0742,2.5278,-5.4895
-4.3841,2.5728,-6.9565
-5.0045,2.901,-8.5418
-5.1084,3.0441,-9.412
-3.7605,1.9305,-8.6485
-2.3164,1.9828,-8.0905
-2.7322,1.7491,-7.984
-3.0717,1.3891,-8.2682
-2.8062,1.4633,-8.1871
-2.4443,1.3749,-7.5821
-2.3713,1.0857,-7.1496
-3.0339,0.92411,-6.9928
-3.5285,1.1785,-7.0943
-3.5295,1.001,-6.7252
-3.2979,0.66103,-6.0853
-3.1549,0.65379,-5.9363
-3.0025,0.56242,-5.7982
-2.9674,0.99762,-5.9472
-3.6517,1.3613,-6.4146
-4.6521,1.5149,-7.2157
-4.8171,1.5934,-7.1213
-4.9996,1.5418,-6.9018
-4.9817,0.65806,-5.8453
-4.5706,0.31152,-4.9318
-4.2852,0.16181,-4.1175
-4.0508,-0.058374,-3.4024
-4.0483,0.18609,-3.0213
-3.8347,0.43651,-3.2674
-3.7868,0.85757,-3.8708
-3.5669,1.0062,-4.1612
-3.6278,1.0241,-4.1869
-3.7772,1.4894,-4.831
-3.6786,2.1568,-5.6974
-4.265,2.5997,-6.9405
-5.5652,2.9584,-8.3554
-5.1341,2.5611,-8.2172
-4.4847,2.1788,-7.8389
-3.9727,1.378,-7.6356
-3.4249,0.66534,-7.5983
-3.816,1.3137,-8.7031
-4.1674,0.41308,-9.715
-3.932,0.029041,-10.489
-3.4252,0.17103,-11.732
-3.8617,0.16999,-12.78
-4.1127,0.10557,-13.002
-4.5747,-0.58906,-12.82
-4.7132,-1.7756,-12.92
-3.5551,-3.0576,-12.358
-3.0412,-3.5074,-12.221
-1.6394,-3.9883,-11.181
-1.8532,-4.0891,-10.394
-3.3959,-4.0042,-10.782
-5.114,-3.851,-11.984
-6.1904,-4.7121,-11.993
-6.4371,-4.5729,-11.934
-6.0112,-3.303,-12.219
-5.7776,-2.4407,-11.855
-5.3874,-3.4201,-10.864
-4.9992,-4.2545,-9.9985
-4.8935,-4.5442,-10.031
-5.6079,-4.9963,-10.353
-5.0715,-3.4769,-10.582
-5.0387,-3.6771,-10.035
-4.1494,-3.5422,-10.452
-4.6815,-4.1899,-10.674
-5.2335,-4.1182,-11.789
-7.8805,-4.5227,-13.552
-9.2521,-4.6996,-15.256
-9.9766,-3.155,-19.306
-13.712,-4.4359,-21.435
-13.429,-5.9503,-18.992
-11.452,-5.8976,-15.564
-8.2643,-4.6432,-13.335
-7.4261,-4.3336,-11.815
-5.991,-3.3664,-10.685
-4.9122,-3.5795,-8.3757
-5.4005,-3.8329,-6.7087
-5.6838,-3.1955,-5.2653
-5.4458,-2.9222,-3.9742
-5.3266,-3.9315,-2.266
-5.8884,-4.6363,-1.0902
-6.7206,-4.8211,-0.041421
-7.9518,-4.84,0.22562
-8.1935,-3.4367,-0.24583
-8.8058,-3.2484,-0.14186
-9.0924,-2.594,-0.054281
-9.219,-3.0836,0.18792
-8.1911,-3.6374,0.44348
-7.124,-2.9531,0.028414
-6.7532,-3.0817,0.23907
-6.4633,-3.3634,0.25707
-5.8677,-3.43,0.14634
-5.6171,-3.0343,0.052204
-5.5036,-3.1545,0.13723
-5.4077,-3.0045,0.096977
-5.5107,-2.9116,0.32009
-5.2097,-2.9723,0.41551
-5.1911,-2.7099,0.36996
-5.4783,-2.1038,0.29274
-5.6631,-2.551,0.47741
-5.9175,-3.0674,0.82336
-5.9967,-3.2953,0.86682
-5.8335,-3.0547,0.64585
-5.6624,-2.3966,0.43114
-5.466,-1.9905,0.43269
-5.3374,-1.1686,0.57118
-5.8574,-0.7342,0.86969
-5.7463,-1.7376,1.498
-5.6732,-2.1202,1.3763
-5.7849,-2.3067,1.3287
-5.5842,-3.2838,1.5422
-5.2612,-4.0271,1.5053
-4.7327,-4.6518,1.4457
-3.9356,-5.2513,1.2123
-2.7183,-6.2865,0.93606
-0.18062,-6.9646,1.3978
-0.75754,-6.1034,1.885
-0.47132,-5.4534,2.0602
-0.71562,-5.0089,2.3547
-1.3525,-4.3184,2.1475
-1.7834,-4.3238,1.9371
-1.602,-4.7975,1.8932
-1.1316,-5.58,1.9595
-0.26523,-6.2008,2.016
-0.057738,-6.9581,2.151
0.48888,-7.7254,2.3182
1.1612,-7.9431,2.2072
4.1599,-8.6882,2.433
4.7796,-7.8074,2.898
3.5637,-7.5091,3.3949
2.7834,-7.9589,3.4473
2.9885,-8.0094,3.3304
2.9244,-8.4689,3.9831
4.0424,-8.4922,3.5083
4.6054,-8.1434,3.2357
5.6237,-7.1618,2.4118
5.717,-6.2934,2.6576
6.4711,-6.2451,2.682
5.8464,-5.8531,3.4674
4.9047,-5.4167,3.9824
4.4495,-6.1037,4.0807
4.116,-6.4003,3.4974
3.8007,-6.3223,3.1104
3.8896,-6.3708,2.7508
3.6345,-6.5464,2.7872
3.9163,-7.0709,2.917
3.821,-7.565,3.4484
3.6309,-8.2539,4.0881
4.607,-8.5602,4.529
4.1166,-8.599,4.8562
4.4865,-8.9917,5.4415
4.4348,-8.2303,5.1766
3.9203,-7.2619,4.7494
3.2585,-7.0439,4.2771
2.6851,-7.1053,3.4797
2.3862,-7.7778,3.6078
2.5451,-8.6696,4.3662
4.2882,-9.2785,4.9204
3.7707,-7.4474,5.1607
3.3377,-6.581,5.2108
2.8923,-6.5078,5.4332
2.9266,-6.8547,5.3185
2.0047,-8.9332,5.2818
0.22015,-10.523,4.6636
1.0192,-12.09,4.9221
2.7919,-11.741,5.5107
3.0111,-9.7526,5.5307
2.6762,-8.9892,5.6756
2.9391,-8.5316,6.0674
3.8013,-7.8729,6.13
4.7929,-7.876,6.2656
5.6175,-10.139,6.8292
4.4306,-14.146,6.1954
3.4485,-13.939,5.2829
4.0226,-14.155,6.1473
5.9755,-13.512,4.4463
5.3818,-12.851,4.3305
6.3296,-12.004,3.6107
7.1894,-10.717,3.1908
7.7857,-9.9916,2.7422
7.805,-10.034,3.2883
8.7603,-10.776,4.2863
9.4954,-10.592,4.324
6.5562,-12.355,4.2406
4.2006,-14.028,3.7527
2.7856,-14.404,3.7622
3.1297,-14.894,4.2819
3.0538,-14.347,4.7984
2.7773,-13.595,4.7427
1.7348,-11.866,4.4815
-0.095872,-10.071,4.1511
-1.664,-9.9776,4.5496
-2.7444,-10.145,4.3869
-3.4897,-10.736,4.5719
-3.4456,-11.749,4.7092
-2.8746,-12.269,4.4443
-1.6764,-12.569,3.7829
-0.69919,-13.59,3.6279
1.0425,-14.411,2.8189
3.1647,-13.51,1.0181
3.9183,-9.6724,0.043684
4.7267,-7.9074,-0.19198
4.1342,-6.8305,-0.12342
2.9454,-7.456,0.89003
2.4755,-8.8487,1.8969
-2.7957,-12.123,1.7185
-3.9828,-15.277,1.7191
-2.0606,-15.459,2.4385
-1.5326,-14.03,2.9535
-1.5924,-13.654,3.2604
-0.87742,-13.501,2.9093
-0.44309,-13.277,3.0285
0.2057,-12.925,3.0203
-0.49777,-12.177,3.2788
-0.32524,-11.804,3.4434
-0.86388,-11.14,3.1852
-2.6889,-11.732,3.6667
-3.9978,-14.544,3.7075
-3.5287,-14.787,3.6998
-3.3066,-14.054,3.3834
-3.3075,-12.961,3.2737
-2.6435,-13.906,3.9973
-1.8423,-14.036,4.6946
-0.83479,-12.525,4.5524
-0.33991,-10.721,4.0613
0.00075474,-10.28,3.9089
-0.10344,-10.739,4.1343
-1.7093,-11.515,4.5694
-5.7538,-14.124,4.4937
-4.133,-13.485,3.3105
-3.1394,-14.765,2.9109
-2.2202,-15.367,3.4617
-1.212,-14.219,2.8519
-0.73668,-14.149,3.2048
0.5531,-12.952,2.1994
2.5711,-10.579,1.7546
3.6888,-9.0589,1.554
3.6316,-9.3081,2.1884
3.236,-10.268,1.5293
-2.5058,-14.507,0.15063
-5.2621,-14.818,-0.90117
-4.184,-13.478,-2.0133
-3.8359,-11.343,-3.2344
-2.8847,-9.9686,-4.1581
-2.5151,-10.972,-3.9501
-3.0712,-11.742,-3.6684
-3.0543,-11.855,-3.8898
-3.3111,-12.733,-4.1203
-2.9947,-12.488,-5.0781
-3.7512,-12.384,-4.383
-3.0934,-12.274,-3.9981
-2.9263,-12.809,-3.6714
-2.61,-12.447,-4.1249
-2.5626,-11.429,-4.4273
-2.1355,-11.02,-4.4938
-2.314,-10.497,-4.0224
-2.4067,-9.6789,-3.5205
-2.0574,-9.4394,-3.5283
-2.8967,-10.996,-3.4687
-4.2355,-12.037,-3.3114
-4.0966,-12.197,-3.9086
-4.006,-13.181,-4.3768
-3.8223,-13.339,-4.8523
-3.606,-13.238,-4.9645
-3.1316,-13.36,-4.2912
-2.9086,-13.582,-2.9746
-2.6686,-13.9,-1.8845
-2.6265,-14.169,-1.2886
-3.0803,-15.035,-0.70108
-2.4951,-14.109,-0.56581
-2.4057,-13.879,-0.25695
-2.0923,-13.381,0.20712
-1.8345,-12.816,0.47481
-1.7034,-11.917,0.40107
-1.2396,-11.226,0.24421
-0.92735,-10.198,-0.06617
-0.88847,-10.098,0.087965
-0.83735,-10.988,0.17636
-1.3458,-11.184,-0.22576
-1.586,-10.718,-0.78608
-1.7533,-10.187,-0.94105
-1.4315,-9.6531,-1.156
-1.0786,-9.5167,-0.71033
-0.93983,-9.8391,0.12707
-0.23776,-10.246,0.95066
0.26492,-10.926,1.9645
0.18173,-11.124,2.4809
0.44865,-11.544,3.2838
0.61761,-11.913,3.6061
1.2468,-12.012,3.8176
1.7116,-11.799,3.6544
2.0284,-12.194,4.8188
2.2661,-11.715,5.1239
2.5059,-11.181,5.0518
2.7594,-11.081,5.2272
2.9408,-11.427,6.1893
2.7005,-11.62,6.1601
2.8672,-12.952,6.0179
1.4256,-11.438,5.2908
0.061694,-10.635,6.3531
0.3972,-11.559,7.0994
1.2496,-11.792,7.214
1.7997,-11.745,7.1305
2.3102,-11.367,7.0278
2.6021,-11.489,7.193
2.6081,-11.334,7.1099
2.1311,-11.473,7.0064
1.8095,-11.234,7.0406
1.4302,-11.251,7.2738
1.2728,-11.133,7.6077
1.3776,-11.199,7.7726
1.7544,-11.585,7.8203
1.0093,-10.696,7.9814
0.40896,-10.192,7.3037
0.55528,-11.416,7.595
0.43634,-11.251,7.4098
-0.016636,-10.376,6.6364
-0.46615,-10.031,6.3429
-0.61095,-10.158,6.1163
-0.3481,-10.942,6.0664
0.017114,-11.005,5.6741
-0.50772,-10.477,5.5994
-0.23477,-10.93,5.7331
-0.31614,-11.29,5.1566
-1.4927,-10.79,4.6339
-0.79526,-10.853,4.0045
-0.34201,-10.921,2.9099
-0.15856,-11.975,3.7241
-0.46434,-11.734,3.3206
-1.0635,-11.792,3.0905
-1.8784,-11.036,2.2474
-2.6919,-10.433,1.8699
-3.2078,-9.5517,1.6113
-3.2435,-9.5005,1.4145
-3.099,-9.6179,1.5701
-2.9541,-9.3357,1.5429
-2.5885,-9.2619,1.1636
-2.5251,-9.0573,0.42449
-2.2954,-8.9854,-0.17918
-2.4759,-8.7383,-0.78568
-2.659,-9.0711,-1.2803
-3.2113,-9.4688,-1.3352
-3.2417,-9.8347,-1.0268
-2.4611,-10.36,-0.64041
-2.1159,-10.28,-1.0105
-2.1874,-10.18,-0.82944
-1.7098,-10.528,-0.46216
-1.7435,-10.319,-0.059985
-1.687,-9.2454,-0.41844
-1.8771,-9.0524,-0.17469
-1.8416,-9.0952,0.30215
-2.2186,-8.707,0.34584
-2.83,-7.8711,0.16155
-3.9459,-7.4553,0.34147
-4.1371,-7.1972,0.88823
-3.7199,-7.4674,1.2763
-3.2008,-7.639,1.3876
-2.7892,-8.0927,1.3052
-2.7639,-8.0561,0.99648
-3.1618,-7.6238,0.879
-3.2459,-7.6915,0.82019
-3.3755,-7.7127,0.40369
-3.2786,-7.6078,0.25426
-3.1237,-7.5323,0.06833
-2.9272,-7.5354,-0.041641
-3.0751,-7.3686,0.25221
-3.2541,-8.0942,0.83278
-3.099,-8.9254,0.88115
-3.9662,-9.8891,0.67315
-4.6258,-10.574,0.62412
-5.1646,-10.731,0.59242
-5.3179,-10.335,0.73173
-5.2092,-9.6818,0.80545
-4.0562,-9.2553,0.58401
-3.5738,-8.7626,0.4046
-3.3833,-8.3153,0.5726
-2.9462,-8.1487,0.77266
-2.2443,-8.0661,0.82193
-1.903,-8.0342,0.83556
-1.8184,-8.102,0.76387
-2.026,-8.6942,0.55344
-2.8344,-9.4104,0.63673
-3.4567,-9.8785,0.73783
-2.9736,-9.7018,0.52377
-2.7036,-8.8263,0.33998
-2.4215,-8.5798,0.59273
-2.272,-9.4872,0.78249
-2.6485,-10.423,0.55519
-2.9497,-10.359,0.90034
-3.0316,-9.9739,1.3761
-2.7552,-9.8057,1.615
-2.4547,-9.3708,1.5855
-2.4134,-9.1414,1.5934
-2.2541,-8.7859,1.3992
-1.9162,-8.6196,1.6267
-1.1548,-8.2405,1.5954
-0.66814,-8.3269,1.8998
-0.27039,-8.4804,1.696
-0.70614,-8.8402,1.9991
-0.89378,-8.9033,2.13
-1.3216,-8.7572,2.4325
