Date,H
0.000000000000,-2479.623351291102
0.000277777778,-2479.585680331053
0.000555555556,-2479.548009371004
0.000833333333,-2479.510338410955
0.001111111111,-2479.472667450906
0.001388888889,-2479.434996490857
0.001666666667,-2479.397325530807
0.001944444444,-2479.359654570758
0.002222222222,-2479.321983610709
0.002500000000,-2479.284312650660
0.002777777778,-2479.246641690611
0.003055555556,-2479.208970730562
0.003333333333,-2479.171299770513
0.003611111111,-2479.133628810464
0.003888888889,-2479.095957850415
0.004166666667,-2479.058286890366
0.004444444444,-2479.020615930317
0.004722222222,-2478.982944970267
0.005000000000,-2478.945274010218
0.005277777778,-2478.907603050169
0.005555555556,-2478.869932090120
0.005833333333,-2478.832261130071
0.006111111111,-2478.794590170022
0.006388888889,-2478.756919209973
0.006666666667,-2478.719248249924
0.006944444444,-2478.681577289874
0.007222222222,-2478.643906329826
0.007500000000,-2478.606235369777
0.007777777778,-2478.568564409728
0.008055555556,-2478.530893449678
0.008333333333,-2478.493222489629
0.008611111111,-2478.455551529580
0.008888888889,-2478.417880569531
0.009166666667,-2478.380209609482
0.009444444444,-2478.342538649433
0.009722222222,-2478.304867689384
0.010000000000,-2478.267196729335
0.010277777778,-2478.229525769285
0.010555555556,-2478.191854809236
0.010833333333,-2478.154183849187
0.011111111111,-2478.116512889138
0.011388888889,-2478.078841929089
0.011666666667,-2478.041170969040
0.011944444444,-2478.003500008991
0.012222222222,-2477.965829048942
0.012500000000,-2477.928158088893
0.012777777778,-2477.890487128844
0.013055555556,-2477.852816168795
0.013333333333,-2477.815145208745
0.013611111111,-2477.777474248696
0.013888888889,-2477.739803288647
0.014166666667,-2477.702132328598
0.014444444444,-2477.664461368549
0.014722222222,-2477.626790408500
0.015000000000,-2477.589119448451
0.015277777778,-2477.551448488402
0.015555555556,-2477.513777528352
0.015833333333,-2477.476106568303
0.016111111111,-2477.438435608254
0.016388888889,-2477.400764648205
0.016666666667,-2477.363093688156
0.016944444444,-2477.325422728107
0.017222222222,-2477.287751768058
0.017500000000,-2477.250080808009
0.017777777778,-2477.212409847960
0.018055555556,-2477.174738887911
0.018333333333,-2477.137067927862
0.018611111111,-2477.099396967812
0.018888888889,-2477.061726007763
0.019166666667,-2477.024055047714
0.019444444444,-2476.986384087665
0.019722222222,-2476.948713127616
0.020000000000,-2476.911042167567
0.020277777778,-2476.873371207518
0.020555555556,-2476.835700247469
0.020833333333,-2476.798029287419
0.021111111111,-2476.760358327370
0.021388888889,-2476.722687367321
0.021666666667,-2476.685016407273
0.021944444444,-2476.647345447223
0.022222222222,-2476.609674487174
0.022500000000,-2476.572003527125
0.022777777778,-2476.534332567076
0.023055555556,-2476.496661607027
0.023333333333,-2476.458990646978
0.023611111111,-2476.421319686929
0.023888888889,-2476.383648726880
0.024166666667,-2476.345977766830
0.024444444444,-2476.308306806781
0.024722222222,-2476.270635846732
0.025000000000,-2476.232964886683
0.025277777778,-2476.195293926634
0.025555555556,-2476.157622966585
0.025833333333,-2476.119952006536
0.026111111111,-2476.082281046487
0.026388888889,-2476.044610086438
0.026666666667,-2476.006939126389
0.026944444444,-2475.969268166340
0.027222222222,-2475.931597206290
0.027500000000,-2475.893926246241
0.027777777778,-2475.856255286192
0.028055555556,-2475.818584326143
0.028333333333,-2475.780913366094
0.028611111111,-2475.743242406045
0.028888888889,-2475.705571445996
0.029166666667,-2475.667900485947
0.029444444444,-2475.630229525897
0.029722222222,-2475.592558565848
0.030000000000,-2475.554887605799
0.030277777778,-2475.517216645750
0.030555555556,-2475.479545685701
0.030833333333,-2475.441874725652
0.031111111111,-2475.404203765603
0.031388888889,-2475.366532805554
0.031666666667,-2475.328861845505
0.031944444444,-2475.291190885456
0.032222222222,-2475.253519925407
0.032500000000,-2475.215848965358
0.032777777778,-2475.178178005308
0.033055555556,-2475.140507045259
0.033333333333,-2475.102836085210
0.033611111111,-2475.065165125161
0.033888888889,-2475.027494165112
0.034166666667,-2474.989823205063
0.034444444444,-2474.952152245014
0.034722222222,-2474.914481284964
0.035000000000,-2474.876810324915
0.035277777778,-2474.839139364866
0.035555555556,-2474.801468404817
0.035833333333,-2474.763797444768
0.036111111111,-2474.726126484719
0.036388888889,-2474.688455524670
0.036666666667,-2474.650784564621
0.036944444444,-2474.613113604572
0.037222222222,-2474.575442644523
0.037500000000,-2474.537771684474
0.037777777778,-2474.500100724425
0.038055555556,-2474.462429764375
0.038333333333,-2474.424758804326
0.038611111111,-2474.387087844277
0.038888888889,-2474.349416884228
0.039166666667,-2474.311745924179
0.039444444444,-2474.274074964130
0.039722222222,-2474.236404004081
0.040000000000,-2474.198733044032
0.040277777778,-2474.161062083982
0.040555555556,-2474.123391123934
0.040833333333,-2474.085720163885
0.041111111111,-2474.048049203835
0.041388888889,-2474.010378243786
0.041666666667,-2473.972707283737
0.041944444444,-2473.935036323688
0.042222222222,-2473.897365363639
0.042500000000,-2473.859694403590
0.042777777778,-2473.822023443541
0.043055555556,-2473.784352483492
0.043333333333,-2473.746681523442
0.043611111111,-2473.709010563393
0.043888888889,-2473.671339603344
0.044166666667,-2473.633668643295
0.044444444444,-2473.595997683246
0.044722222222,-2473.558326723197
0.045000000000,-2473.520655763148
0.045277777778,-2473.482984803099
0.045555555556,-2473.445313843050
0.045833333333,-2473.407642883001
0.046111111111,-2473.369971922952
0.046388888889,-2473.332300962903
0.046666666667,-2473.294630002853
0.046944444444,-2473.256959042804
0.047222222222,-2473.219288082755
0.047500000000,-2473.181617122706
0.047777777778,-2473.143946162657
0.048055555556,-2473.106275202608
0.048333333333,-2473.068604242559
0.048611111111,-2473.030933282510
0.048888888889,-2472.993262322460
0.049166666667,-2472.955591362411
0.049444444444,-2472.917920402362
0.049722222222,-2472.880249442313
0.050000000000,-2472.842578482264
0.050277777778,-2472.804907522215
0.050555555556,-2472.767236562166
0.050833333333,-2472.729565602117
0.051111111111,-2472.691894642068
0.051388888889,-2472.654223682019
0.051666666667,-2472.616552721970
0.051944444444,-2472.578881761920
0.052222222222,-2472.541210801871
0.052500000000,-2472.503539841822
0.052777777778,-2472.465868881773
0.053055555556,-2472.428197921724
0.053333333333,-2472.390526961675
0.053611111111,-2472.352856001626
0.053888888889,-2472.315185041577
0.054166666667,-2472.277514081527
0.054444444444,-2472.239843121478
0.054722222222,-2472.202172161430
0.055000000000,-2472.164501201381
0.055277777778,-2472.126830241331
0.055555555556,-2472.089159281282
0.055833333333,-2472.051488321233
0.056111111111,-2472.013817361184
0.056388888889,-2471.976146401135
0.056666666667,-2471.938475441086
0.056944444444,-2471.900804481037
0.057222222222,-2471.863133520988
0.057500000000,-2471.825462560938
0.057777777778,-2471.787791600889
0.058055555556,-2471.750120640840
0.058333333333,-2471.712449680791
0.058611111111,-2471.674778720742
0.058888888889,-2471.637107760693
0.059166666667,-2471.599436800644
0.059444444444,-2471.561765840594
0.059722222222,-2471.524094880546
0.060000000000,-2471.486423920497
0.060277777778,-2471.448752960448
0.060555555556,-2471.411082000398
0.060833333333,-2471.373411040349
0.061111111111,-2471.335740080300
0.061388888889,-2471.298069120251
0.061666666667,-2471.260398160202
0.061944444444,-2471.222727200153
0.062222222222,-2471.185056240104
0.062500000000,-2471.147385280055
0.062777777778,-2471.109714320005
0.063055555556,-2471.072043359956
0.063333333333,-2471.034372399907
0.063611111111,-2470.996701439858
0.063888888889,-2470.959030479809
0.064166666667,-2470.921359519760
0.064444444444,-2470.883688559711
0.064722222222,-2470.846017599662
0.065000000000,-2470.808346639613
0.065277777778,-2470.770675679564
0.065555555556,-2470.733004719515
0.065833333333,-2470.695333759465
0.066111111111,-2470.657662799416
0.066388888889,-2470.619991839367
0.066666666667,-2470.582320879318
0.066944444444,-2470.544649919269
0.067222222222,-2470.506978959220
0.067500000000,-2470.469307999171
0.067777777778,-2470.431637039122
0.068055555556,-2470.393966079072
0.068333333333,-2470.356295119023
0.068611111111,-2470.318624158974
0.068888888889,-2470.280953198925
0.069166666667,-2470.243282238876
0.069444444444,-2470.205611278827
0.069722222222,-2470.167940318778
0.070000000000,-2470.130269358729
0.070277777778,-2470.092598398680
0.070555555556,-2470.054927438631
0.070833333333,-2470.017256478582
0.071111111111,-2469.979585518533
0.071388888889,-2469.941914558483
0.071666666667,-2469.904243598434
0.071944444444,-2469.866572638385
0.072222222222,-2469.828901678336
0.072500000000,-2469.791230718287
0.072777777778,-2469.753559758238
0.073055555556,-2469.715888798189
0.073333333333,-2469.678217838140
0.073611111111,-2469.640546878090
0.073888888889,-2469.602875918042
0.074166666667,-2469.565204957993
0.074444444444,-2469.527533997943
0.074722222222,-2469.489863037894
0.075000000000,-2469.452192077845
0.075277777778,-2469.414521117796
0.075555555556,-2469.376850157747
0.075833333333,-2469.339179197698
0.076111111111,-2469.301508237649
0.076388888889,-2469.263837277600
0.076666666667,-2469.226166317550
0.076944444444,-2469.188495357501
0.077222222222,-2469.150824397452
0.077500000000,-2469.113153437403
0.077777777778,-2469.075482477354
0.078055555556,-2469.037811517305
0.078333333333,-2469.000140557256
0.078611111111,-2468.962469597207
0.078888888889,-2468.924798637158
0.079166666667,-2468.887127677109
0.079444444444,-2468.849456717060
0.079722222222,-2468.811785757011
0.080000000000,-2468.774114796961
0.080277777778,-2468.736443836912
0.080555555556,-2468.698772876863
0.080833333333,-2468.661101916814
0.081111111111,-2468.623430956765
0.081388888889,-2468.585759996716
0.081666666667,-2468.548089036667
0.081944444444,-2468.510418076617
0.082222222222,-2468.472747116568
0.082500000000,-2468.435076156519
0.082777777778,-2468.397405196470
0.083055555556,-2468.359734236421
0.083333333333,-2468.322063276372
0.083611111111,-2468.284392316323
0.083888888889,-2468.246721356274
0.084166666667,-2468.209050396225
0.084444444444,-2468.171379436176
0.084722222222,-2468.133708476127
0.085000000000,-2468.096037516078
0.085277777778,-2468.058366556028
0.085555555556,-2468.020695595979
0.085833333333,-2467.983024635930
0.086111111111,-2467.945353675881
0.086388888889,-2467.907682715832
0.086666666667,-2467.870011755783
